year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rang_du_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2010	PSI	Autres écoles E3A	ESIEA Laval										81	1	0.0%	0.0%	25
2010	PSI	Autres écoles E3A	ESIEA Paris										81	1	0.0%	0.0%	25
2010	PSI	Autres écoles E3A	ESIEA Paris-Laval	274	22.0%	26.0%	234	22.0%	27.0%	81	33.0%	30.0%		2			50
2010	PSI	Autres écoles E3A	ESIEE Paris	424	26.0%	27.0%	332	28.0%	29.0%	111	30.0%	27.0%	105	19	21.0%	37.0%	20
2010	PSI	Autres écoles E3A	ESIGELEC Rouen	413	30.0%	25.0%	395	31.0%	25.0%	201	35.0%	27.0%	201	43	37.0%	21.0%	40
2010	PSI	Autres écoles E3A	ESIGETEL Fontainebleau	195	24.0%	29.0%	182	24.0%	30.0%	64	31.0%	29.0%	64	3	0.0%	34.0%	20
2010	PSI	Autres écoles E3A	ESITC Caen	349	33.0%	31.0%	222	40.0%	32.0%	44	38.0%	50.0%	29	8	25.0%	75.0%	12
2010	PSI	Autres écoles E3A	ESME-Sudria - Ivry	354	28.0%	25.0%	283	31.0%	27.0%	137	35.0%	26.0%	138	3	0.0%	0.0%	20
2010	PSI	Autres écoles E3A	ESTIA Bidart	340	24.0%	26.0%	260	25.0%	29.0%	101	28.0%	30.0%	101	21	38.0%	39.0%	30
2010	PSI	Autres écoles E3A	IFMA Clermont-Ferrand	739	19.0%	31.0%	394	20.0%	42.0%	161	24.0%	37.0%	144	63	31.0%	39.0%	59
2010	PSI	Autres écoles E3A	ISIS Castres	96	38.0%	30.0%	90	38.0%	30.0%	16	56.0%	25.0%	16	2	50.0%	50.0%	6
2010	PSI	Autres écoles E3A	ISMANS Le Mans	403	23.0%	25.0%	375	24.0%	25.0%	162	27.0%	30.0%	149	13	15.0%	24.0%	16
2010	PSI	FESIC	ECAM Lyon				200	28.0%	42.0%	59	30.0%	41.0%	57	3	33.0%	100.0%	3
2010	PSI	FESIC	ECAM Rennes Louis de Broglie	849	24.0%	30.0%	764	25.0%	31.0%	200	27.0%	41.0%	183	20	30.0%	40.0%	13
2010	PSI	FESIC	EPMI Cergy	849	24.0%	30.0%	752	25.0%	31.0%	298	27.0%	38.0%	298	4	0.0%	50.0%	13
2010	PSI	FESIC	ESAIP	849	24.0%	30.0%	747	25.0%	31.0%	244	29.0%	39.0%	244	6	33.0%	34.0%	10
2010	PSI	FESIC	ESCOM Compiegne	849	24.0%	30.0%	477	25.0%	38.0%	182	27.0%	43.0%	182	0	0.0%	0.0%	5
2010	PSI	FESIC	ESEO Angers	849	24.0%	30.0%	541	26.0%	36.0%	315	27.0%	40.0%	315	4	25.0%	50.0%	3
2010	PSI	FESIC	HEI	849	24.0%	30.0%	541	26.0%	36.0%	278	26.0%	43.0%	208	0	0.0%	0.0%	15
2010	PSI	FESIC	ISEN Brest	849	24.0%	30.0%	652	26.0%	34.0%	184	28.0%	44.0%	180	0	0.0%	0.0%	3
2010	PSI	FESIC	ISEN Lille	849	24.0%	30.0%	652	26.0%	34.0%	184	28.0%	44.0%	180	6	33.0%	17.0%	13
2010	PSI	FESIC	ISEN Toulon	849	24.0%	30.0%	652	26.0%	34.0%	184	28.0%	44.0%	180	2	0.0%	0.0%	5
2010	PSI	FESIC	ISEP Paris	849	24.0%	30.0%	667	26.0%	34.0%	178	28.0%	37.0%	177	15	13.0%	34.0%	22
2010	PSI	FESIC	LASALLE BEAUVAIS	849	24.0%	30.0%	541	26.0%	36.0%	77	29.0%	49.0%	71	2	50.0%	50.0%	2
2010	PSI	EPITA	EPITA	56	14.0%	22.0%	35	11.0%	12.0%	24	12.0%	13.0%	24	5	0.0%	0.0%	16
