year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_median	integres_rg_moyen	nb_integres_interfilieres	places
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Grenoble - Matériaux										1	0,0%	0,0%	4073*	4066*	9*	6*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Grenoble - Prévention des risques										2	50,0%	0,0%	4366*	4199*	6*	6*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Grenoble - Informatique										0	0,0%	0,0%	2167*	2280*	8*	8*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Grenoble - Informatique et électronique des systèmes embarqués										2	0,0%	50,0%	3715*	3469*	6*	5*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Grenoble - Technologies de l'information pour la santé										2	50,0%	50,0%	5013*	4703*	5*	5*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Lille - Génie biologique et alimentaire										0	0,0%	0,0%	3473*	3313*	6*	4*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Lille - Génie civil										3	33,3%	0,0%	3853*	3623*	13*	12*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Lille - Informatique et statistique										3	0,0%	0,0%	3711*	3252*	14*	10*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Lille - Instrumentation et ingénierie d'affaires										2	0,0%	0,0%	5077*	4977*	9*	6*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Lille - Matériaux										1	0,0%	0,0%	4191*	3955*	10*	9*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Lille - Mécanique										3	33,3%	0,0%	3494*	3312*	12*	12*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Lille - Systèmes embarqués										1	0,0%	0,0%	4473*	3983*	8*	8*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Lyon - Génie Biomédical										0	0,0%	0,0%	3281*	2935*	4*	4*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Lyon - Informatique										2	0,0%	0,0%	3444*	3411*	4*	4*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Lyon - Matériaux										1	100,0%	0,0%	4546*	4367*	6*	4*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Lyon - Mathématiques Appliquées et Modélisation										1	0,0%	100,0%	2595*	2367*	6*	4*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Lyon - Mécanique										1	0,0%	0,0%	3740*	3684*	4*	4*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Lyon - Systèmes industriels, Robotique										2	0,0%	0,0%	4701*	4697*	6*	4*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Marseille - Génie Biomédical										4	100,0%	50,0%	4513*	4211*	11*	11*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Marseille - Génie Civil										4	0,0%	0,0%	5543*	5074*	12*	12*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Marseille - Génie Industriel et Informatique										2	0,0%	0,0%	4791*	4837*	12*	12*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Marseille - Informatique										1	0,0%	0,0%	3766*	3548*	9*	8*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Marseille - Matériaux										2	0,0%	50,0%	5754*	5579*	8*	12*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Marseille - Mécanique, Energétique										11	9,1%	18,2%	5301*	5219*	17*	18*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Marseille - Microélectronique,Télécommunications										0	0,0%	0,0%	5733*	5618*	10*	10*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Montpellier - Informatique et Gestion										0	0,0%	0,0%	3090*	2613*	4*	3*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Montpellier - Matériaux										1	0,0%	0,0%	3834*	3634*	8*	7*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Montpellier - Mécanique et Interactions										1	0,0%	0,0%	3224*	3224*	2*	2*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Montpellier - Microélectronique et Automatique										5	0,0%	20,0%	4880*	4446*	6*	5*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Montpellier - Sciences et technologies de l'eau										1	0,0%	0,0%	4096*	3997*	7*	7*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Montpellier Génie biologique et agroalimentaire										0	0,0%	0,0%	3929*	3917*	4*	5*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Nancy - Energie, Mécanique, Matériaux, Environnement										5	60,0%	0,0%	4881*	4434*	20*	18*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Nancy - Management opérationnel, Maintenance, Maîtrise des risques										2	100,0%	0,0%	5626*	5605*	4*	6*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Nancy Informatique, Automatique, Robotique, Réseaux										2	0,0%	50,0%	2904*	3121*	9*	8*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Nantes - Électronique et technologies numériques										5	20,0%	20,0%	5754*	5517*	16*	14*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Nantes - Énergie électrique										2	0,0%	0,0%	5883*	5095*	7*	8*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Nantes - Génie civil										4	50,0%	0,0%	5108*	4999*	11*	11*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Nantes - Génie des Procédés et Bioprocédés										0	0,0%	0,0%	3676*	3220*	5*	5*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Nantes - Informatique										3	0,0%	0,0%	3648*	3428*	11*	9*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Nantes - Matériaux										3	0,0%	0,0%	5473*	4895*	11*	14*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Nantes - Thermique, Énergétique										4	0,0%	25,0%	3851*	3711*	8*	8*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Nice-Sophia - Bâtiments										4	0,0%	50,0%	4931*	4683*	12*	12*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Nice-Sophia - Électronique										2	50,0%	0,0%	5176*	4997*	12*	12*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Nice-Sophia - Génie biologique										0	0,0%	0,0%	2097*	2097*	2*	2*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Nice-Sophia - Génie de l'eau										4	0,0%	0,0%	4467*	4239*	9*	10*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Nice-Sophia - Informatique										0	0,0%	0,0%	3517*	3288*	10*	12*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Nice-Sophia - Mathématiques appliquées, Modélisation										3	66,7%	33,3%	3911*	3689*	15*	14*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Nice-Sophia - Systèmes autonomes										4	25,0%	50,0%	3902*	3704*	9*	10*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Orléans - Génie civil et géo-environnement										1	0,0%	0,0%	5848*	5191*	9*	14*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Orléans - Génie industriel										0	0,0%	0,0%	4271*	4428*	8*	6*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Orléans - Génie physique et systèmes embarqués										3	66,7%	100,0%	5463*	5228*	7*	9*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Orléans - Innovation en Conception et Matériaux										2	50,0%	0,0%	5795*	5795*	2*	8*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Orléans - Technologies pour l'Énergie, l'Aérospatial et la Motorisation										7	42,9%	42,9%	4261*	3920*	14*	14*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Paris-Saclay - Electronique et Systèmes Robotisés										3	0,0%	0,0%	3973*	4141*	9*	6*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Paris-Saclay - Informatique et ingénierie mathématique										1	100,0%	100,0%	1860*	1860*	2*	2*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Paris-Saclay - Photonique et systèmes optroniques										3	0,0%	33,3%	5301*	5071*	8*	5*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Paris-Saclay - Matériaux										1	100,0%	0,0%	4989*	4967*	6*	4*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Sorbonne - Electronique et Informatique										1	0,0%	0,0%	2576*	2799*	4*	4*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Sorbonne - Matériaux										0	0,0%	0,0%	3352*	3317*	7*	6*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Sorbonne - Mathématiques Appliquées et Informatique										0	0,0%	0,0%	1474*	1472*	4*	4*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Sorbonne - Robotique										2	0,0%	0,0%	3385*	3381*	4*	4*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Sorbonne - Sciences de la Terre										3	33,3%	66,7%	5686*	5535*	9*	12*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Tours - Électronique, Énergie électrique										2	50,0%	50,0%	5496*	5355*	5*	3*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Tours - Génie de l'aménagement et de l'environnement										2	50,0%	100,0%	5871*	5343*	7*	8*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Tours - Informatique										4	0,0%	50,0%	4408*	4293*	13*	8*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Polytech Tours - Mécanique, Conception de systèmes										7	28,6%	42,9%	5664*	5603*	12*	9*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Sup Galilée Villetaneuse										5	60,0%	0,0%	5294	5059	21*	20*
2022	PSI	CONCOURS POLYTECH Inter-Filière	Concours POLYTECH MP - PC - PSI	3070	27,7%	17,5%	2268	27,3%	18,8%	2009	27,6%	18,6%	215					835	853
2022	PSI	Puissance Alpha	EFREI Paris	1146	28,3%	18,0%	1035	28,4%	17,4%	156	26,9%	11,5%	12	25,0%	0,0%	411	368	42*	80*
2022	PSI	Puissance Alpha	ELISA Aerospace Bordeaux										4	50,0%	50,0%	695*	670*	9*	12*
2022	PSI	Puissance Alpha	ELISA Aerospace Hauts de France										0	0,0%	0,0%	710	710	2*	12*
2022	PSI	Puissance Alpha	Concours ELISA AEROSPACE	1146	28,3%	18,0%	513	27,1%	20,9%	227	28,2%	22,5%	4					11	24
2022	PSI	Puissance Alpha	ESAIP Angers / Aix-en-Provence	1146	28,3%	18,0%	1005	28,2%	17,7%	391	29,7%	20,5%	3	33,3%	33,3%	1195	1138	11*	25*
2022	PSI	Puissance Alpha	ESEO Angers - Paris - Dijon	1146	28,3%	18,0%	931	28,2%	18,0%	65	29,2%	10,8%	6	16,7%	16,7%	85	99	10*	15*
2022	PSI	Puissance Alpha	ESIEA Paris - Laval	1146	28,3%	18,0%	1045	28,4%	17,3%	174	28,7%	16,1%	7	0,0%	0,0%	376	405	15*	40*
2022	PSI	Puissance Alpha	ESIEE Paris	1146	28,3%	18,0%	959	28,2%	18,0%	156	28,8%	12,2%	24	20,8%	12,5%	269	247	74*	110*
2022	PSI	Puissance Alpha	ESTIA Bidart	1146	28,3%	18,0%	923	28,3%	18,0%	122	27,9%	13,9%	23	30,4%	8,7%	169	167	49*	49*
2022	PSI	Puissance Alpha	ISEN Méditerrannée	1146	28,3%	18,0%	1055	28,7%	17,3%	156	34,0%	16,7%	3	33,3%	0,0%	304	291	10*	21*
2022	PSI	Puissance Alpha	ISEN Yncréa Ouest - Brest										1	0,0%	0,0%	266*	272*	6*	5*
2022	PSI	Puissance Alpha	ISEN Yncréa Ouest - Caen										0	0,0%	0,0%	302*	322*	3*	5*
2022	PSI	Puissance Alpha	ISEN Yncréa Ouest - Nantes										1	100,0%	0,0%	337	339	4*	8*
2022	PSI	Puissance Alpha	Concours ISEN Ouest	1146	28,3%	18,0%	1055	28,7%	17,3%	154	33,8%	16,9%	2					13	18
2022	PSI	Puissance Alpha	ISEP Paris	1146	28,3%	18,0%	956	28,2%	18,0%	197	29,9%	14,2%	6	50,0%	0,0%	507	497	16*	45*
2022	PSI	Puissance Alpha	JUNIA HEI	1146	28,3%	18,0%	1011	28,2%	17,7%	107	40,2%	15,0%	15	26,7%	13,3%	212	203	56*	70*
2022	PSI	Puissance Alpha	JUNIA ISEN	1146	28,3%	18,0%	1011	28,2%	17,7%	43	30,2%	16,3%	5	20,0%	0,0%	87	87	12*	17*
2022	PSI	Puissance Alpha	3IL Ingénieurs	1146	28,3%	18,0%	923	28,3%	18,0%	290	27,6%	22,4%	0	0,0%	0,0%	604	604	2*	7*
2022	PSI	Avenir Prépas	ECE LYON										15	20,0%	26,7%	271	274		19
2022	PSI	Avenir Prépas	ECE PARIS										26	30,8%	19,2%	284	253		48
2022	PSI	Avenir Prépas	ECE PARIS (statut apprentissage)										21	33,3%	19,0%	319	289		6
2022	PSI	Avenir Prépas	Concours ECE Paris - Lyon PSI	1482	26,5%	19,6%	1334	27,6%	19,4%	364	29,7%	19,8%	62						73
2022	PSI	Avenir Prépas	EIGSI Casablanca	1482	26,5%	19,6%	1277	27,0%	19,7%	433	29,3%	22,2%	1	0,0%	0,0%	412	412		1
2022	PSI	Avenir Prépas	EIGSI La Rochelle	1482	26,5%	19,6%	1277	27,0%	19,7%	433	29,3%	22,2%	26	26,9%	11,5%	400	402		25
2022	PSI	Avenir Prépas	ESIGELEC Rouen	1482	26,5%	19,6%	1328	27,6%	19,4%	301	30,6%	19,3%	12	50,0%	8,3%	231	235		35
2022	PSI	Avenir Prépas	ESILV Paris-La Défense	1482	26,5%	19,6%	1250	27,0%	19,9%	427	29,3%	19,0%	67	22,4%	14,9%	218	206		60
2022	PSI	Avenir Prépas	ESITC Caen	1482	26,5%	19,6%	1246	27,0%	19,9%	41	43,9%	14,6%	4	75,0%	50,0%	21	22		12
2022	PSI	Avenir Prépas	ESTACA Laval Aéronautique et spatial										18	5,6%	22,2%	396	379		14
2022	PSI	Avenir Prépas	ESTACA Laval Automobile										3	0,0%	33,3%	257	257		4
2022	PSI	Avenir Prépas	ESTACA Paris-Saclay Aéronautique et spatial										3	66,7%	0,0%	114	121		2
2022	PSI	Avenir Prépas	ESTACA Paris-Saclay Automobile ou Transports Guidés										2	0,0%	0,0%	77	77		2
2022	PSI	Avenir Prépas	Concours ESTACA Paris-Saclay/Laval PSI	1482	26,5%	19,6%	1277	27,0%	19,7%	776	25,3%	22,9%	26						22
2022	PSI	Concours Ingeni’Up (FESIC Prépa)	Icam site de Toulouse										0	0,0%	0,0%	0	0		2
2022	PSI	Concours Ingeni’Up (FESIC Prépa)	Icam site de Nantes										0	0,0%	0,0%	0	0		2
2022	PSI	Concours Ingeni’Up (FESIC Prépa)	Icam site de Grand Paris Sud										0	0,0%	0,0%	0	0		4
2022	PSI	Concours Ingeni’Up (FESIC Prépa)	Icam site de Lille										0	0,0%	0,0%	0	0		1
2022	PSI	Concours Ingeni’Up (FESIC Prépa)	Concours ICAM PSI	768	28,6%	15,4%	264	31,4%	15,5%	7	57,1%	28,6%	0						9
2022	PSI	Concours Ingeni’Up (FESIC Prépa)	ECAM LaSalle	768	28,6%	15,4%	392	29,8%	14,8%	164	31,1%	13,4%	3	0,0%	0,0%	148	149		15
2022	PSI	Concours Ingeni’Up (FESIC Prépa)	ECAM Rennes	768	28,6%	15,4%	685	28,5%	15,0%	188	31,4%	12,8%	6	16,7%	33,3%	168	168		18
2022	PSI	Concours Ingeni’Up (FESIC Prépa)	ECAM Strasbourg Europe	768	28,6%	15,4%	697	28,8%	15,1%	65	29,2%	13,8%	8	25,0%	0,0%	32	39		20
2022	PSI	Concours Ingeni’Up (FESIC Prépa)	ECAM-EPMI Cergy-Pontoise	768	28,6%	15,4%	726	28,9%	14,7%	110	34,5%	19,1%	1	0,0%	0,0%	104	104		20
2022	PSI	Concours Ingeni’Up (FESIC Prépa)	UniLaSalle Amiens (ESIEE Amiens)	768	28,6%	15,4%	726	28,9%	14,7%	238	32,8%	13,9%	0	0,0%	0,0%	0	0		12
2022	PSI	Concours Ingeni’Up (FESIC Prépa)	UniLaSalle Beauvais - Géosciences et Environnement	768	28,6%	15,4%	670	28,4%	15,1%	28	42,9%	3,6%	0	0,0%	0,0%	0	0		4
2022	PSI	Autres écoles E3A	EIDD Paris	614	35,3%	18,9%	458	37,6%	18,6%	310	39,7%	19,7%	22	31,8%	18,2%	255	247		15
2022	PSI	Autres écoles E3A	EIL Côte d'Opale - Boulogne (Agroalimentaire)										0	0,0%	0,0%	0	0		3
2022	PSI	Autres écoles E3A	EIL Côte d'Opale - Calais (informatique)										14	28,6%	7,1%	136	136		18
2022	PSI	Autres écoles E3A	EIL Côte d'Opale - Dunkerque (Génie Energétique et Environnement)										4	75,0%	50,0%	136	137		10
2022	PSI	Autres écoles E3A	EIL Côte d'Opale - Longuenesse (Génie Industriel)										7	28,6%	14,3%	154	151		30
2022	PSI	Autres écoles E3A	Concours EIL Côte d'Opale Longuenesse - Calais - Dunkerque PSI	473	34,0%	19,2%	404	35,4%	17,1%	171	37,4%	21,1%	25						61
2022	PSI	Autres écoles E3A	ENSAIT Roubaix	548	35,4%	18,4%	429	37,1%	17,7%	129	45,0%	20,2%	11	63,6%	18,2%	108	109		14
2022	PSI	Autres écoles E3A	ESB Nantes	281	33,1%	16,0%	170	36,5%	16,5%	56	42,9%	17,9%	0	0,0%	0,0%	0	0		14
2022	PSI	Autres écoles E3A	IMT Nord Europe en partenariat avec Polyvia Formation	489	31,7%	15,5%	394	31,2%	16,0%	41	41,5%	22,0%	5	20,0%	0,0%	24	21		15
2022	PSI	Autres écoles E3A	ISMANS-Groupe CESI Le Mans	375	27,5%	17,6%	338	28,4%	16,9%	35	31,4%	8,6%	2	50,0%	0,0%	32	32		15
2022	PSI	Autres écoles E3A	Paoli Tech	447	27,7%	19,7%	245	30,6%	20,8%	221	31,2%	21,7%	0	0,0%	0,0%	0	0		5
2022	PSI	Autres écoles E3A	Toulouse INP - ENIT	924	32,6%	16,3%	498	33,9%	15,9%	327	32,1%	15,9%	5	20,0%	0,0%	304	306		6
2022	PSI	Groupe INSA Inter-Filière	INSA Hauts de France Génie civil et bâtiment (PSI-PT)										3*	33,3%	0,0%	868*	872*	3*	2*
2022	PSI	Groupe INSA Inter-Filière	INSA Lyon Génie Civil et Urbanisme (PSI-PT)										7*	28,6%	0,0%	214*	175*	7*	7*
2022	PSI	Groupe INSA Inter-Filière	INSA Rennes Génie Civil et Urbain (PSI-PT)										1*	0,0%	100,0%	574*	574*	1*	1*
2022	PSI	Groupe INSA Inter-Filière	INSA Rouen Normandie Génie Civil et Urbain (PSI-PT)										2*	0,0%	0,0%	978*	978*	2*	2*
2022	PSI	Groupe INSA Inter-Filière	INSA Strasbourg Génie Civil (PSI-PT)										4*	25,0%	25,0%	552*	554*	4*	5*
2022	PSI	Groupe INSA Inter-Filière	INSA Strasbourg Topographie (PSI-PT)										8*	0,0%	37,5%	1121*	1161*	8*	10*
2022	PSI	Groupe INSA Inter-Filière	INSA Toulouse Génie Civil (PSI-PT)										4*	0,0%	25,0%	438	435	4*	4*
2022	PSI	Groupe INSA Inter-Filière	Concours INSA Domaine Génie civil, urbanisme, topographie PSI-PT	2737*	26,6%	15,5%	1311*	25,5%	16,5%	1311*	25,5%	16,5%	29*					29*	31*
2022	PSI	Groupe INSA Inter-Filière	INSA Hauts de France Electronique des Systèmes Embarqués										5*	40,0%	20,0%	2345*	2157*	5*	9*
2022	PSI	Groupe INSA Inter-Filière	INSA Hauts de France Informatique Industrielle et Automatique										6*	33,3%	0,0%	2334*	2212*	6*	9*
2022	PSI	Groupe INSA Inter-Filière	INSA Hauts-de-France : Audiovisuel et Multimédia										1*	0,0%	0,0%	1281*	1281*	1*	10*
2022	PSI	Groupe INSA Inter-Filière	INSA Lyon Génie Electrique										8*	25,0%	0,0%	343*	333*	8*	8*
2022	PSI	Groupe INSA Inter-Filière	INSA Rennes Electronique et Informatique Industrielle										3*	0,0%	33,3%	1681*	1674*	3*	3*
2022	PSI	Groupe INSA Inter-Filière	INSA Rennes Electronique et Télécommunications										5*	20,0%	0,0%	1478*	1545*	5*	6*
2022	PSI	Groupe INSA Inter-Filière	INSA Strasbourg Génie Electrique										10*	40,0%	20,0%	1900*	1796*	10*	12*
2022	PSI	Groupe INSA Inter-Filière	INSA Toulouse Automatique et Electronique										2*	0,0%	0,0%	903	903	2*	2*
2022	PSI	Groupe INSA Inter-Filière	Concours INSA Domaine Génie électrique, électronique, automatique MP-PC-PSI-PT	5397*	27,0%	19,3%	2493*	27,2%	18,5%	2493*	27,2%	18,5%	40*					40*	59*
2022	PSI	Groupe INSA Inter-Filière	INSA Centre Val de Loire Génie des Systèmes Industriels										12*	25,0%	25,0%	1640*	1433*	12*	18*
2022	PSI	Groupe INSA Inter-Filière	INSA Hauts de France Génie Industriel										7*	28,6%	14,3%	1552*	1468*	7*	8*
2022	PSI	Groupe INSA Inter-Filière	INSA Hauts de France Mécanique et Energétique										13*	23,1%	38,5%	1454*	1372*	13*	12*
2022	PSI	Groupe INSA Inter-Filière	INSA Hauts de France Mécatronique										5*	0,0%	20,0%	1304*	1382*	5*	9*
2022	PSI	Groupe INSA Inter-Filière	INSA Lyon Génie Industriel										10*	10,0%	10,0%	358*	356*	10*	8*
2022	PSI	Groupe INSA Inter-Filière	INSA Lyon Génie Mécanique										25*	8,0%	28,0%	257*	256*	25*	25*
2022	PSI	Groupe INSA Inter-Filière	INSA Rennes Génie Mécanique et Automatique										4*	50,0%	0,0%	846*	847*	4*	4*
2022	PSI	Groupe INSA Inter-Filière	INSA Rouen Normandie Mécanique										3*	66,7%	33,3%	852*	808*	3*	3*
2022	PSI	Groupe INSA Inter-Filière	INSA Strasbourg Génie Mécanique										14*	35,7%	28,6%	1120*	1011*	14*	21*
2022	PSI	Groupe INSA Inter-Filière	INSA Strasbourg Mécatronique										10*	20,0%	20,0%	623*	591*	10*	9*
2022	PSI	Groupe INSA Inter-Filière	INSA Strasbourg Plasturgie										5*	20,0%	40,0%	1520*	1532*	5*	5*
2022	PSI	Groupe INSA Inter-Filière	INSA Toulouse Génie Mécanique										6*	66,7%	16,7%	476	435	6*	4*
2022	PSI	Groupe INSA Inter-Filière	Concours INSA Domaine Génie mécanique, génie industriel et mécatronique PSI-PT	3433*	23,6%	16,2%	1837*	24,2%	17,0%	1837*	24,2%	17,0%	114*					114*	126*
2022	PSI	Groupe INSA Inter-Filière	INSA Centre Val de Loire Maîtrise des Risques Industriels										5*	40,0%	40,0%	2284*	2225*	5*	25*
2022	PSI	Groupe INSA Inter-Filière	INSA Lyon Science et Génie des Matériaux										10*	60,0%	10,0%	521*	523*	10*	10*
2022	PSI	Groupe INSA Inter-Filière	INSA Rennes Génie Physique et Matériaux										4*	25,0%	50,0%	676*	526*	4*	2*
2022	PSI	Groupe INSA Inter-Filière	INSA Toulouse Génie Physique										4*	25,0%	25,0%	699	683	4*	5*
2022	PSI	Groupe INSA Inter-Filière	Concours INSA Domaine Génie physique et matériaux MP-PC-PSI	4844*	33,6%	19,9%	2405*	35,0%	19,7%	2405*	35,0%	19,7%	23*					23*	42*
2022	PSI	Groupe INSA Inter-Filière	INSA Centre Val de Loire Sécurité et Technologies Informatiques										0*	0,0%	0,0%	0*	0*	0*	2*
2022	PSI	Groupe INSA Inter-Filière	INSA Hauts de France Informatique et Cybersécurité										2*	0,0%	0,0%	518*	518*	2*	4*
2022	PSI	Groupe INSA Inter-Filière	INSA Lyon Informatique										3*	0,0%	0,0%	84*	78*	3*	3*
2022	PSI	Groupe INSA Inter-Filière	INSA Lyon Télécommunications, services et usages										4*	25,0%	0,0%	187*	231*	4*	4*
2022	PSI	Groupe INSA Inter-Filière	INSA Rennes Informatique										2*	0,0%	0,0%	564*	564*	2*	2*
2022	PSI	Groupe INSA Inter-Filière	INSA Rouen Normandie Informatique et technologies de l'information										1*	0,0%	0,0%	477*	477*	1*	2*
2022	PSI	Groupe INSA Inter-Filière	INSA Rouen Normandie Mathématiques appliquées										3*	33,3%	33,3%	641*	649*	3*	2*
2022	PSI	Groupe INSA Inter-Filière	INSA Toulouse Informatique et Réseaux										6*	0,0%	0,0%	491*	450*	6*	6*
2022	PSI	Groupe INSA Inter-Filière	INSA Toulouse Mathématiques appliquées										2*	50,0%	0,0%	380	380	2*	2*
2022	PSI	Groupe INSA Inter-Filière	Concours INSA Domaine Informatique, mathématique, modélisation PC-PSI-PT	3537*	25,5%	18,7%	951*	27,9%	17,8%	951*	27,9%	17,8%	23*					23*	27*
2022	PSI	Groupe INSA Inter-Filière	ESITECH - Physique pour la Santé										5*	100,0%	0,0%	1487*	1508*	5*	5*
2022	PSI	Groupe INSA Inter-Filière	ESITech Rouen Technologies du Vivant										2*	0,0%	50,0%	691*	691*	2*	2*
2022	PSI	Groupe INSA Inter-Filière	INSA Lyon Biosciences										10*	70,0%	0,0%	290*	368*	10*	11*
2022	PSI	Groupe INSA Inter-Filière	INSA Toulouse Génie Biologique										2*	50,0%	0,0%	208*	208*	2*	2*
2022	PSI	Groupe INSA Inter-Filière	ISIS Castres Informatique pour la Santé										2*	50,0%	50,0%	1204	1204	2*	2*
2022	PSI	Groupe INSA Inter-Filière	Concours INSA Domaine Biotechnologies-santé MP-PC-PSI-BCPST-TPC	4627*	46,9%	20,7%	2016*	49,5%	19,5%	2016*	49,5%	19,5%	21*					21*	22*
2022	PSI	Groupe INSA Inter-Filière	INSA Lyon Génie Energétique et Environnement										6*	33,3%	16,7%	327*	290*	6*	5*
2022	PSI	Groupe INSA Inter-Filière	INSA Rouen Normandie Chimie et Génie Chimique										8*	75,0%	25,0%	1120*	1022*	8*	4*
2022	PSI	Groupe INSA Inter-Filière	INSA Rouen Normandie Génie des procédés et Gestion des Risques										4*	50,0%	0,0%	1134*	1128*	4*	6*
2022	PSI	Groupe INSA Inter-Filière	INSA Rouen Normandie Génie Energétique (Parcours énergétique et propulsion)										5*	40,0%	20,0%	717*	693*	5*	3*
2022	PSI	Groupe INSA Inter-Filière	INSA Strasbourg Génie Climatique et Energétique										8*	62,5%	25,0%	976*	945*	8*	8*
2022	PSI	Groupe INSA Inter-Filière	INSA Toulouse Génie des Procédés et environnement										5*	60,0%	40,0%	636*	611*	5*	5*
2022	PSI	Groupe INSA Inter-Filière	Sup'EnR Perpignan Energétique et Energies Renouvelables										0*	0,0%	0,0%	0	0	0*	1*
2022	PSI	Groupe INSA Inter-Filière	Concours INSA Domaine Energétique – Génie Chimique – Environnement MP-PC-PSI	4548*	37,5%	19,7%	1355*	37,8%	18,6%	1355*	37,8%	18,6%	36*					36*	32*
2022	PSI	CESI	CESI Aix-en-Provence										3*	0,0%	0,0%	39*	43*	3*	10*
2022	PSI	CESI	CESI Arras										0*	0,0%	0,0%	0*	0*	0*	5*
2022	PSI	CESI	CESI Bordeaux										0*	0,0%	0,0%	0*	0*	0*	12*
2022	PSI	CESI	CESI Caen										0*	0,0%	0,0%	0*	0*	0*	10*
2022	PSI	CESI	CESI La Rochelle										0*	0,0%	0,0%	0*	0*	0*	12*
2022	PSI	CESI	CESI Lille										0*	0,0%	0,0%	0*	0*	0*	10*
2022	PSI	CESI	CESI Lyon										1*	0,0%	0,0%	17*	17*	1*	15*
2022	PSI	CESI	CESI Montpellier										0*	0,0%	0,0%	0*	0*	0*	10*
