year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	appeles	integres_nb	integres_filles	integres_cinq_demi	places
2002	MP	BANQUE CENTRALE-SUPELEC	CENTRALE Lyon	3240	22 %	32 %	998	17 %	36 %	887	18 %	39 %	744	115	21	38	125
2002	MP	BANQUE CENTRALE-SUPELEC	SupOptique	1537	25 %	38 %	608	19 %	44 %	550	20 %	46 %	550	29	17	45	28
2002	MP	BANQUE CENTRALE-SUPELEC	CENTRALE Lille	2833	23 %	34 %	942	18 %	43 %	892	19 %	44 %	764	80	16	40	85
2002	MP	BANQUE CENTRALE-SUPELEC	CENTRALE Nantes	3097	24 %	32 %	1252	20 %	36 %	1149	20 %	37 %	1137	130	21	25	115
2002	MP	BANQUE CENTRALE-SUPELEC	ENSEA Cergy	1345	23 %	34 %	788	21 %	38 %	619	20 %	41 %	612	49	12	39	40
2002	MP	BANQUE CENTRALE-SUPELEC	IIE-CNAM	1259	20 %	37 %	785	19 %	39 %	599	17 %	44 %	587	89	13	29	75
2002	MP	BANQUE CENTRALE-SUPELEC	CENTRALE Paris etranger	198	24 %	46 %	40	18 %	55 %	17	18 %	53 %	17	2	0	50	12
2002	MP	BANQUE CENTRALE-SUPELEC	Supelec campus Gif etranger										17	1	0	100	1
2002	MP	BANQUE CENTRALE-SUPELEC	Supelec campus Metz etranger										0	0	0	0	0
2002	MP	BANQUE CENTRALE-SUPELEC	Supelec campus Renn. etranger										0	0	0	0	0
2002	MP	BANQUE CENTRALE-SUPELEC	Supélec Etrangers MP	168	26 %	45 %	59	24 %	61 %	19	16 %	63 %					1
2002	MP	BANQUE CENTRALE-SUPELEC	SupOptique etranger	70	39 %	47 %	35	40 %	63 %	30	43 %	60 %	30	0	0	0	3
2002	MP	BANQUE CENTRALE-SUPELEC	CENTRALE Paris cycle international	210	15 %	20 %	20	10 %	45 %	11	18 %	55 %	11	5	20	60	10
2002	MP	BANQUE CENTRALE-SUPELEC	Supelec campus Gif cycle international										12	0	0	0	1
2002	MP	BANQUE CENTRALE-SUPELEC	Supelec campus Metz cycle international										0	0	0	0	0
2002	MP	BANQUE CENTRALE-SUPELEC	Supelec campus Rennes cycle international										0	0	0	0	0
2002	MP	BANQUE CENTRALE-SUPELEC	Supélec Cycle Int. MP	210	15 %	20 %	43	7 %	33 %	12	17 %	50 %					1
2002	MP	BANQUE CENTRALE-SUPELEC	CENTRALE Lyon cycle international	210	15 %	20 %	7	29 %	57 %	5	20 %	60 %	5	0	0	0	1
2002	MP	BANQUE CENTRALE-SUPELEC	CENTRALE Lille cycle international	209	14 %	21 %	15			15	13 %	53 %	15	1	0	0	3
2002	MP	CONCOURS COMMUN TPE	ENTPE Civil										485	13	31	38	12
2002	MP	CONCOURS COMMUN TPE	ENTPE Fonctionnaire										328	48	40	50	48
2002	MP	CONCOURS COMMUN TPE	ENTPE etranger										10	1	100	100	3
2002	MP	CONCOURS COMMUN TPE	ENSTIM Fonctionnaire Douai										511	2	0	50	3
2002	MP	CONCOURS COMMUN TPE	Concours Communs TPE	2693	27 %	36 %	989	23 %	47 %	566	26 %	52 %					
2002	MP	CONCOURS TELECOM INT	Telecom INT				875	18 %	43 %	436	20 %	51 %	383	79	25	43	70
2002	MP	CONCOURS TELECOM INT	ESIEE Noisy Le Grand										785	8	25	38	15
2002	MP	CONCOURS TELECOM INT	ISMEA Marseille										1399	6	0	33	15
2002	MP	CONCOURS TELECOM INT	ESIEE/ISMEA MP							1399	21 %	40 %					30
2002	MP	CONCOURS TELECOM INT	Concours TELECOM INT	2130	21 %	36 %											
2002	MP	CONCOURS EIVP	EIVP Fonctionnaire Paris										494	9	22	33	9
2002	MP	CONCOURS EIVP	EIVP Civil Paris										596	9	44	44	13
2002	MP	CONCOURS EIVP	Concours EIVP	1846	22 %	43 %	1031	24 %	48 %	596	26 %	52 %					
2002	MP	CONCOURS DES ENSTIM	ENSTIM Albi										89	4	75	50	5
2002	MP	CONCOURS DES ENSTIM	ENSTIM Ales										72	6	50	17	5
2002	MP	CONCOURS DES ENSTIM	ENSTIM Douai										66	2	0	50	4
2002	MP	CONCOURS DES ENSTIM	ENSTIM Nantes										0	0	0	0	0
2002	MP	CONCOURS DES ENSTIM	ENSTIM MP	402	30 %	32 %	261	33 %	39 %	89	38 %	45 %					14
2002	MP	CONCOURS ENSAE STATISTIQUE	ENSAE Statistique	1100	26 %	38 %				161	20 %	63 %	161	35	17	80	45
2002	MP	CONCOURS ENSAE STATISTIQUE	ENSAE Statistique etranger							0	0 %	0 %	0	0	0	0	0
2002	MP	CONCOURS ENSAI	ENSAI Rennes civil Math	504	37 %	35 %	229	34 %	41 %	167	37 %	45 %	166	38	34	47	43
2002	MP	CONCOURS ENSAI	ENSAI Rennes fonct.ionnaire éco	277	56 %	60 %	110	57 %	44 %	43	63 %	53 %	28	18	56	72	18
2002	MP	CONCOURS ENSAI	ENSAI Rennes civil éco	121	63 %	26 %	68	62 %	21 %	45	60 %	22 %	32	14	71	7	14
2002	MP	CONCOURS ENSAI	ENSAI Rennes fonctionnaire math	602	36 %	48 %	254	32 %	49 %	127	31 %	57 %	100	35	37	60	35
2002	MP	CONCOURS ENSAI	ENSAI Rennes etranger							13	46 %	31 %	4	2	100	50	3
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSMM Besancon										3276	28	14	36	28
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSEIRB Electronique										2083	33	21	36	30
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSEIRB Informatique										1959	40	18	38	43
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSEIRB Telecom										1818	16	6	56	20
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSIETA Brest civil										2276	37	30	35	37
2002	MP	CONC. COMM. POLYTECHNIQUE	ISMRA Caen										3162	58	28	26	50
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSEE Grenoble										2668	8	38	25	8
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSER Grenoble										1754	37	22	41	34
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSHMG										1863	24	38	38	25
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSIE Grenoble										2404	42	26	26	52
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSP Grenoble										1795	30	27	30	30
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSIMA Grenoble										619	78	13	40	80
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSERG-ENSIMAG:Telecom										847	30	30	37	32
2002	MP	CONC. COMM. POLYTECHNIQUE	EFPG Grenoble										3276	17	41	24	19
2002	MP	CONC. COMM. POLYTECHNIQUE	CPE Lyon (Elec.)										2896	13	31	46	18
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSP Marseille										2982	20	35	50	23
2002	MP	CONC. COMM. POLYTECHNIQUE	ESM2 Marseille										3275	17	47	12	36
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSEM Nancy										3187	37	19	27	36
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSIC Nancy										2990	8	50	62	10
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSG Nancy										2400	5	60	60	5
2002	MP	CONC. COMM. POLYTECHNIQUE	CESTI Paris										2862	37	30	35	35
2002	MP	CONC. COMM. POLYTECHNIQUE	CESTI Toulon										3022	13	8	38	10
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSGTI Pau										3276	8	50	0	10
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSMA Poitiers										1804	46	26	37	45
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSP Strasbourg										2783	32	47	34	35
2002	MP	CONC. COMM. POLYTECHNIQUE	ENAC Toulouse civil										1307	31	35	32	32
2002	MP	CONC. COMM. POLYTECHNIQUE	ENAC Fonc Tlse										249	7	14	57	7
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSEEIH Genie Elec.										1784	14	7	29	15
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSEEIH electronique										1552	20	50	30	18
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSEEIH informatique										1260	55	13	38	51
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSEEIH hydraulique										1360	21	43	62	19
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSEEIH Telecom.rese										1217	16	25	38	20
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSICA Toulouse										734	44	27	59	45
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSIACET Mat Procede										2072	1	0	100	4
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSIACET G. Chimique										2811	0	0	0	3
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSIACET G. Pro. Inf										2732	8	25	62	12
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSIACET G. Industri										2406	16	31	44	12
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSIAME Meca Energ.										3242	15	20	27	16
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSIAME Info Autom.										3227	6	17	50	8
2002	MP	CONC. COMM. POLYTECHNIQUE	ENSIAME Mecatronique										3212	3	0	33	6
2002	MP	CONC. COMM. POLYTECHNIQUE	Commun Polytechnique MP	5752	25 %	26 %	4033	25 %	31 %	3276	25 %	33 %					1019
2002	MP	BANQUE D'EPREUVES C.C.P	Ecole Navale Brest étr.							1	0 %	0 %	1	1	0	0	1
2002	MP	BANQUE D'EPREUVES C.C.P	Ecole Navale Brest	567	18 %	30 %	195	14 %	48 %	86	12 %	63 %	85	24	12	58	28
2002	MP	BANQUE D'EPREUVES C.C.P	ENSIETA Brest Mili.	704	19 %	34 %	297	20 %	49 %	202	20 %	56 %	137	21	29	71	21
2002	MP	BANQUE D'EPREUVES C.C.P	ENSCI Limoges	238	32 %	21 %	224	34 %	23 %	38	50 %	16 %	38	7	43	29	12
2002	MP	BANQUE D'EPREUVES C.C.P	ENSIT Mulhouse	199	36 %	23 %	166	41 %	25 %	14	64 %	29 %	14	2	100	0	10
2002	MP	BANQUE D'EPREUVES C.C.P	ENSGSI Nancy	379	31 %	28 %	245	34 %	31 %	79	37 %	47 %	38	4	50	0	5
2002	MP	BANQUE D'EPREUVES C.C.P	ENGEES Fonct Strasbo										8	4	50	50	4
2002	MP	BANQUE D'EPREUVES C.C.P	ENGEES Civil Strasb										82	8	75	50	9
2002	MP	BANQUE D'EPREUVES C.C.P	ENGEES Strasbourg MP	466	41 %	30 %	225	40 %	38 %	97	51 %	44 %					13
2002	MP	BANQUE D'EPREUVES C.C.P	ISIMA Clermont-Fd	1405	22 %	27 %	856	25 %	34 %	722	24 %	33 %	704	44	11	41	40
2002	MP	CONCOURS EEI	ESIM Marseille	307	27 %	28 %	215	27 %	30 %	145	31 %	34 %	137	34	44	44	35
2002	MP	CONCOURS ESTP	ESTP-TP										551	53	21	32	64
2002	MP	CONCOURS ESTP	ESTP-BAT										742	57	23	14	64
2002	MP	CONCOURS ESTP	ESTP MECA-ELEC										751	17	18	35	20
2002	MP	CONCOURS ESTP	ESTP-GEOMETRES										749	5	40	40	10
2002	MP	CONCOURS ESTP	ESTP MP	984	28 %	32 %	907	28 %	33 %	753	27 %	36 %					158
2002	MP	CONCOURS ENSAM	ENSAM	984	26 %	32 %	132	17 %	54 %	82	21 %	57 %	82	22	23	64	20
2002	MP	CONCOURS ECRIN	ECOLE LOUIS DE BROG.	559	26 %	21 %	500	27 %	20 %	305	26 %	26 %	305	8	38	25	15
2002	MP	CONCOURS ECRIN	EFREI Paris	699	24 %	21 %	645	24 %	21 %	561	24 %	24 %	561	6	0	0	40
2002	MP	CONCOURS ECRIN	EISTI Cergy	684	26 %	23 %	612	27 %	23 %	474	26 %	27 %	474	27	22	15	50
2002	MP	CONCOURS ECRIN	ESEO Angers	519	25 %	21 %	434	27 %	21 %	335	25 %	24 %	335	0	0	0	10
2002	MP	CONCOURS ECRIN	ESIEA Paris										473	8	0	12	25
2002	MP	CONCOURS ECRIN	ESIEA Laval										473	0	0	0	6
2002	MP	CONCOURS ECRIN	ESIEA Paris-Laval MP	601	24 %	21 %	549	25 %	21 %	473	24 %	23 %					31
2002	MP	CONCOURS ECRIN	ESME SUDRIA Paris	658	24 %	23 %	522	25 %	25 %	469	25 %	27 %	469	7	14	14	35
2002	MP	CONCOURS ECRIN	ESTIT V.D	493	29 %	20 %	445	29 %	19 %	357	27 %	22 %	357	1	0	100	5
2002	MP	CONCOURS ECRIN	ISEB Brest	538	26 %	20 %	486	27 %	19 %	408	26 %	22 %	408	0	0	0	12
2002	MP	CONCOURS ECRIN	ISEM Toulon	541	26 %	20 %	480	26 %	20 %	406	25 %	23 %	406	0	0	0	12
2002	MP	CONCOURS ECRIN	ISEN Lille	568	25 %	21 %	493	27 %	21 %	391	25 %	25 %	391	10	10	60	15
2002	MP	CONCOURS ECRIN	ITECH Lyon	488	28 %	20 %	454	29 %	20 %	377	27 %	23 %	377	0	0	0	5
2002	MP	CONCOURS ARCHIMEDE	E3I Tours	650	26 %	26 %	577	27%	25%	577	27 %	25 %	577	12	8	25	15
2002	MP	CONCOURS ARCHIMEDE	EIC Cherbourg	107	25 %	24 %	87	29 %	23 %	16	38 %	31 %	16	3	0	67	8
2002	MP	CONCOURS ARCHIMEDE	ENSIAME Info Autom.										10	0	0	0	3
2002	MP	CONCOURS ARCHIMEDE	ENSIAME Meca Energ.										0	0	0	0	0
2002	MP	CONCOURS ARCHIMEDE	ENSIAME Mecatronique										0	0	0	0	0
2002	MP	CONCOURS ARCHIMEDE	ENSIAME MP	150	17 %	23 %	60	17 %	23 %	10	10 %	10 %					3
2002	MP	CONCOURS ARCHIMEDE	EIT Tours	251	25 %	29 %	228	26 %	29 %	65	23 %	38 %	65	11	9	45	12
2002	MP	CONCOURS ARCHIMEDE	EIVL Blois	113	33 %	28 %	93	37 %	27 %	81	38 %	30 %	81	0	0	0	7
2002	MP	CONCOURS ARCHIMEDE	ENSI Bourges MRI	453	38 %	28 %	323	38 %	29 %	121	48 %	35 %	121	19	58	32	30
2002	MP	CONCOURS ARCHIMEDE	ENSI Bourges STI	364	34 %	29 %	255	36 %	31 %	102	45 %	38 %	102	6	0	17	20
2002	MP	CONCOURS ARCHIMEDE	ENSIL Limoges EE	319	48 %	23 %	204	52 %	23 %	87	57 %	24 %	34	6	67	0	6
2002	MP	CONCOURS ARCHIMEDE	ENSIL Limoges E.T.I	277	35 %	25 %	214	37 %	24 %	90	46 %	30 %	90	10	40	10	10
2002	MP	CONCOURS ARCHIMEDE	ENSIM Le Mans	217	30 %	25 %	132	33 %	28 %	32	47 %	25 %	32	5	0	40	15
2002	MP	CONCOURS ARCHIMEDE	ENSSAT Lannion EII							47	17 %	38 %	47	6	33	33	12
2002	MP	CONCOURS ARCHIMEDE	ENSSAT Lannion LSI							109	14 %	23 %	109	15	7	13	12
2002	MP	CONCOURS ARCHIMEDE	ENSSAT Lannion Optro							22	50 %	32 %	22	1	0	0	12
2002	MP	CONCOURS ARCHIMEDE	ENSSAT Lannion	225	18%	34%											
2002	MP	CONCOURS ARCHIMEDE	ENSTIB Epinal	76	32 %	30 %	63	37 %	25 %	16	44 %	38 %	16	2	50	50	4
2002	MP	CONCOURS ARCHIMEDE	ESEM Orleans	483	31 %	28 %	371	33 %	31 %	120	35 %	38 %	120	18	28	33	30
2002	MP	CONCOURS ARCHIMEDE	ESIA Annecy	332	22 %	27 %	259	24 %	28 %	110	21 %	38 %	110	15	13	47	15
2002	MP	CONCOURS ARCHIMEDE	ESIAL Nancy	555	16 %	22 %	491	16 %	21 %	189	14 %	21 %	152	34	18	12	28
2002	MP	CONCOURS ARCHIMEDE	ESIGEC Chambery GE	293	45 %	26 %	180	48 %	31 %	129	52 %	38 %	109	5	100	40	4
2002	MP	CONCOURS ARCHIMEDE	ESIGEC Chambery IB	220	38 %	24 %	170	39 %	26 %	113	40 %	33 %	108	4	25	50	3
2002	MP	CONCOURS ARCHIMEDE	ESIGEC Chambery MC	171	42 %	28 %	127	43 %	30 %	81	44 %	35 %	81	2	50	100	4
2002	MP	CONCOURS ARCHIMEDE	ESINSA Nice	303	25 %	32 %	269	25 %	32 %	156	26 %	39 %	156	11	18	45	9
2002	MP	CONCOURS ARCHIMEDE	ESIP Poitiers	437	41 %	23 %	328	43 %	23 %	158	46 %	22 %	151	29	45	31	25
2002	MP	CONCOURS ARCHIMEDE	ESIREM Dijon	138	38 %	19 %	132	39 %	17 %	75	39 %	21 %	75	8	38	12	10
2002	MP	CONCOURS ARCHIMEDE	ESPEO Orleans	158	25 %	28 %	92	30 %	33 %	23	22 %	35 %	23	0	0	0	5
2002	MP	CONCOURS ARCHIMEDE	ESSAIM Mulhouse	179	26 %	26 %	167	28 %	24 %	90	28 %	28 %	1002	8	38	25	10
2002	MP	CONCOURS ARCHIMEDE	ESSI Nice	603	17 %	25 %	542	17 %	23 %	395	18 %	26 %	319	31	3	16	30
2002	MP	CONCOURS ARCHIMEDE	ESSTIN Nancy	298	33 %	28 %				155	35 %	35 %	155	2	0	100	10
2002	MP	CONCOURS ARCHIMEDE	FIUPSO Paris-Orsay	165	25 %	32 %	55	27 %	42 %	12	33 %	42 %	12	0	0	0	12
2002	MP	CONCOURS ARCHIMEDE	IFSIC Rennes	477	18 %	25 %	323	19 %	24 %	120	21 %	31 %	120	13	8	23	10
2002	MP	CONCOURS ARCHIMEDE	ISITV Toulon IMAR	394	35 %	29 %	345	35 %	30 %	226	35 %	35 %	108	8	50	12	8
2002	MP	CONCOURS ARCHIMEDE	ISITV Toulon IMATER	290	31 %	31 %	270	31 %	31 %	173	31 %	36 %	173	2	0	50	8
2002	MP	CONCOURS ARCHIMEDE	ISITV Toulon IMATH	436	30 %	31 %	408	30 %	30 %	251	33 %	35 %	251	5	40	20	15
2002	MP	CONCOURS ARCHIMEDE	ISITV Toulon ITEL	473	26 %	33 %	438	27 %	32 %	273	28 %	36 %	273	16	31	25	22
2002	MP	CONCOURS ARCHIMEDE	ISPG INGLO	244	22 %	29 %	196	22 %	28 %	63	19 %	27 %	63	2	0	0	12
2002	MP	CONCOURS ARCHIMEDE	ISPG MACS	389	28 %	27 %	312	29 %	27 %	115	28 %	28 %	115	6	17	33	15
2002	MP	CONCOURS ARCHIMEDE	ISPG MATER	228	29 %	33 %	175	29 %	32 %	52	40 %	31 %	52	2	100	0	3
2002	MP	CONCOURS ARCHIMEDE	ISPG TELECOM	483	26 %	30 %	374	28 %	30 %	158	28 %	29 %	158	7	0	14	18
2002	MP	CONCOURS ARCHIMEDE	IST Paris6 GG	253	36 %	31 %	178	39 %	37 %	72	44 %	42 %	72	2	50	50	6
2002	MP	CONCOURS ARCHIMEDE	IST Paris6 SETI	276	29 %	32 %	201	32 %	37 %	85	32 %	47 %	85	8	12	25	8
2002	MP	CONCOURS ARCHIMEDE	ISTASE Saint-Etienne	261	26 %	23 %	239	26 %	23 %	102	27 %	25 %	92	15	20	27	15
2002	MP	CONCOURS ARCHIMEDE	ISTIL Lyon	344	28 %	25 %	290	29 %	24 %	109	30 %	22 %	93	15	40	13	15
2002	MP	CONCOURS ARCHIMEDE	ISTY Versailles	304	17 %	25 %	263	17 %	25 %	112	16 %	26 %	112	12	8	33	20
2002	MP	CONCOURS ARCHIMEDE	Polytech Mars. GII										109	0	0	0	8
2002	MP	CONCOURS ARCHIMEDE	Polytech Mars. ME										109	7	14	14	15
2002	MP	CONCOURS ARCHIMEDE	Polytech Mars. SE										109	10	30	20	15
2002	MP	CONCOURS ARCHIMEDE	POLYTECH Marseille MP	383	24 %	29 %	303	25 %	30 %	109	28 %	31 %					38
2002	MP	CONCOURS ARCHIMEDE	POLYTECH Nantes GE							94	19 %	35 %	94	7	29	14	12
2002	MP	CONCOURS ARCHIMEDE	POLYTECH Nantes MAT							80	26 %	40 %	80	5	0	20	6
2002	MP	CONCOURS ARCHIMEDE	POLYTECH'Nantes SEII							122	19 %	42 %	113	20	5	50	20
2002	MP	CONCOURS ARCHIMEDE	POLYTECH Nantes SILR							92	10 %	35 %	90	16	6	31	12
2002	MP	CONCOURS ARCHIMEDE	POLYTECH Nantes TE							98	27 %	37 %	50	8	0	38	8
2002	MP	CONCOURS ARCHIMEDE	POLYTECH Nantes MP	546	23%	34%											
2002	MP	RESEAU EIFFEL	CUST Genie Civil										310	8	12	0	6
2002	MP	RESEAU EIFFEL	CUST Genie Elec.										380	1	100	0	3
2002	MP	RESEAU EIFFEL	CUST Genie Math+Mod										380	11	9	9	15
2002	MP	RESEAU EIFFEL	CUST Genie Physique										380	2	0	50	4
2002	MP	RESEAU EIFFEL	EUDIL GIS										380	6	0	17	12
2002	MP	RESEAU EIFFEL	EUDIL GeoTech GCivil										233	5	40	20	5
2002	MP	RESEAU EIFFEL	EUDIL Info Mes Auto										380	6	50	0	10
2002	MP	RESEAU EIFFEL	EUDIL ITEC										380	8	38	12	8
2002	MP	RESEAU EIFFEL	EUDIL CM										341	4	25	0	3
2002	MP	RESEAU EIFFEL	EUDIL Sc Materiaux										380	7	14	29	4
2002	MP	RESEAU EIFFEL	ISIM Info et Gestion										380	5	20	0	6
2002	MP	RESEAU EIFFEL	ISIM Micro Elec+Auto										380	3	0	0	5
2002	MP	RESEAU EIFFEL	ISIM Sc+Tech Mat										380	4	50	25	4
2002	MP	RESEAU EIFFEL	ISTG-Geotec										264	7	57	43	5
2002	MP	RESEAU EIFFEL	ISTG 3I										380	3	33	33	3
2002	MP	RESEAU EIFFEL	ISTG-PRIHSE										260	8	62	0	4
2002	MP	RESEAU EIFFEL	ISTG-RICM										380	15	33	13	19
2002	MP	RESEAU EIFFEL	ISTG Grenoble SciGMa										282	3	33	0	4
2002	MP	RESEAU EIFFEL	ISTG Tech info sante										372	2	50	0	2
2002	MP	RESEAU EIFFEL	Reseau Eiffel MP	982	34 %	24 %	775	36 %	23 %	380	34 %	24 %					122
2002	MP	AUTRES ECOLES DE LA BANQUE E3A	ECE PARIS	407	18 %	25 %	376	19 %	26 %	178	19 %	28 %	171	23	9	13	30
2002	MP	AUTRES ECOLES DE LA BANQUE E3A	EIPC	83	27%	28%	83	27%	28%	55	24 %	33 %	55	9	33	11	10
2002	MP	AUTRES ECOLES DE LA BANQUE E3A	EPMI	54	24 %	22 %	46	24 %	26 %	21	24 %	33 %	21	0	0	0	20
2002	MP	AUTRES ECOLES DE LA BANQUE E3A	ESIEE Amiens	119	18 %	26 %	91	15 %	30 %	18	22 %	33 %	18	2	50	0	10
2002	MP	AUTRES ECOLES DE LA BANQUE E3A	ESIGELEC	248	20 %	26 %	240	20 %	27 %	166	20 %	26 %	166	27	15	41	25
2002	MP	AUTRES ECOLES DE LA BANQUE E3A	ESIGETEL Fontainebl.	297	21 %	27 %	263	21 %	27 %	166	22 %	31 %	166	8	0	38	35
2002	MP	AUTRES ECOLES DE LA BANQUE E3A	ESITE	28	54 %	18 %	26	54 %	19 %	4	100 %	0 %	4	0	0	0	7
2002	MP	AUTRES ECOLES DE LA BANQUE E3A	ESTIA Bayonne	100	21 %	22 %	89	20 %	24 %	46	15 %	30 %	46	8	0	12	15
2002	MP	AUTRES ECOLES DE LA BANQUE E3A	IFMA Clermont-Fd	166	18 %	31 %	131	19 %	33 %	48	23 %	27 %	46	16	19	19	15
2002	MP	AUTRES ECOLES DE LA BANQUE E3A	ISEP Paris	358	17 %	35 %	315	18 %	37 %	258	17 %	42 %	207	33	24	45	33
2002	MP	AUTRES ECOLES DE LA BANQUE E3A	ISMANS	107	25 %	15 %	94	27 %	16 %	61	28 %	21 %	61	0	0	0	12
