ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Fontainebleau,Lycée François 1er (0770927P),37,8,35,8,30,8,16,5
Fort-De-France Cedex (martinique),Lycée de Bellevue (9720003W),37,12,32,12,26,10,14,6
Gabes,ISSATG (99951112),1,1,0,0,0,0,0,0
Grenoble Cedex 1,Lycée Champollion (0380027Y),70,14,61,13,58,13,9,2
Guelmim,Lycée Bab Essahra (L0041),1,1,1,1,0,0,0,0
Kenitra,Lycée Mohamed VI (99948211),9,4,2,2,2,2,2,2
La Flèche Cedex,Prytanée National Militaire (0720896H),23,4,19,4,13,3,4,1
La Rochelle,Lycée Jean Dautet (0170028N),41,8,36,4,35,4,21,3
Le Mans Cedex 01,Lycée Montesquieu (0720029R),36,4,27,3,23,3,8,2
Le Raincy,Lycée Albert Schweitzer (0930830X),32,7,27,6,25,6,17,6
Les Ulis,Lycée L'Essouriau (0911492C),31,9,25,8,23,8,5,4
Lille,Lycée Catholique Saint Pierre (0593117T),2,2,0,0,0,0,0,0
Lille,Lycée César Baggio (0590121L),63,16,60,16,58,16,21,3
Lille Cedex,Lycée Faidherbe (0590119J),29,6,18,5,17,5,7,2
Limoges Cedex,Lycée Gay-Lussac (0870015U),45,9,37,9,34,7,5,1
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),30,9,28,8,24,7,11,5
Lyon,Lycée aux Lazaristes (0690522T),19,7,17,6,16,5,2,1
Lyon,Lycée Jean Perrin (0690082P),29,7,25,7,25,7,9,4
Lyon,Lycée La Martinière Monplaisir (0692866R),56,13,46,11,41,9,12,3
Lyon Cedex 06,Lycée du Parc (0690026D),42,18,35,18,33,18,2,1
Marrakech,Classes préparatoires Ibn Ghazi 2 (E0017),2,0,0,0,0,0,0,0
Marrakech,CPGE privée Koutoubia-Prépas (99697011),9,0,1,0,1,0,1,0
Marrakech,Lycée Ibn Timiya (99926511),6,4,1,0,0,0,0,0
Marseille,Lycée Jean Perrin (0130053M),34,5,28,5,25,5,6,2
Marseille Cedex 1,Lycée Thiers (0130040Y),32,4,25,3,21,3,5,0
Meaux,Lycée Henri Moissan (0770930T),30,5,28,5,26,4,12,3
Meknès,Lycée Omar Ibn Al Khattab (99928611),7,4,2,0,2,0,1,0
Metz,Lycée Louis De Cormontaigne (0573227Y),24,4,14,2,12,2,4,1
Metz Cedex 1,Lycée Fabert (0570054Z),30,4,24,3,21,3,5,1
Montferrier / Lez,Lycée Saint-Joseph Pierre Rouge (0341521U),7,0,4,0,4,0,2,0
Montpellier Cedex 2,Lycée Joffre (0340038G),68,25,47,17,42,15,14,7
Montreuil,Lycée Condorcet (0930122C),23,4,23,4,21,4,10,3
Mulhouse,Lycée Albert Schweitzer (0680031P),41,9,36,7,32,6,10,1
Nancy,Lycée Henri Loritz (0540042C),65,11,58,10,48,8,19,5
Nancy Cedex,Lycée Henri Poincaré (0540038Y),32,14,26,13,23,12,6,3
Nantes,Lycée Saint Stanislas (0440163N),45,11,42,11,36,10,17,3
Nantes Cedex 1,Lycée Clémenceau (0440021J),109,24,96,23,88,23,12,2
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),32,7,30,7,29,7,13,4
Nice,Lycée Les Eucalyptus (0060075Z),30,10,28,9,22,9,12,5
Nice Cedex 1,Lycée Massena (0060030A),38,13,32,12,31,12,9,2
Nîmes Cedex,Lycée Alphonse Daudet (0300021K),40,11,37,10,29,7,16,5
Nouméa,Lycée Jules Garnier (9830003L),19,3,18,2,18,2,7,0
Ollioules,Lycée Saint Joseph (0830098F),16,4,11,3,5,1,5,1
Orléans Cedex 1,Lycée Pothier (0450049J),48,12,37,8,30,5,9,1
Orsay,Lycée Blaise Pascal (0910626L),36,11,30,11,29,11,6,1
Paris,Lycée Raspail (0750691U),24,4,22,2,22,2,11,1
Paris,Lycée Saint-Louis (0750658H),197,73,180,67,173,65,29,13
Paris,Lycée Janson de Sailly (0750699C),75,22,70,21,68,20,15,5
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),38,5,35,5,35,5,9,1
Paris Cedex 05,Lycée Louis Le Grand (0750655E),12,3,6,2,6,2,0,0
Paris Cedex 06,Lycée Stanislas (0753840S),57,11,50,11,49,11,10,3
Paris Cedex 09,Lycée Jacques Decour (0750668U),83,20,74,18,64,17,16,5
Paris Cedex 12,Lycée Paul Valery (0750679F),38,7,35,6,30,5,19,5
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),43,6,34,4,27,3,9,1
Paris 15e,Lycée Buffon (0750693W),38,8,30,8,27,7,9,2
Paris 16e,Lycée Claude Bernard (0750698B),63,11,51,11,41,9,16,2
Paris 16e,Lycée Jean-Baptiste Say (0750700D),28,5,26,5,26,5,9,2
Paris 8e,Lycée Chaptal (0750663N),90,27,88,26,85,26,18,5
Paris 9e,Lycée Condorcet (0750667T),34,10,30,10,29,10,5,1
Pau Cedex,Lycée Louis Barthou (0640055M),41,10,41,10,39,10,10,5
Perpignan,Lycée François Arago (0660010C),41,10,28,8,22,8,10,4
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),25,6,23,5,20,5,12,3
Poitiers Cedex,Lycée Camille Guérin (0860035W),43,8,36,7,35,7,10,1
Quimper,Lycée Auguste Brizeux (0290069T),26,4,23,3,15,2,7,1
Rabat,Lycée Ibn Al Ghazi (99951011),42,14,16,7,9,5,8,5
Rabat,Lycée Moulay Youssef (99926611),11,7,4,3,2,1,1,1
Rabat,Prépa P2i Rabat (L0080),7,3,2,1,2,1,2,1
Reims Cedex,Lycée Franklin Roosevelt (0510034K),75,15,53,11,38,8,16,3
Remire-Montjoly,Lycée Léon-Gontran Damas (9730196A),12,1,9,1,7,1,5,1
Rennes,Lycée Joliot-Curie (0350029S),29,3,26,3,25,3,11,0
Rennes,Lycée privé Assomption (0350778F),17,3,13,3,12,3,6,3
Rennes Cedex 7,Lycée Chateaubriand (0350710G),46,11,36,8,30,6,8,1
Rouen Cedex,Lycée Pierre Corneille (0760090K),36,9,27,6,24,6,5,2
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),31,6,29,6,27,6,9,4
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),10,0,8,0,8,0,5,0
Saint-Denis,Lycée Paul Eluard (0930125F),29,10,23,8,22,7,8,2
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),23,5,17,4,16,3,9,3
Saint-Etienne,Lycée Etienne Mimard (0420046X),40,7,29,6,23,5,10,2
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),32,8,32,8,31,8,14,4
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),10,3,7,2,6,1,0,0
Saint-Maur-Des-Fosses,Lycée D'Arsonval (0940121W),30,4,26,2,23,1,11,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),64,20,50,17,48,16,11,3
Sceaux Cedex,Lycée Lakanal (0920145H),31,6,26,5,25,5,9,1
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),35,14,34,14,32,13,9,4
Strasbourg,Lycée Louis Couffignal (0670085D),23,7,20,6,18,6,5,1
Strasbourg,Lycée Ort (0671636P),20,7,16,5,13,3,4,1
Strasbourg Cedex,Lycée Kleber (0670080Y),115,31,96,24,90,21,20,6
Tanger,Lycée Moulay Hassan (99926911),16,9,8,5,4,3,2,1
Toulon Cedex,Lycée Dumont D'Urville (0830053G),33,6,31,5,30,5,12,2
Toulouse,Lycée Bellevue (0310038Y),44,11,39,10,35,10,7,2
Toulouse,Lycée Déodat de Séverac (0310044E),37,5,31,4,26,3,4,0
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),17,4,6,3,6,3,0,0
Tours Cedex 1,Lycée Descartes (0370035M),71,18,58,17,55,16,25,7
Troyes,Lycée Chrestien De Troyes (0100022V),28,4,24,4,21,4,8,1
Tunis,IPEST (99926211),1,1,0,0,0,0,0,0
Valenciennes Cedex,Lycée Henri Wallon (0590221V),46,6,42,5,36,4,11,1
Vanves Cedex,Lycée Michelet (0920149M),31,5,30,4,30,4,9,1
Versailles,Lycée Jules Ferry (0782565P),27,5,24,5,21,5,13,2
Versailles Cedex,Lycée Hoche (0782562L),9,5,6,3,6,3,1,1
