ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),30,5,30,5,28,5,12,1
Saint-Maur-Des-Fosses,Lycée D'Arsonval (0940121W),29,11,13,3,9,2,2,1
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),86,19,69,13,52,10,7,1
Sceaux Cedex,Lycée Lakanal (0920145H),27,6,22,5,22,5,2,0
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),42,10,29,6,24,4,10,2
Strasbourg,Lycée Louis Couffignal (0670085D),23,6,20,5,18,5,11,4
Strasbourg,Lycée Ort (0671636P),19,3,8,1,7,1,3,0
Strasbourg Cedex,Collège Episcopal Saint Etienne (0671609K),1,0,1,0,0,0,0,0
Strasbourg Cedex,Lycée Kleber (0670080Y),121,30,105,24,101,23,36,7
Tanger,Lycée Moulay Hassan (99926911),19,6,3,0,3,0,0,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),32,7,20,4,16,3,3,1
Toulouse,Lycée Bellevue (0310038Y),48,13,45,13,44,13,23,7
Toulouse,Lycée Déodat de Séverac (0310044E),46,11,41,7,39,6,24,3
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),42,7,42,7,32,6,4,0
Tours Cedex 1,Lycée Descartes (0370035M),80,11,74,11,65,11,23,4
Troyes,Lycée Chrestien De Troyes (0100022V),27,5,14,2,10,2,5,0
Tunis,IPEI El Manar (99951211),1,1,0,0,0,0,0,0
Tunis,IPEST (99926211),9,2,9,2,9,2,2,0
Valenciennes Cedex,Lycée Henri Wallon (0590221V),47,8,41,6,34,4,10,0
Vanves Cedex,Lycée Michelet (0920149M),35,10,33,10,32,10,10,2
Versailles,Lycée Jules Ferry (0782565P),16,4,10,2,6,1,1,0
Versailles Cedex,Lycée Hoche (0782562L),22,8,20,6,16,6,0,0
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),3,0,2,0,1,0,1,0
