ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),15,2,14,2,12,2,1,0
Saint-Denis,Lycée Paul Eluard (0930125F),15,6,10,4,9,4,3,1
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),26,5,24,5,21,4,7,2
Saint-Etienne,Lycée Etienne Mimard (0420046X),25,5,22,5,18,4,3,1
Saint-Germain-En-Laye,Lycée Jeanne D'Albret (0782132U),32,6,31,6,28,5,3,1
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),1,0,0,0,0,0,0,0
Saint-Maur-Des-Fosses,Lycée D'Arsonval (0940121W),22,3,12,1,11,1,3,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),80,17,72,15,66,15,11,4
Sale - Rabat,Université Internationale de Rabat (U0010),1,1,1,1,0,0,0,0
Sceaux Cedex,Lycée Lakanal (0920145H),43,8,37,7,34,7,11,2
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),43,11,32,7,27,5,10,2
Sourdun Cedex,Internat d'Excellence de Sourdun (0772737G),4,1,4,1,3,1,1,0
Strasbourg,Lycée Kleber (0670080Y),75,15,61,13,56,13,17,4
Strasbourg,Lycée Louis Couffignal (0670085D),24,3,18,3,15,3,10,3
Strasbourg,Lycée Ort (0671636P),19,5,18,5,15,4,6,2
Strasbourg Cedex,Collège Episcopal Saint Etienne (0671609K),1,1,1,1,1,1,0,0
Tanger,Lycée Moulay Hassan (99926911),4,0,1,0,0,0,0,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),36,6,32,5,30,5,13,2
Toulouse,Lycée Bellevue (0310038Y),43,11,42,11,40,10,10,4
Toulouse,Lycée Déodat de Séverac (0310044E),39,8,33,5,29,4,9,3
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),23,2,19,2,17,2,2,0
Tours,Lycée J. de Vaucanson (0371418R),20,4,19,3,19,3,10,0
Tours Cedex 1,Lycée Descartes (0370035M),66,12,56,11,52,11,17,4
Troyes,Lycée Chrestien De Troyes (0100022V),23,2,18,2,13,2,9,2
Valenciennes Cedex,Lycée Henri Wallon (0590221V),43,6,39,6,34,5,11,2
Vanves Cedex,Lycée Michelet (0920149M),33,10,32,10,32,10,4,1
Versailles,Lycée Jules Ferry (0782565P),30,2,27,2,26,1,14,0
Versailles,Lycée Sainte Geneviève (0783053V),8,1,3,0,3,0,1,0
Versailles Cedex,Lycée Hoche (0782562L),30,8,25,6,24,6,1,0
null,Sans etablissement - candidat libre (0000000Y),1,0,0,0,0,0,0,0
