ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Chartres,Lycée Marceau (0280007F),11,4,5,1,3,1,1,0
Cherbourg-Octeville,Lycée Victor Grignard (0501828R),28,6,13,2,7,1,4,0
Clermont-Ferrand,Lycée Godefroy De Bouillon (0631068U),3,0,0,0,0,0,0,0
Clermont-Ferrand,Lycée La Fayette (0630021F),6,1,5,1,4,1,4,1
Clermont-Ferrand Cedex,Lycée Blaise Pascal (0630018C),60,19,32,7,23,6,3,0
Compiègne Cedex,Lycée Pierre d'Ailly (0600014P),12,1,6,1,4,1,3,0
Dijon,Lycée Carnot (0210015C),56,12,37,9,30,7,13,1
Douai,Lycée Albert Chatelet (0590063Y),17,7,11,5,7,3,2,1
Dunkerque Cedex,Lycée Jean Bart (0590071G),10,2,4,0,4,0,2,0
Enghien-Les-Bains,Lycée Gustave Monod (0952196W),17,6,5,1,4,0,2,0
Epinal,Lycée Claude Gellee (0880020U),10,3,1,0,0,0,0,0
Errachidia,Lycée Ibn Tahir (99929511),3,1,1,0,0,0,0,0
Evry,Lycée Parc des Loges (0911251R),5,0,1,0,1,0,1,0
Fès,CAP-GE ALKHYYAM (99694011),1,0,1,0,1,0,1,0
Fès,Centre des classes préparatoires Moulay Dris (99926711),90,25,34,6,29,5,5,1
Fès,Etablissement Al Cachy (99695011),23,4,2,0,2,0,1,0
Fontainebleau,Lycée François 1er (0770927P),17,2,6,0,3,0,2,0
Forbach,Lycée Jean Moulin (0570029X),8,1,0,0,0,0,0,0
Fort-De-France Cedex (martinique),Lycée de Bellevue (9720003W),5,2,0,0,0,0,0,0
Grenoble Cedex 1,Lycée Champollion (0380027Y),46,15,26,5,21,2,11,1
Kenitra,Lycée Mohamed VI (99948211),27,6,6,0,6,0,1,0
Khouribga,Centre des classes péparatoires Ibn Abdoun (99699011),31,6,3,1,3,1,1,0
La Flèche Cedex,Prytanée National Militaire (0720896H),34,1,23,0,13,0,5,0
La Rochelle,Lycée Jean Dautet (0170028N),13,3,3,0,1,0,1,0
La Roche-Sur-Yon,Lycée Saint François d'Assise (0851642Y),3,1,2,0,0,0,0,0
Laayoune,Lycée Lyssane Eddine Ibn Al-Khattib (99936811),5,2,3,0,2,0,2,0
Le Havre,Lycée François 1er (0760052U),13,1,2,1,1,0,0,0
Le Mans Cedex 01,Lycée Montesquieu (0720029R),20,2,5,0,4,0,1,0
Le Raincy,Lycée Albert Schweitzer (0930830X),27,7,11,2,4,0,1,0
Libreville,Lycée LEON MBA (99928511),9,0,0,0,0,0,0,0
Lille Cedex,Lycée Faidherbe (0590119J),94,25,57,18,44,14,19,7
Limoges Cedex,Lycée Gay-Lussac (0870015U),23,6,13,4,11,4,3,2
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),11,2,4,1,3,1,0,0
Lyon,Lycée aux Lazaristes (0690522T),33,8,31,8,31,8,8,0
Lyon,Lycée Jean Perrin (0690082P),7,1,4,1,1,1,0,0
Lyon,Lycée La Martinière Monplaisir (0692866R),48,7,29,5,21,4,13,3
Lyon Cedex 06,Lycée du Parc (0690026D),101,18,81,12,75,10,30,6
Lyon Cedex 1,Institution des Chartreux (0690564N),1,0,0,0,0,0,0,0
Mantes-La-Jolie Cedex,Lycée Saint Exupéry (0782539L),13,5,1,1,0,0,0,0
Marrakech,Ibn Ghazi (L0057),2,1,0,0,0,0,0,0
Marrakech,Marrakech Prépas (99926814),6,2,1,0,1,0,1,0
Marrakech,Lycée Ibn Timiya (99926511),56,14,30,6,28,6,3,1
Marseille,Lycée Notre Dame de Sion (0131341M),14,2,1,0,1,0,0,0
Marseille Cedex 1,Lycée Thiers (0130040Y),85,18,43,11,31,7,14,3
Maubeuge,Lycée Notre-Dame De Grâce (0592916Z),4,2,0,0,0,0,0,0
Meknès,CARNOT PREPAS (L0006),5,0,2,0,0,0,0,0
Meknès,Lycée Omar Ibn Al Khattab (99928611),48,14,26,5,23,5,4,1
Meknès,Prépa-Sup Ibn Ghazi El Meknassi (99901121),5,1,1,0,1,0,0,0
Melun Cedex,Lycée Jacques Amyot (0770933W),23,3,10,0,8,0,4,0
Metz Cedex 1,Lycée Fabert (0570054Z),48,9,30,7,20,5,9,3
Mohammedia,Lycée Omar Khayyam - Mohammadia (99928911),5,1,2,0,1,0,1,0
Mohammedia,Lycée Technique - Mohammadia (99927711),12,3,2,0,2,0,0,0
Montpellier,Lycée Notre Dame de La Merci (0340881Y),9,0,1,0,1,0,0,0
Montpellier Cedex 2,Lycée Joffre (0340038G),82,26,52,14,36,9,17,7
Mulhouse,Lycée Albert Schweitzer (0680031P),13,4,4,0,1,0,0,0
Nancy Cedex,Lycée Henri Poincaré (0540038Y),48,8,38,5,35,5,15,2
Nantes,Lycée Saint Stanislas (0440163N),23,7,4,1,3,1,1,0
Nantes Cedex 1,Lycée Clémenceau (0440021J),64,10,44,6,31,3,10,2
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),78,20,66,16,61,15,27,9
Nice Cedex 1,Lycée Massena (0060030A),78,9,59,4,47,1,17,0
Nîmes Cedex,Lycée Alphonse Daudet (0300021K),26,6,10,4,7,4,2,0
Nîmes Cedex,Lycée Emmanuel d'Alzon (0300080Z),13,2,4,0,1,0,0,0
Orléans,Lycée Saint Charles (0450110A),6,1,1,1,0,0,0,0
Orléans Cedex 1,Lycée Pothier (0450049J),78,12,37,4,29,2,11,1
Orsay,Lycée Blaise Pascal (0910626L),39,11,39,11,38,11,20,3
Oujda,Lycée Omar Ibn Abdelaziz (99927611),22,7,2,0,2,0,1,0
Oujda,Pythagore Prépas (99700011),3,0,1,0,1,0,0,0
Paris,Lycée Saint-Louis (0750658H),154,34,121,27,102,24,49,10
Paris,Lycée Janson de Sailly (0750699C),163,43,111,27,83,21,25,6
Paris 4e,Lycée Charlemagne (0750652B),77,12,49,7,36,4,11,1
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),52,3,27,1,21,0,9,0
Paris Cedex 05,Lycée Henri IV (0750654D),87,18,82,18,77,17,22,5
Paris Cedex 05,Lycée Louis Le Grand (0750655E),186,42,157,32,140,28,38,10
Paris Cedex 06,Lycée Stanislas (0753840S),87,10,72,9,64,7,19,3
Paris Cedex 09,Lycée Jacques Decour (0750668U),28,5,5,0,2,0,0,0
Paris Cedex 12,Lycée Paul Valery (0750679F),22,7,5,1,4,1,1,0
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),16,3,5,2,4,2,2,1
Paris 15e,Lycée Buffon (0750693W),27,4,15,1,6,0,3,0
Paris 16e,Lycée Claude Bernard (0750698B),18,4,2,1,2,1,0,0
Paris 6e,Lycée Fénelon (0750660K),65,17,38,8,30,8,11,5
Paris 8e,Lycée Chaptal (0750663N),80,16,41,9,33,7,17,2
Paris 9e,Lycée Condorcet (0750667T),78,16,52,13,42,9,17,3
Pau Cedex,Lycée Louis Barthou (0640055M),21,7,11,1,4,0,1,0
Perpignan,Lycée François Arago (0660010C),11,0,5,0,3,0,1,0
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),17,1,3,0,2,0,0,0
Poitiers Cedex,Lycée Camille Guérin (0860035W),39,4,13,1,8,0,3,0
Pontoise,Lycée Camille Pissarro (0950649P),15,2,8,1,7,0,5,0
Rabat,Lycée Ibn Al Ghazi (99951011),55,18,11,1,9,1,1,0
Rabat,Lycée Moulay Youssef (99926611),122,35,63,16,56,16,4,1
Rabat,Lycée privé Al Khawarizmi CPGE (99928311),20,4,2,0,2,0,1,0
Reims Cedex 2,Lycée Clémenceau (0510031G),52,10,20,2,17,2,11,0
Rennes Cedex 7,Lycée Chateaubriand (0350710G),87,14,71,13,55,11,35,7
Rodez,Lycée Ferdinand Foch (0120022J),8,2,1,0,1,0,1,0
Roubaix,Lycée privé Saint Rémi (0592921E),12,1,2,0,0,0,0,0
Rouen Cedex,Lycée Pierre Corneille (0760090K),61,13,43,7,31,6,13,3
Safi,Lycée Moulay Abdellah (99929411),3,0,0,0,0,0,0,0
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),17,1,6,0,3,0,0,0
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),21,9,13,5,8,4,3,0
Saint-Denis,Lycée Paul Eluard (0930125F),6,1,2,1,1,1,0,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),14,4,3,0,1,0,1,0
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),40,7,22,3,15,2,8,0
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),22,4,11,1,8,1,4,1
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),20,3,17,3,12,2,3,1
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),64,18,39,9,28,6,13,0
Saint-Pierre,Lycée Catholique Saint Charles (9741255W),19,3,8,2,4,0,1,0
Sale,Collège Selmane Al-Farissi (L0002),20,6,8,2,7,2,0,0
Sale,Université Internationale de Rabat (U0010),17,6,1,1,1,1,0,0
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),27,2,16,2,11,1,6,0
Sceaux Cedex,Lycée Lakanal (0920145H),31,9,21,7,12,3,5,1
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),57,7,27,1,19,0,5,0
Strasbourg Cedex,Lycée Kleber (0670080Y),104,20,68,12,59,11,19,3
Tanger,Lycée Al Bayrouni (99901131),1,0,0,0,0,0,0,0
Tanger,Lycée Moulay Hassan (99926911),33,6,13,2,11,2,5,0
Taza,Lycée Charif Al Idrissi (3500052E),16,3,5,0,1,0,0,0
Tetouan,Faculté des sciences (U208),1,0,0,0,0,0,0,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),12,0,0,0,0,0,0,0
Toulouse,Lycée Bellevue (0310038Y),28,7,12,2,6,0,1,0
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),108,26,78,13,70,11,26,3
Tours Cedex 1,Lycée Descartes (0370035M),87,15,56,9,42,6,17,3
Troyes,Lycée Chrestien De Troyes (0100022V),9,3,3,1,3,1,1,0
Tunis,Esprit-prépa (L0042),42,3,12,0,8,0,0,0
Tunis,IPEI El Manar (99951211),1,1,0,0,0,0,0,0
Tunis,I.P.E.I.T (99922211),1,0,0,0,0,0,0,0
Tunis,IPEST (99926211),41,15,30,12,29,12,0,0
Valence Cedex,Lycée Camille Vernet (0260035X),3,0,0,0,0,0,0,0
Valenciennes Cedex,Lycée Henri Wallon (0590221V),53,14,25,7,12,4,5,1
Vannes,Lycée Alain René Lesage (0560051B),15,3,6,3,5,3,0,0
Vanves Cedex,Lycée Michelet (0920149M),30,3,23,3,19,2,3,1
Versailles Cedex,Lycée Hoche (0782562L),76,19,68,16,62,14,29,6
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),122,22,113,20,110,20,21,3
Yamoussoukro,INP HOUPHOUET-BOIGNY (99929911),1,0,0,0,0,0,0,0
