ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Lille,Lycée professionel privé - Cours Auber-ICAM (0595721Y),1,1,0,0,0,0,0,0
Limoges,Lycée Turgot (0870056N),35,7,19,3,19,3,9,1
Lyon,Lycée aux Lazaristes (0690522T),9,1,6,0,4,0,1,0
Lyon,Lycée La Martinière Monplaisir (0692866R),82,10,58,7,55,7,20,2
Marseille,Lycée Jean Perrin (0130053M),87,13,58,7,55,7,30,6
Massy Cedex,Lycée Parc de Vilgenis (0910727W),22,2,2,0,0,0,0,0
Meaux,Lycée Pierre de Coubertin (0770931U),12,1,4,0,2,0,0,0
Metz,Lycée Louis De Cormontaigne (0573227Y),17,1,4,0,4,0,1,0
Montauban,Lycée Bourdelle (0820021C),20,3,7,1,4,1,3,1
Montluçon,Lycée Paul Constans (0030026M),18,1,13,0,11,0,3,0
Montpellier,Lycée Jean Mermoz (0340042L),44,11,35,8,32,8,16,3
Nancy,Lycée Henri Loritz (0540042C),35,0,21,0,21,0,10,0
Nantes,Lycée Eugène Livet (0440029T),80,12,65,11,64,11,38,5
Nevers,Lycée Jules Renard (0580031U),13,1,11,1,7,0,2,0
Nice,Lycée Les Eucalyptus (0060075Z),69,4,31,3,29,3,16,2
Nimes,Lycée Dhuoda (0300026R),28,3,7,0,6,0,2,0
Nogent Sur Oise,Lycée Marie Curie (0600020W),47,11,36,9,34,9,14,4
Nouméa,Lycée Jules Garnier (9830003L),22,6,16,5,16,5,9,1
Orléans,Lycée Benjamin Franklin (0450051L),28,3,7,0,5,0,1,0
Paris,Lycée Raspail (0750691U),84,6,42,4,41,4,20,3
Paris,Lycée Voltaire (0750675B),35,7,8,1,8,1,4,1
Paris 11e,Lycée Dorian (0750676C),34,4,25,3,24,3,13,1
Paris 16e,Lycée Jean-Baptiste Say (0750700D),34,4,32,4,31,4,12,3
Paris 8e,Lycée Chaptal (0750663N),42,6,38,4,37,4,18,3
Poitiers,Lycée Louis Armand (0860037Y),22,2,3,0,1,0,1,0
Pringy,Lycée Louis Lachenal (0740006E),34,8,24,5,23,5,11,2
Reims Cedex,Lycée Franklin Roosevelt (0510034K),38,2,17,0,10,0,2,0
Rennes,Lycée Joliot-Curie (0350029S),39,5,30,4,27,3,10,0
Rouen,Lycée Blaise Pascal (0760095R),34,2,7,0,7,0,3,0
Rueil-Malmaison,Lycée Passy Buzenval (0920928J),31,3,19,2,18,2,10,2
Saint-Etienne,Lycée Etienne Mimard (0420046X),36,3,14,1,14,1,4,1
Saint-Sylvain D'Anjou,Lycée Saint Aubin La Salle (0492420P),17,3,7,1,5,0,1,0
Ste Clotilde/la Reunion,Lycée Lislet-Geoffroy (9740054R),17,2,1,0,1,0,1,0
Strasbourg,Lycée Louis Couffignal (0670085D),44,3,25,2,22,2,12,1
Tarbes,Lycée Jean Dupuy (0650027B),24,3,2,0,1,0,0,0
Thiers,Lycée Jean Zay (0630069H),22,4,7,0,5,0,4,0
Toulon,Lycée Rouvière (0830056K),30,4,20,2,19,2,11,1
Toulouse,Lycée Déodat de Séverac (0310044E),42,6,34,5,34,5,18,4
Toulouse,Lycée Saint-Joseph (0311145B),4,0,1,0,1,0,0,0
Tours,Lycée J. de Vaucanson (0371418R),50,7,33,3,29,1,18,1
Tunis,IPEI El Manar (99951211),1,0,0,0,0,0,0,0
Vannes,Lycée Alain René Lesage (0560051B),30,2,18,1,15,1,7,0
Versailles,Lycée Jules Ferry (0782565P),87,5,78,4,77,4,44,1
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),33,7,32,6,31,6,12,1
Voiron,Lycée Ferdinand Buisson (0380092U),37,3,11,0,7,0,2,0
