ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Meknès,Lycée Omar Ibn Al Khattab (99928611),15,5,7,0,2,0,0,0
Metz,Lycée Louis De Cormontaigne (0573227Y),23,3,14,3,12,2,5,2
Metz Cedex 1,Lycée Fabert (0570054Z),36,6,33,6,29,6,7,2
Montpellier Cedex 2,Lycée Joffre (0340038G),87,22,81,21,71,16,17,4
Montreuil,Lycée Condorcet (0930122C),17,4,15,4,12,3,5,1
Mulhouse,Lycée Albert Schweitzer (0680031P),35,5,28,5,24,4,14,4
Nancy,Lycée Henri Loritz (0540042C),84,22,62,18,52,14,18,3
Nancy Cedex,Lycée Henri Poincaré (0540038Y),31,9,29,8,27,8,13,6
Nantes,Lycée Saint Stanislas (0440163N),30,8,27,8,27,8,5,0
Nantes Cedex 1,Lycée Clémenceau (0440021J),93,14,85,14,73,14,19,4
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),35,8,34,8,33,7,6,0
Nice,Lycée Les Eucalyptus (0060075Z),35,10,12,3,7,1,2,0
Nice Cedex 1,Lycée Massena (0060030A),44,11,38,10,33,8,16,3
Nimes Cedex,Lycée Alphonse Daudet (0300021K),47,5,37,3,32,3,10,1
Nouméa,Lycée Jules Garnier (9830003L),20,9,19,9,19,9,8,0
Orléans Cedex 1,Lycée Pothier (0450049J),79,17,65,14,57,14,20,3
Orsay,Lycée Blaise Pascal (0910626L),36,6,36,6,32,6,7,1
Paris,Lycée Raspail (0750691U),29,6,18,4,14,4,4,1
Paris,Lycée Saint-Louis (0750658H),184,48,167,45,142,41,22,7
Paris,Lycée Janson de Sailly (0750699C),84,21,81,20,61,18,11,4
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),39,5,38,5,30,4,2,0
Paris Cedex 05,Lycée Louis Le Grand (0750655E),15,6,10,4,5,1,0,0
Paris Cedex 06,Lycée Stanislas (0753840S),32,11,23,7,12,3,2,0
Paris Cedex 09,Lycée Jacques Decour (0750668U),65,14,46,11,37,8,4,2
Paris Cedex 12,Lycée Paul Valery (0750679F),33,6,23,5,19,5,5,2
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),42,6,17,3,15,3,3,0
Paris 15e,Lycée Buffon (0750693W),48,13,33,11,30,11,11,4
Paris 16e,Lycée Claude Bernard (0750698B),66,17,45,10,34,7,4,1
Paris 16e,Lycée Jean-Baptiste Say (0750700D),26,6,23,6,18,4,1,0
Paris 8e,Lycée Chaptal (0750663N),81,20,73,19,65,16,14,2
Paris 9e,Lycée Condorcet (0750667T),35,7,33,7,26,6,2,1
Pau Cedex,Lycée Louis Barthou (0640055M),38,9,29,7,22,3,8,0
Perpignan,Lycée François Arago (0660010C),43,9,37,7,34,7,13,3
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),17,5,6,2,4,1,1,0
Poitiers Cedex,Lycée Camille Guérin (0860035W),43,9,37,8,32,6,17,3
Quimper,Lycée Auguste Brizeux (0290069T),23,5,18,4,11,3,4,0
Rabat,Lycée Ibn Al Ghazi (99951011),44,13,13,2,7,1,0,0
Rabat,Lycée Moulay Youssef (99926611),22,13,3,1,2,1,0,0
Reims Cedex,Lycée Franklin Roosevelt (0510034K),63,8,33,6,26,6,10,1
Remire-Montjoly,Lycée Léon-Gontran Damas (9730196A),15,5,8,2,6,2,1,0
Rennes,Lycée Joliot-Curie (0350029S),41,8,38,8,34,7,9,2
Rennes,Lycée privé Assomption (0350778F),17,2,13,1,11,1,6,1
Rennes Cedex 7,Lycée Chateaubriand (0350710G),79,23,75,22,69,22,18,4
Rouen Cedex,Lycée Pierre Corneille (0760090K),39,11,38,10,38,10,12,3
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),23,7,16,5,16,5,6,1
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),26,1,24,1,13,1,9,0
Saint-Denis,Lycée Paul Eluard (0930125F),19,6,2,0,2,0,0,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),26,7,7,2,4,1,1,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),30,9,19,4,16,2,6,2
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),37,10,28,8,27,8,7,3
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),23,1,21,1,17,1,11,1
Saint-Maur-Des-Fosses,Lycée D'Arsonval (0940121W),34,9,22,7,16,4,8,2
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),85,17,82,17,73,16,15,1
Sceaux Cedex,Lycée Lakanal (0920145H),21,4,20,4,12,1,0,0
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),44,11,41,10,36,9,13,3
Strasbourg,Lycée Louis Couffignal (0670085D),28,6,19,5,14,3,4,1
Strasbourg,Lycée Ort (0671636P),27,3,15,2,11,2,3,0
Strasbourg Cedex,Lycée Kleber (0670080Y),93,17,89,16,79,15,39,6
Tanger,Lycée Moulay Hassan (99926911),12,6,3,1,0,0,0,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),40,9,32,9,26,8,5,0
Toulouse,Lycée Bellevue (0310038Y),52,11,49,11,45,10,27,7
Toulouse,Lycée Déodat de Séverac (0310044E),47,10,46,10,46,10,20,4
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),28,7,27,7,18,4,0,0
Tours,Lycée J. de Vaucanson (0371418R),22,5,16,3,14,3,6,1
Tours Cedex 1,Lycée Descartes (0370035M),80,15,68,12,62,11,21,3
Troyes,Lycée Chrestien De Troyes (0100022V),27,4,15,2,10,2,7,1
Tunis,IPEST (99926211),11,7,11,7,11,7,1,0
Valenciennes Cedex,Lycée Henri Wallon (0590221V),41,3,32,3,26,2,7,0
Vanves Cedex,Lycée Michelet (0920149M),32,10,31,10,30,9,6,1
Versailles,Lycée Jules Ferry (0782565P),27,8,23,6,16,5,5,1
Versailles Cedex,Lycée Hoche (0782562L),13,4,10,4,6,2,1,0
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),4,1,4,1,3,1,0,0
