ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Montpellier Cedex 2,Lycée Joffre (0340038G),65,14,62,14,57,14,14,3
Montreuil,Lycée Condorcet (0930122C),12,3,7,1,6,1,0,0
Mulhouse,Lycée Albert Schweitzer (0680031P),26,3,20,2,19,2,7,1
Nancy,Lycée Henri Loritz (0540042C),93,17,72,14,57,11,24,4
Nancy Cedex,Lycée Henri Poincaré (0540038Y),29,8,26,6,23,6,8,4
Nantes,Lycée Saint Stanislas (0440163N),46,7,31,5,22,5,4,1
Nantes Cedex 1,Lycée Clémenceau (0440021J),100,25,93,24,87,21,27,10
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),37,10,36,10,35,10,8,1
Nice,Lycée Les Eucalyptus (0060075Z),43,7,18,2,12,0,5,0
Nice Cedex 1,Lycée Massena (0060030A),48,9,44,9,36,6,9,0
Nîmes Cedex,Lycée Alphonse Daudet (0300021K),40,10,31,7,25,6,10,2
Nouméa,Lycée Jules Garnier (9830003L),23,7,20,7,18,7,3,1
Ollioules,Lycée Saint Joseph (0830098F),1,1,0,0,0,0,0,0
Orléans Cedex 1,Lycée Pothier (0450049J),66,11,48,7,43,7,15,3
Orsay,Lycée Blaise Pascal (0910626L),46,9,46,9,44,9,8,1
Paris,Lycée Raspail (0750691U),32,5,18,2,15,2,4,1
Paris,Lycée Saint-Louis (0750658H),189,63,169,60,147,56,26,10
Paris,Lycée Janson de Sailly (0750699C),102,23,93,19,73,17,13,2
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),37,7,34,7,28,6,4,1
Paris Cedex 05,Lycée Louis Le Grand (0750655E),6,2,5,2,4,2,0,0
Paris Cedex 06,Lycée Stanislas (0753840S),23,0,14,0,10,0,1,0
Paris Cedex 09,Lycée Jacques Decour (0750668U),88,22,68,18,54,16,16,5
Paris Cedex 12,Lycée Paul Valery (0750679F),39,8,22,4,16,2,4,1
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),38,4,19,0,16,0,7,0
Paris 15e,Lycée Buffon (0750693W),39,11,26,7,22,6,4,2
Paris 16e,Lycée Claude Bernard (0750698B),82,20,60,15,45,13,9,1
Paris 16e,Lycée Jean-Baptiste Say (0750700D),28,8,26,8,20,6,3,1
Paris 8e,Lycée Chaptal (0750663N),83,29,77,25,67,24,13,5
Paris 9e,Lycée Condorcet (0750667T),34,14,32,13,31,13,0,0
Pau Cedex,Lycée Louis Barthou (0640055M),35,9,21,5,19,4,7,2
Perpignan,Lycée François Arago (0660010C),43,11,35,10,33,10,14,4
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),32,15,7,4,4,3,1,1
Poitiers Cedex,Lycée Camille Guérin (0860035W),43,12,36,9,28,6,10,2
Quimper,Lycée Auguste Brizeux (0290069T),31,5,25,5,13,1,2,0
Rabat,Lycée Ibn Al Ghazi (99951011),52,13,11,2,5,0,3,0
Rabat,Lycée Moulay Youssef (99926611),39,24,7,1,4,0,3,0
Reims Cedex,Lycée Franklin Roosevelt (0510034K),71,16,48,14,38,8,8,2
Remire-Montjoly,Lycée Léon-Gontran Damas (9730196A),14,5,12,4,10,3,2,0
Rennes,Lycée Joliot-Curie (0350029S),36,10,35,10,35,10,14,3
Rennes,Lycée privé Assomption (0350778F),14,1,11,0,10,0,4,0
Rennes Cedex 7,Lycée Chateaubriand (0350710G),73,17,71,16,66,15,21,4
Rouen Cedex,Lycée Pierre Corneille (0760090K),43,4,42,4,37,4,7,1
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),27,6,18,5,15,4,4,3
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),37,2,33,2,22,0,16,0
Saint-Denis,Lycée Paul Eluard (0930125F),23,4,3,1,3,1,0,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),28,3,11,0,10,0,2,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),36,6,21,4,20,4,9,1
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),36,10,23,6,21,5,6,2
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),30,4,22,3,18,3,11,1
Saint-Maur-Des-Fosses,Lycée D'Arsonval (0940121W),29,2,18,2,12,2,1,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),88,23,83,21,70,19,14,2
Sceaux Cedex,Lycée Lakanal (0920145H),26,5,24,4,19,4,3,2
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),42,11,39,10,35,9,13,3
Strasbourg,Lycée Louis Couffignal (0670085D),34,8,24,5,19,3,10,1
Strasbourg,Lycée Ort (0671636P),23,5,13,3,12,2,3,0
Strasbourg Cedex,Lycée Kleber (0670080Y),114,26,104,26,100,25,35,7
Tanger,Lycée Moulay Hassan (99926911),22,6,4,0,1,0,0,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),36,5,30,4,24,4,12,1
Toulouse,Lycée Bellevue (0310038Y),40,11,38,10,38,10,22,7
Toulouse,Lycée Déodat de Séverac (0310044E),47,9,45,9,45,9,22,7
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),24,3,22,3,18,2,2,0
Tours Cedex 1,Lycée Descartes (0370035M),81,16,67,12,62,11,23,3
Troyes,Lycée Chrestien De Troyes (0100022V),26,5,18,4,13,2,8,1
Tunis,IPEST (99926211),9,3,8,3,5,2,3,1
Valenciennes Cedex,Lycée Henri Wallon (0590221V),45,9,40,9,32,6,9,4
Vanves Cedex,Lycée Michelet (0920149M),37,11,36,10,34,10,8,3
Versailles,Lycée Jules Ferry (0782565P),43,2,30,1,27,0,10,0
Versailles Cedex,Lycée Hoche (0782562L),22,2,18,2,8,2,0,0
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),4,1,3,1,3,1,0,0
