ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Paris,Lycée Honoré De Balzac (0750705J),17,1,6,0,4,0,1,0
Paris,Lycée Janson de Sailly (0750699C),114,48,107,45,93,40,18,10
Paris 4e,Lycée Charlemagne (0750652B),66,17,57,13,45,11,15,4
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),41,11,38,11,33,11,6,1
Paris Cedex 03,Lycée Turgot (0750647W),35,11,24,6,18,4,8,2
Paris Cedex 05,Lycée Henri IV (0750654D),26,17,20,12,14,9,0,0
Paris Cedex 05,Lycée Louis Le Grand (0750655E),74,35,60,27,42,20,4,2
Paris Cedex 06,Lycée Stanislas (0753840S),72,34,64,31,53,27,6,2
Paris Cedex 09,Lycée Jacques Decour (0750668U),34,8,27,6,18,5,2,0
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),38,15,24,10,20,10,5,3
Paris 15e,Lycée Buffon (0750693W),27,13,21,11,18,10,5,2
Paris 17e,Lycée Carnot (0750704H),24,10,20,7,15,5,2,0
Paris 5e,Lycée Lavoisier (0750656F),38,11,23,9,22,9,5,2
Paris 6e,Lycée Fénelon (0750660K),36,15,35,15,30,15,3,2
Paris 8e,Lycée Chaptal (0750663N),75,23,70,21,63,20,14,3
Paris 9e,Lycée Condorcet (0750667T),39,12,27,10,23,9,7,2
Pau Cedex,Lycée Louis Barthou (0640055M),61,22,45,18,37,12,12,4
Périgueux Cedex,Lycée Bertran de Born (0240024W),32,7,21,6,16,3,7,0
Perpignan,Lycée François Arago (0660010C),34,18,16,7,14,7,8,5
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),14,6,9,5,8,5,0,0
Poitiers Cedex,Lycée Camille Guérin (0860035W),35,13,32,12,31,11,12,7
Quimper,Lycée Auguste Brizeux (0290069T),22,8,12,8,8,7,2,1
Reims Cedex,Lycée Franklin Roosevelt (0510034K),49,20,42,16,37,15,13,6
Rennes,Lycée privé Assomption (0350778F),27,10,18,7,16,7,5,2
Rennes Cedex 7,Lycée Chateaubriand (0350710G),75,25,75,25,66,23,24,10
Rouen Cedex,Lycée Pierre Corneille (0760090K),81,18,79,18,74,17,29,8
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),18,8,16,7,15,7,9,5
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),24,14,15,6,14,6,4,1
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),56,15,43,11,33,10,12,4
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),24,11,22,9,19,8,9,4
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),14,1,12,1,11,0,5,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),74,21,66,20,62,19,14,2
Saint-Nazaire,Lycée Aristide Briand (0440069L),24,8,16,7,14,6,8,4
Saint-Quentin,Lycée Pierre de La Ramée (0020049T),20,5,14,2,13,2,10,1
Salon-De-Provence,Lycée de l'Emperi (0130160D),30,8,20,7,16,7,4,1
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),31,10,22,7,19,5,7,1
Sceaux Cedex,Lycée Lakanal (0920145H),68,33,63,32,48,25,7,4
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),42,15,28,13,23,12,9,5
Strasbourg Cedex,Lycée Kleber (0670080Y),69,23,63,20,57,19,21,8
Tarbes Cedex,Lycée Théophile Gautier (0650025Z),24,8,14,5,11,3,4,1
Toulon Cedex,Lycée Dumont D'Urville (0830053G),48,18,34,12,25,10,12,4
Toulouse,Lycée Bellevue (0310038Y),40,12,39,12,37,12,21,10
Toulouse,Lycée Déodat de Séverac (0310044E),47,13,42,13,40,11,28,7
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),78,32,75,31,66,27,26,12
Tours Cedex 1,Lycée Descartes (0370035M),61,21,53,19,43,17,19,9
Troyes,Lycée Chrestien De Troyes (0100022V),22,8,18,7,11,6,5,2
Tulle,Lycée Edmond Perrier (0190032G),9,5,8,4,6,2,2,0
Tunis,IPEST (99926211),18,9,17,9,16,9,7,3
Tunis,Université Libre de Tunis (U0020),3,0,0,0,0,0,0,0
Tunis,POLYTECH CENTRALE (L0072),1,0,0,0,0,0,0,0
Valence Cedex,Lycée Camille Vernet (0260035X),11,5,6,2,3,1,0,0
Valenciennes Cedex,Lycée Henri Wallon (0590221V),84,27,76,24,67,22,28,8
Vanves Cedex,Lycée Michelet (0920149M),32,11,32,11,28,11,12,5
Versailles Cedex,Lycée Hoche (0782562L),60,21,59,21,42,14,7,2
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),132,40,114,32,75,26,6,5
