ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Grenoble Cedex 1,Lycée Champollion (0380027Y),58,15,56,15,52,15,11,4
Kenitra,Lycée Mohamed VI (99948211),46,22,15,7,10,4,1,0
Khouribga,Centre des classes péparatoires Ibn Abdoun (99699011),26,8,2,0,2,0,1,0
La Flèche Cedex,Prytanée National Militaire (0720896H),28,4,25,4,23,3,6,1
La Rochelle,Lycée Jean Dautet (0170028N),18,4,11,2,7,1,3,1
La Roche-Sur-Yon,Lycée Saint François d'Assise (0851642Y),10,1,2,0,2,0,0,0
Laayoune,Lycée Lyssane Eddine Ibn Al-Khattib (99936811),11,2,0,0,0,0,0,0
Le Havre,Lycée François 1er (0760052U),28,4,18,2,15,1,7,0
Le Mans Cedex 01,Lycée Montesquieu (0720029R),25,5,13,3,11,3,3,0
Le Raincy,Lycée Albert Schweitzer (0930830X),39,6,29,6,23,4,5,0
Libreville,Ecole Supérieure de Management de Commerce et d'Informatique SupManagement (E0023),7,1,0,0,0,0,0,0
Libreville,Lycée LEON MBA (99928511),20,2,3,1,2,1,0,0
Lille Cedex,Lycée Faidherbe (0590119J),104,27,96,24,81,20,22,8
Limoges Cedex,Lycée Gay-Lussac (0870015U),34,7,30,6,24,4,4,2
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),24,8,20,4,16,4,10,2
Lyon,Lycée aux Lazaristes (0690522T),32,10,31,10,31,10,8,3
Lyon,Lycée Jean Perrin (0690082P),21,1,11,0,8,0,0,0
Lyon,Lycée La Martinière Monplaisir (0692866R),61,14,54,13,42,11,14,4
Lyon Cedex 06,Lycée du Parc (0690026D),104,15,97,14,84,13,28,5
Lyon Cedex 1,Institution des Chartreux (0690564N),4,0,0,0,0,0,0,0
Mantes-La-Jolie Cedex,Lycée Saint Exupéry (0782539L),19,5,8,1,6,1,4,1
Marrakech,CPGE privée Koutoubia-Prépas (99697011),1,0,1,0,0,0,0,0
Marrakech,Ibn Ghazi (L0057),11,7,2,1,1,0,0,0
Marrakech,Marrakech Prépas (99926814),1,1,0,0,0,0,0,0
Marrakech,Lycée Ibn Timiya (99926511),75,30,32,10,29,9,10,4
Marseille,Lycée Notre Dame de Sion (0131341M),19,4,4,0,4,0,2,0
Marseille Cedex 1,Lycée Thiers (0130040Y),124,26,104,24,80,20,26,7
Maubeuge,Lycée Notre-Dame De Grâce (0592916Z),10,3,2,0,2,0,0,0
Meknès,CARNOT PREPAS (L0006),10,2,2,0,2,0,1,0
Meknès,First Preparatory Classes of High Schools Private (L0099),8,1,2,0,2,0,0,0
Meknès,Lycée Omar Ibn Al Khattab (99928611),75,20,28,7,19,5,2,0
Melun Cedex,Lycée Jacques Amyot (0770933W),36,6,19,3,15,2,7,2
Metz Cedex 1,Lycée Fabert (0570054Z),67,11,44,6,41,6,15,3
Mohammedia,Lycée Omar Khayyam - Mohammadia (99928911),2,0,1,0,0,0,0,0
Mohammedia,Lycée Technique - Mohammadia (99927711),30,7,8,4,6,4,1,1
Montpellier,Lycée Notre Dame de La Merci (0340881Y),11,1,6,1,1,0,1,0
Montpellier Cedex 2,Lycée Joffre (0340038G),80,13,70,12,60,9,23,3
Mulhouse,Lycée Albert Schweitzer (0680031P),29,9,7,2,7,2,1,0
Nancy Cedex,Lycée Henri Poincaré (0540038Y),72,14,71,14,63,13,29,6
Nantes,Lycée Saint Stanislas (0440163N),35,9,29,6,24,5,9,1
Nantes Cedex 1,Lycée Clémenceau (0440021J),68,14,59,13,51,12,22,4
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),71,12,66,11,60,10,23,7
Nice Cedex 1,Lycée Massena (0060030A),83,14,67,12,59,10,25,4
Nîmes Cedex,Lycée Alphonse Daudet (0300021K),36,8,30,7,27,7,3,1
Nîmes Cedex,Lycée Emmanuel d'Alzon (0300080Z),18,3,8,0,5,0,2,0
Nouakchott,Institut Préparatoire aux Grandes Ecoles d'Ingénieurs de Nouakchott (IPGEI) (L0084),5,0,4,0,2,0,0,0
Orléans,Lycée Saint Charles (0450110A),3,2,1,1,1,1,1,1
Orléans Cedex 1,Lycée Pothier (0450049J),87,21,51,13,44,11,12,4
Orsay,Lycée Blaise Pascal (0910626L),47,13,46,13,46,13,14,6
Oujda,Lycée Omar Ibn Abdelaziz (99927611),29,5,9,3,7,1,2,1
Oujda,Pythagore Prépas (99700011),12,3,1,0,0,0,0,0
Paris,Lycée Saint-Louis (0750658H),153,38,142,37,135,35,47,12
Paris,Lycée Janson de Sailly (0750699C),152,40,139,37,120,31,35,8
Paris 4e,Lycée Charlemagne (0750652B),84,29,79,28,75,28,22,7
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),59,9,51,7,45,5,14,2
Paris Cedex 05,Lycée Henri IV (0750654D),81,23,72,20,71,20,20,5
Paris Cedex 05,Lycée Louis Le Grand (0750655E),183,36,169,33,153,30,24,6
Paris Cedex 06,Lycée Stanislas (0753840S),83,15,78,14,75,13,20,4
Paris Cedex 09,Lycée Jacques Decour (0750668U),26,7,16,5,13,5,4,2
Paris Cedex 12,Lycée Paul Valery (0750679F),39,8,12,2,8,1,3,0
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),24,8,12,3,9,3,2,0
Paris 15e,Lycée Buffon (0750693W),25,9,19,7,14,6,5,4
Paris 16e,Lycée Claude Bernard (0750698B),24,7,11,3,10,3,1,0
Paris 6e,Lycée Fénelon (0750660K),72,17,61,13,53,13,22,3
Paris 8e,Lycée Chaptal (0750663N),85,19,71,15,65,12,26,5
Paris 9e,Lycée Condorcet (0750667T),78,18,64,15,54,13,28,9
Pau Cedex,Lycée Louis Barthou (0640055M),24,9,12,4,6,1,0,0
Perpignan,Lycée François Arago (0660010C),25,5,13,3,11,1,4,0
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),22,8,11,4,11,4,3,0
Poitiers Cedex,Lycée Camille Guérin (0860035W),66,13,59,11,50,10,18,5
Pontoise,Lycée Camille Pissarro (0950649P),12,2,3,0,2,0,0,0
Rabat,Lycée Ibn Al Ghazi (99951011),103,32,33,8,25,6,6,3
Rabat,Lycée Moulay Youssef (99926611),139,40,63,11,55,11,28,7
Rabat,Lycée privé Al Khawarizmi CPGE (99928311),21,4,3,0,3,0,0,0
Reims Cedex 2,Lycée Clémenceau (0510031G),80,14,61,12,46,7,22,4
Rennes Cedex 7,Lycée Chateaubriand (0350710G),90,20,83,20,81,20,26,5
Rodez,Lycée Ferdinand Foch (0120022J),21,5,16,4,15,3,0,0
Roubaix,Lycée privé Saint Rémi (0592921E),17,1,7,1,5,1,3,0
Rouen Cedex,Lycée Pierre Corneille (0760090K),71,19,67,19,61,16,24,6
Safi,Lycée Moulay Abdellah (99929411),14,1,7,1,3,1,0,0
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),33,3,19,2,16,1,6,0
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),4,0,4,0,3,0,0,0
Saint-Denis,Lycée Paul Eluard (0930125F),7,3,1,1,0,0,0,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),20,4,11,1,9,0,3,0
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),56,13,42,10,32,5,10,2
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),20,4,13,3,12,3,3,2
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),6,1,5,1,4,1,0,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),63,14,61,13,55,12,17,3
Saint-Pierre,Lycée Catholique Saint Charles (9741255W),18,1,14,1,9,1,2,0
Sale,Collège Selmane Al-Farissi (L0002),39,14,14,3,11,2,2,0
Sale,Université Internationale de Rabat (U0010),16,4,3,1,2,1,0,0
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),41,10,33,9,31,9,12,4
Sceaux Cedex,Lycée Lakanal (0920145H),37,12,33,10,32,9,10,0
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),58,13,42,7,38,5,6,1
Strasbourg Cedex,Lycée Kleber (0670080Y),142,34,121,31,106,28,44,13
Tanger,GROUPE ASSAFA (SOPHOS) (L0005),5,0,0,0,0,0,0,0
Tanger,Lycée Al Bayrouni (99901131),2,2,0,0,0,0,0,0
Tanger,Lycée Moulay Hassan (99926911),56,14,16,5,13,5,1,0
Taza,Lycée Charif Al Idrissi (3500052E),19,9,2,0,2,0,1,0
Tetouan,Faculté des sciences (U208),1,0,0,0,0,0,0,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),21,3,13,3,9,3,1,0
Toulouse,Lycée Bellevue (0310038Y),41,13,32,9,27,9,6,0
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),123,33,116,33,110,29,33,11
Tours Cedex 1,Lycée Descartes (0370035M),84,17,76,14,66,9,19,4
Troyes,Lycée Chrestien De Troyes (0100022V),19,2,15,2,7,2,3,2
Tunis,Esprit-prépa (L0042),77,17,22,1,16,1,4,0
Tunis,IPEI El Manar (99951211),2,0,0,0,0,0,0,0
Tunis,IPEST (99926211),58,30,37,16,37,16,14,5
Valence Cedex,Lycée Camille Vernet (0260035X),9,3,6,2,3,1,1,1
Valenciennes Cedex,Lycée Henri Wallon (0590221V),72,14,53,11,41,5,10,2
Vannes,Lycée Alain René Lesage (0560051B),23,2,20,1,13,0,4,0
Vanves Cedex,Lycée Michelet (0920149M),30,8,27,7,27,7,10,2
Versailles Cedex,Lycée Hoche (0782562L),78,22,74,21,70,20,21,9
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),112,29,112,29,105,28,17,7
Yamoussoukro,INP HOUPHOUET-BOIGNY (99929911),18,5,2,0,1,0,0,0
