ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Orléans Cedex 1,Lycée Pothier (0450049J),50,14,47,14,37,10,11,0
Orsay,Lycée Blaise Pascal (0910626L),1,1,1,1,1,1,0,0
Oujda,Lycée Omar Ibn Abdelaziz (99927611),9,1,5,1,4,1,3,1
Oujda,Pythagore Prépas (99700011),11,7,1,0,1,0,0,0
Paris,Lycée Saint-Louis (0750658H),31,9,21,5,18,5,5,2
Paris,Lycée Janson de Sailly (0750699C),47,18,36,16,33,16,7,3
Paris 4e,Lycée Charlemagne (0750652B),25,10,20,7,20,7,6,4
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),47,9,46,9,42,8,11,3
Paris Cedex 05,Lycée Henri IV (0750654D),4,4,3,3,3,3,0,0
Paris Cedex 05,Lycée Louis Le Grand (0750655E),17,5,11,3,7,2,0,0
Paris Cedex 06,Lycée Stanislas (0753840S),14,2,14,2,14,2,1,0
Paris Cedex 09,Lycée Jacques Decour (0750668U),23,6,22,6,19,6,11,2
Paris Cedex 12,Lycée Paul Valery (0750679F),37,8,32,7,27,4,12,3
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),25,9,25,9,21,9,8,3
Paris 15e,Lycée Buffon (0750693W),10,4,8,2,7,1,3,0
Paris 16e,Lycée Claude Bernard (0750698B),23,8,18,6,15,5,8,1
Paris 6e,Lycée Fénelon (0750660K),23,6,16,6,14,6,3,1
Paris 8e,Lycée Chaptal (0750663N),45,14,40,13,37,12,9,3
Paris 9e,Lycée Condorcet (0750667T),34,9,23,8,21,7,4,1
Pau Cedex,Lycée Louis Barthou (0640055M),19,10,15,8,13,7,4,3
Perpignan,Lycée François Arago (0660010C),20,2,19,2,14,1,6,1
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),23,9,22,9,19,8,9,4
Poitiers Cedex,Lycée Camille Guérin (0860035W),21,5,14,3,10,2,3,2
Pontoise,Lycée Camille Pissarro (0950649P),15,5,14,5,11,4,7,3
Rabat,Lycée Ibn Al Ghazi (99951011),53,13,28,7,21,6,16,4
Rabat,Lycée Moulay Youssef (99926611),17,6,13,4,9,2,6,1
Rabat,Lycée privé Al Khawarizmi CPGE (99928311),16,2,6,1,2,0,2,0
Reims Cedex 2,Lycée Clémenceau (0510031G),76,18,72,18,62,15,14,3
Rennes Cedex 7,Lycée Chateaubriand (0350710G),27,6,20,4,19,4,0,0
Rodez,Lycée Ferdinand Foch (0120022J),16,5,16,5,13,4,5,1
Roubaix,Lycée privé Saint Rémi (0592921E),27,5,17,3,15,3,5,0
Rouen Cedex,Lycée Pierre Corneille (0760090K),14,7,8,3,8,3,0,0
Safi,Lycée Moulay Abdellah (99929411),3,3,3,3,2,2,1,1
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),29,4,27,4,23,3,8,1
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),1,0,1,0,1,0,1,0
Saint-Denis,Lycée Paul Eluard (0930125F),9,3,8,3,6,2,3,1
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),18,5,15,5,11,4,6,3
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),37,13,30,13,26,9,14,3
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),14,1,14,1,13,1,5,1
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),1,0,1,0,1,0,0,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),31,11,24,10,23,10,10,7
Saint-Pierre,Lycée Catholique Saint Charles (9741255W),18,4,15,3,12,2,6,1
Sale,Collège Selmane Al-Farissi (L0002),7,1,4,1,3,1,2,1
Sale,Université Internationale de Rabat (U0010),13,5,8,3,8,3,4,2
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),24,9,21,8,19,6,4,0
Sceaux Cedex,Lycée Lakanal (0920145H),10,5,8,5,8,5,4,3
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),33,11,30,10,25,7,8,3
Strasbourg Cedex,Lycée Kleber (0670080Y),51,17,43,15,40,14,14,6
Tanger,GROUPE ASSAFA (SOPHOS) (L0005),7,0,6,0,4,0,4,0
Tanger,Lycée Al Bayrouni (99901131),12,3,7,2,1,0,1,0
Tanger,Lycée Moulay Hassan (99926911),19,8,15,5,11,4,7,3
Taza,Lycée Charif Al Idrissi (3500052E),6,1,3,1,3,1,3,1
Tetouan,Faculté des sciences (U208),1,0,0,0,0,0,0,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),30,6,29,6,24,4,12,2
Toulouse,Lycée Bellevue (0310038Y),30,14,30,14,28,13,1,1
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),30,11,24,7,24,7,6,0
Tours Cedex 1,Lycée Descartes (0370035M),28,7,24,6,24,6,5,2
Troyes,Lycée Chrestien De Troyes (0100022V),17,6,13,5,8,3,4,1
Tunis,Esprit-prépa (L0042),32,8,15,4,15,4,10,3
Tunis,IPEI El Manar (99951211),1,0,1,0,1,0,1,0
Tunis,IPEST (99926211),1,0,0,0,0,0,0,0
Valence Cedex,Lycée Camille Vernet (0260035X),24,8,20,6,13,4,7,2
Valenciennes Cedex,Lycée Henri Wallon (0590221V),50,14,45,14,34,11,12,4
Vannes,Lycée Alain René Lesage (0560051B),23,4,22,4,21,4,7,1
Vanves Cedex,Lycée Michelet (0920149M),15,6,12,6,12,6,6,5
Versailles Cedex,Lycée Hoche (0782562L),12,5,9,4,8,3,1,0
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),14,3,13,2,13,2,1,0
