ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),44,1,36,1,28,1,14,0
Paris Cedex 05,Lycée Louis Le Grand (0750655E),49,8,49,8,39,7,16,3
Paris Cedex 06,Lycée Saint-Louis (0750658H),220,59,190,50,167,43,68,14
Paris Cedex 06,Lycée Stanislas (0753840S),87,11,76,8,70,8,28,3
Paris Cedex 09,Lycée Jacques Decour (0750668U),75,13,26,3,13,3,6,0
Paris Cedex 12,Lycée Paul Valery (0750679F),28,9,11,4,5,1,1,0
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),24,7,10,2,7,2,3,1
Paris 15e,Lycée Buffon (0750693W),32,11,15,5,11,3,1,1
Paris 16e,Lycée Claude Bernard (0750698B),74,9,36,3,14,2,2,0
Paris 16e,Lycée Janson de Sailly (0750699C),95,28,68,17,46,10,18,3
Paris 16e,Lycée Jean-Baptiste Say (0750700D),37,8,31,7,20,3,3,0
Paris 8e,Lycée Chaptal (0750663N),86,18,62,10,52,9,21,2
Paris 9e,Lycée Condorcet (0750667T),43,10,39,10,37,9,14,1
Pau Cedex,Lycée Louis Barthou (0640055M),17,4,4,0,3,0,1,0
Perpignan,Lycée François Arago (0660010C),27,9,12,3,6,0,0,0
Pointe-à-Pitre Cedex (guadeloupe),L G T de Baimbridge (9710003B),18,8,6,4,2,1,0,0
Poitiers Cedex,Lycée Camille Guérin (0860035W),23,3,8,1,5,0,2,0
Quimper,Lycée Auguste Brizeux (0290069T),6,0,4,0,2,0,0,0
Rabat,Lycée Ibn Al Ghazi (99951011),17,2,0,0,0,0,0,0
Rabat,Lycée Moulay Youssef (99926611),1,0,0,0,0,0,0,0
Reims Cedex,Lycée Franklin Roosevelt (0510034K),46,9,26,4,17,3,3,1
Remire-Montjoly,Lycée Léon-Gontran Damas (9730196A),4,0,0,0,0,0,0,0
Rennes,Lycée Joliot-Curie (0350029S),19,2,10,1,6,1,1,0
Rennes,Lycée privé Assomption (0350778F),12,2,2,0,0,0,0,0
Rennes Cedex 7,Lycée Chateaubriand (0350710G),78,13,56,8,44,6,23,2
Rouen Cedex,Lycée Pierre Corneille (0760090K),36,10,27,7,20,3,6,2
Saint-Brieuc,Lycée Francois Rabelais (0220056S),7,1,0,0,0,0,0,0
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),21,4,14,0,8,0,1,0
Saint-Denis,Lycée Paul Eluard (0930125F),4,1,1,0,1,0,1,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),13,1,5,0,2,0,1,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),15,2,6,0,4,0,0,0
Saint-Germain-En-Laye,Lycée Jeanne D'Albret (0782132U),23,4,10,0,8,0,2,0
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),22,2,16,1,10,1,0,0
Saint-Maur-Des-Fosses,Lycée D'Arsonval (0940121W),12,2,4,0,4,0,2,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),87,19,76,15,61,11,21,3
Sceaux Cedex,Lycée Lakanal (0920145H),46,8,36,7,30,5,11,1
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),41,11,13,3,8,3,5,1
Sourdun Cedex,Internat d'Excellence de Sourdun (0772737G),2,1,1,1,1,1,0,0
Strasbourg,Lycée Kleber (0670080Y),71,14,40,5,27,3,14,1
Strasbourg,Lycée Louis Couffignal (0670085D),6,0,3,0,3,0,1,0
Strasbourg,Lycée Ort (0671636P),19,3,8,2,7,2,0,0
Strasbourg Cedex,Collège Episcopal Saint Etienne (0671609K),1,1,0,0,0,0,0,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),14,1,8,0,4,0,2,0
Toulouse,Lycée Bellevue (0310038Y),24,8,11,1,8,1,1,0
Toulouse,Lycée Déodat de Séverac (0310044E),25,3,14,1,9,1,2,0
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),44,9,41,9,39,8,19,5
Tours,Lycée J. de Vaucanson (0371418R),8,2,3,0,2,0,1,0
Tours Cedex 1,Lycée Descartes (0370035M),43,5,22,4,15,3,4,0
Troyes,Lycée Chrestien De Troyes (0100022V),11,0,5,0,5,0,3,0
Valenciennes Cedex,Lycée Henri Wallon (0590221V),33,6,13,2,8,0,1,0
Vanves Cedex,Lycée Michelet (0920149M),32,10,24,8,17,7,1,0
Versailles,Lycée Jules Ferry (0782565P),27,2,9,1,6,1,0,0
Versailles,Lycée Sainte Geneviève (0783053V),39,8,39,8,35,7,10,2
Versailles Cedex,Lycée Hoche (0782562L),44,12,44,12,42,12,20,5
