ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Saint-Etienne,Lycée Etienne Mimard (0420046X),40,7,21,1,18,1,2,0
Saint-Sylvain-D'Anjou,Lycée Saint Julien La Baronnerie (0490888Z),16,6,10,4,9,4,2,0
Sfax,IPEIS (99951111),4,0,0,0,0,0,0,0
Ste Clotilde/la Reunion,Lycée Lislet-Geoffroy (9740054R),23,5,3,1,3,1,0,0
Strasbourg,Lycée Louis Couffignal (0670085D),47,4,28,3,27,3,4,2
Tarbes,Lycée Jean Dupuy (0650027B),40,4,7,0,5,0,2,0
Thiers,Lycée Jean Zay (0630069H),10,2,1,1,1,1,0,0
Toulon,Lycée Rouvière (0830056K),28,8,23,6,23,6,7,2
Toulouse,Lycée Déodat de Séverac (0310044E),39,3,31,2,31,2,1,1
Toulouse,Lycée Saint-Joseph (0311145B),1,1,0,0,0,0,0,0
Tours,Lycée J. de Vaucanson (0371418R),25,1,14,0,13,0,3,0
Valenciennes,Lycée Du Hainaut (0590223X),11,0,0,0,0,0,0,0
Vannes,Lycée Alain René Lesage (0560051B),27,3,20,2,18,2,3,1
Versailles,Lycée Jules Ferry (0782565P),93,10,68,6,65,6,6,0
Voiron,Lycée Ferdinand Buisson (0380092U),24,3,17,1,15,1,6,0
