ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Cannes Cedex,Lycée Stanislas (0060673Z),27,3,23,2,23,2,6,1
Casablanca,ECOLE YASSAMINE CALIFORNIE (L0004),29,5,5,3,3,2,0,0
Casablanca,ELBILIA SUP (99696011),22,4,8,3,5,3,0,0
Casablanca,ESTEM (E0004),25,6,9,0,8,0,5,0
Casablanca,Groupe scolaire La Résidence (3500055H),34,9,19,6,14,5,6,2
Casablanca,Lycée Al Khansaa (3500050C),67,19,27,11,20,8,4,2
Casablanca,Lycée Mohamed V (99926411),127,46,87,29,75,22,36,10
Castres,Lycée Borde Basse (0810959C),21,4,19,4,18,4,10,3
Chambéry,Lycée Vaugelas (0730013T),32,9,19,3,16,3,4,0
Chartres,Lycée Marceau (0280007F),31,8,17,3,14,2,1,0
Cherbourg-Octeville,Lycée Victor Grignard (0501828R),43,8,40,8,28,7,14,4
Clermont-Ferrand,Lycée Godefroy De Bouillon (0631068U),19,4,15,4,15,4,7,1
Clermont-Ferrand,Lycée La Fayette (0630021F),22,2,20,2,16,2,7,1
Clermont-Ferrand Cedex,Lycée Blaise Pascal (0630018C),60,17,53,13,46,10,11,2
Compiègne Cedex,Lycée Pierre d'Ailly (0600014P),42,13,30,11,21,7,6,2
Dijon,Lycée Carnot (0210015C),99,19,89,15,78,14,36,4
Douai,Lycée Albert Chatelet (0590063Y),35,13,34,13,21,9,4,1
Douala,Ecole Supérieure d?Ingénieurs d?Afrique Centrale (E0038),8,3,0,0,0,0,0,0
Dunkerque Cedex,Lycée Jean Bart (0590071G),15,1,8,0,5,0,2,0
Enghien-Les-Bains,Lycée Gustave Monod (0952196W),19,4,14,3,7,1,1,0
Epinal,Lycée Claude Gellee (0880020U),24,4,16,2,14,2,9,1
Errachidia,Lycée Ibn Tahir (99929511),19,4,7,1,5,0,1,0
Evry,Lycée Parc des Loges (0911251R),22,4,11,1,7,0,3,0
Fès,CAP-GE ALKHYYAM (99694011),5,3,1,1,1,1,0,0
Fès,Centre des classes préparatoires Moulay Dris (99926711),101,36,72,18,60,14,42,8
Fès,Etablissement Al Cachy (99695011),41,13,13,1,8,1,6,1
Fontainebleau,Lycée François 1er (0770927P),34,8,31,7,24,5,6,1
Forbach,Lycée Jean Moulin (0570029X),19,5,8,3,5,3,2,1
Fort-De-France Cedex (martinique),Lycée de Bellevue (9720003W),22,5,5,2,4,2,1,1
Gafsa,IPEIG de Gafsa (E0050),1,0,0,0,0,0,0,0
Grenoble Cedex 1,Lycée Champollion (0380027Y),94,24,85,22,70,18,18,5
Kenitra,Lycée Mohamed VI (99948211),54,20,26,8,23,7,13,3
Khouribga,Centre des classes péparatoires Ibn Abdoun (99699011),19,4,10,2,9,2,2,0
La Flèche Cedex,Prytanée National Militaire (0720896H),35,6,31,3,25,3,9,1
La Rochelle,Lycée Jean Dautet (0170028N),26,5,18,3,16,2,10,1
La Roche-Sur-Yon,Lycée Saint François d'Assise (0851642Y),14,2,6,0,5,0,1,0
Laayoune,Lycée Lyssane Eddine Ibn Al-Khattib (99936811),22,3,11,2,6,1,1,0
Le Havre,Lycée François 1er (0760052U),32,8,15,1,13,1,6,0
Le Mans Cedex 01,Lycée Montesquieu (0720029R),29,7,22,4,14,4,7,2
Le Raincy,Lycée Albert Schweitzer (0930830X),41,7,31,5,19,1,3,1
Libreville,Ecole Supérieure de Management de Commerce et d'Informatique SupManagement (E0023),16,4,1,0,0,0,0,0
Libreville,Lycée LEON MBA (99928511),32,5,11,1,7,1,5,1
Lille,Lycée Catholique Saint Pierre (0593117T),2,0,1,0,1,0,0,0
Lille Cedex,Lycée Faidherbe (0590119J),131,33,125,32,97,30,29,10
Limoges Cedex,Lycée Gay-Lussac (0870015U),30,6,26,4,21,3,7,2
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),33,7,31,7,30,7,10,3
Lyon,Lycée aux Lazaristes (0690522T),34,8,31,8,16,5,1,0
Lyon,Lycée Jean Perrin (0690082P),27,6,22,3,17,2,9,0
Lyon,Lycée La Martinière Monplaisir (0692866R),66,21,61,20,50,16,24,5
Lyon Cedex 06,Lycée du Parc (0690026D),72,26,67,24,54,20,4,1
Mantes-La-Jolie Cedex,Lycée Saint Exupéry (0782539L),22,7,6,1,6,1,3,0
Marrakech,CPGE privée Koutoubia-Prépas (99697011),12,4,3,0,2,0,0,0
Marrakech,Ibn Ghazi (L0057),25,8,3,0,3,0,1,0
Marrakech,Marrakech Prépas (99926814),6,2,1,0,1,0,0,0
Marrakech,Lycée Ibn Timiya (99926511),87,38,39,15,32,13,13,4
Marseille,Lycée Notre Dame de Sion (0131341M),39,11,18,3,16,2,9,0
Marseille Cedex 1,Lycée Thiers (0130040Y),91,25,85,23,69,19,13,3
Maubeuge,Lycée Notre-Dame De Grâce (0592916Z),24,7,2,0,1,0,0,0
Meknès,CARNOT PREPAS (L0006),29,11,9,3,6,1,4,1
Meknès,First Preparatory Classes of High Schools Private (L0099),47,17,17,5,12,3,7,1
Meknès,Lycée Omar Ibn Al Khattab (99928611),84,24,62,17,52,15,29,7
Melun Cedex,Lycée Jacques Amyot (0770933W),37,14,30,11,19,5,2,2
Metz Cedex 1,Lycée Fabert (0570054Z),76,26,63,19,54,17,19,7
Mohammedia,Lycée Technique - Mohammadia (99927711),24,10,12,5,10,4,1,0
Monastir,I.P.E.I (99949911),1,0,0,0,0,0,0,0
Montpellier,Lycée Notre Dame de La Merci (0340881Y),33,9,33,9,22,6,12,5
Montpellier Cedex 2,Lycée Joffre (0340038G),98,25,85,22,72,18,18,6
Mulhouse,Lycée Albert Schweitzer (0680031P),41,7,19,3,13,3,3,1
Nancy Cedex,Lycée Henri Poincaré (0540038Y),65,13,61,12,56,9,12,3
Nantes,Lycée Saint Stanislas (0440163N),39,9,37,8,31,8,7,2
Nantes Cedex 1,Lycée Clémenceau (0440021J),57,13,53,13,48,12,12,2
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),73,21,70,20,57,15,6,1
Nice Cedex 1,Lycée Massena (0060030A),67,18,64,17,56,17,8,1
Nîmes Cedex,Lycée Alphonse Daudet (0300021K),38,13,38,13,36,12,18,6
Nîmes Cedex,Lycée Emmanuel d'Alzon (0300080Z),35,9,13,3,6,1,1,0
Nouakchott,Institut Préparatoire aux Grandes Ecoles d'Ingénieurs de Nouakchott (IPGEI) (L0084),14,0,12,0,0,0,0,0
Orléans,Lycée Saint Charles (0450110A),11,1,5,1,3,1,1,0
Orléans Cedex 1,Lycée Pothier (0450049J),112,21,87,18,69,15,15,5
Orsay,Lycée Blaise Pascal (0910626L),36,6,34,5,29,4,1,0
Oujda,Lycée Omar Ibn Abdelaziz (99927611),41,15,14,2,11,1,8,1
Oujda,Pythagore Prépas (99700011),24,9,3,1,2,1,1,1
Papeete,Université de Polynésie Française (35600002),7,3,5,2,3,1,0,0
Paris,Lycée Saint-Louis (0750658H),112,39,97,36,81,31,7,2
Paris,Lycée Janson de Sailly (0750699C),123,36,117,36,100,34,9,3
Paris 4e,Lycée Charlemagne (0750652B),62,22,56,20,51,18,5,3
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),53,12,49,12,40,9,5,0
Paris Cedex 05,Lycée Henri IV (0750654D),34,14,32,14,28,12,4,2
Paris Cedex 05,Lycée Louis Le Grand (0750655E),71,21,53,18,38,14,2,1
Paris Cedex 06,Lycée Stanislas (0753840S),39,7,36,6,32,6,3,1
Paris Cedex 09,Lycée Jacques Decour (0750668U),24,11,10,5,6,3,0,0
Paris Cedex 12,Lycée Paul Valéry (0750679F),37,5,17,2,13,1,2,0
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),27,6,23,5,13,1,6,0
Paris 15e,Lycée Buffon (0750693W),22,5,22,5,20,5,6,2
Paris 16e,Lycée Claude Bernard (0750698B),32,10,12,1,11,1,3,1
Paris 6e,Lycée Fénelon (0750660K),64,25,60,24,47,19,12,3
Paris 8e,Lycée Chaptal (0750663N),81,19,67,17,58,17,12,4
Paris 9e,Lycée Condorcet (0750667T),59,14,45,10,41,9,10,2
Pau Cedex,Lycée Louis Barthou (0640055M),31,7,24,6,20,4,12,1
Perpignan,Lycée François Arago (0660010C),26,3,14,2,7,1,2,1
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),26,6,12,3,8,2,2,1
Poitiers Cedex,Lycée Camille Guérin (0860035W),61,19,52,14,39,9,8,2
Pontoise,Lycée Camille Pissarro (0950649P),23,6,14,1,10,1,3,0
Rabat,Lycée Ibn Al Ghazi (99951011),139,50,55,15,45,13,26,6
Rabat,Lycée Moulay Youssef (99926611),141,40,90,22,80,19,44,7
Rabat,Lycée privé Al Khawarizmi CPGE (99928311),47,10,10,0,9,0,3,0
Reims Cedex 2,Lycée Clémenceau (0510031G),97,25,82,20,64,15,23,5
Rennes Cedex 7,Lycée Chateaubriand (0350710G),101,33,96,31,88,26,18,2
Rodez,Lycée Ferdinand Foch (0120022J),17,4,12,3,10,3,4,0
Roubaix,Lycée privé Saint Rémi (0592921E),25,8,9,4,6,3,3,2
Rouen Cedex,Lycée Pierre Corneille (0760090K),58,14,48,12,38,11,14,3
Safi,Lycée Moulay Abdellah (99929411),22,5,15,2,11,1,8,1
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),22,5,17,5,12,3,4,0
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),28,3,25,3,18,2,9,1
Saint-Denis,Lycée Paul Eluard (0930125F),11,4,4,0,1,0,0,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),25,6,17,4,9,2,3,1
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),80,22,70,20,55,16,23,7
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),28,6,24,4,23,4,6,1
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),14,1,14,1,9,1,3,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),44,8,43,7,34,7,4,1
Saint-Pierre,Lycée Catholique Saint Charles (9741255W),25,5,14,2,12,2,3,0
Sale,Collège Selmane Al-Farissi (L0002),51,18,15,3,10,2,5,1
Sale,Université Internationale de Rabat (U0010),34,9,19,5,15,4,8,2
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),38,13,30,12,29,12,14,6
Sceaux Cedex,Lycée Lakanal (0920145H),43,8,38,7,33,6,8,2
Sfax,IPEIS (99951111),1,0,0,0,0,0,0,0
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),71,8,56,7,49,5,14,2
Sousse,Ecole Supérieure Polytechnique Privée de Sousse (E0052),1,0,0,0,0,0,0,0
Strasbourg Cedex,Lycée Kleber (0670080Y),123,27,105,19,83,16,17,3
Tanger,GROUPE ASSAFA (SOPHOS) (L0005),10,4,1,0,0,0,0,0
Tanger,Lycée Al Bayrouni (99901131),7,1,0,0,0,0,0,0
Tanger,Lycée Moulay Hassan (99926911),63,26,33,12,22,8,10,4
Taza,Lycée Charif Al Idrissi (3500052E),21,8,7,2,2,0,0,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),27,8,16,3,13,2,6,0
Toulouse,Lycée Bellevue (0310038Y),40,10,36,9,33,8,12,4
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),85,24,78,24,72,21,13,1
Tours Cedex 1,Lycée Descartes (0370035M),88,20,80,18,65,13,18,4
Troyes,Lycée Chrestien De Troyes (0100022V),31,6,26,4,20,4,3,1
Tunis,Esprit-prépa (L0042),69,16,43,6,33,5,18,4
Tunis,IPEI El Manar (99951211),3,2,1,1,1,1,1,1
Tunis,I.P.E.I.T (99922211),3,0,2,0,2,0,2,0
Tunis,IPEST (99926211),27,10,23,8,21,7,7,3
Tunis,Université Libre de Tunis (U0020),1,0,0,0,0,0,0,0
Valence Cedex,Lycée Camille Vernet (0260035X),20,4,17,4,10,3,5,2
Valenciennes Cedex,Lycée Henri Wallon (0590221V),77,19,63,12,53,10,18,4
Vannes,Lycée Alain René Lesage (0560051B),32,8,22,6,15,4,3,0
Vanves Cedex,Lycée Michelet (0920149M),33,7,32,7,31,7,5,1
Versailles Cedex,Lycée Hoche (0782562L),48,17,43,16,37,14,2,2
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),46,15,40,12,40,12,3,1
Yamoussoukro,INP HOUPHOUET-BOIGNY (99929911),27,1,4,1,1,1,0,0
