ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
MONTIGNY-LE-BRETONNEUX,Lycée Descartes (0781512V),11,7,1,1,1,1,0,0
Montpellier Cedex 2,Lycée Joffre (0340038G),59,17,25,6,20,5,5,1
Mulhouse,Lycée Albert Schweitzer (0680031P),1,0,0,0,0,0,0,0
Nancy Cedex,Lycée Henri Poincaré (0540038Y),41,14,17,6,13,4,7,2
Nantes,Lycée Saint Stanislas (0440163N),16,3,3,0,2,0,0,0
Nantes Cedex 1,Lycée Clémenceau (0440021J),66,20,33,3,25,2,9,0
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),86,23,64,14,62,13,22,3
Nice Cedex 1,Lycée Massena (0060030A),70,26,43,13,36,12,18,9
Nîmes Cedex,Lycée Alphonse Daudet (0300021K),2,1,0,0,0,0,0,0
Orléans Cedex 1,Lycée Pothier (0450049J),28,8,9,2,7,2,0,0
Orsay,Lycée Blaise Pascal (0910626L),34,16,16,5,13,5,4,1
Paris,Lycée Saint-Louis (0750658H),150,70,109,52,90,45,25,13
Paris,Lycée Honoré De Balzac (0750705J),13,0,2,0,0,0,0,0
Paris,Lycée Janson de Sailly (0750699C),115,47,72,31,60,25,14,2
Paris 4e,Lycée Charlemagne (0750652B),64,15,32,5,27,5,8,0
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),37,11,24,6,24,6,6,0
Paris Cedex 03,Lycée Turgot (0750647W),25,7,9,1,5,1,0,0
Paris Cedex 05,Lycée Henri IV (0750654D),36,18,35,18,33,18,9,6
Paris Cedex 05,Lycée Louis Le Grand (0750655E),109,55,104,53,95,48,30,22
Paris Cedex 06,Lycée Stanislas (0753840S),97,36,88,34,84,31,35,15
Paris Cedex 09,Lycée Jacques Decour (0750668U),30,7,18,3,15,3,5,1
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),17,5,2,1,2,1,1,0
Paris 15e,Lycée Buffon (0750693W),16,7,9,4,5,3,2,1
Paris 17e,Lycée Carnot (0750704H),22,9,7,4,3,1,0,0
Paris 5e,Lycée Lavoisier (0750656F),31,10,1,0,1,0,0,0
Paris 6e,Lycée Fénelon (0750660K),36,15,25,11,20,9,8,4
Paris 8e,Lycée Chaptal (0750663N),60,15,41,11,37,9,11,4
Paris 9e,Lycée Condorcet (0750667T),35,11,12,5,9,4,0,0
Pau Cedex,Lycée Louis Barthou (0640055M),28,6,7,2,4,0,3,0
Périgueux Cedex,Lycée Bertran de Born (0240024W),7,1,2,1,0,0,0,0
Perpignan,Lycée François Arago (0660010C),7,2,2,0,1,0,0,0
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),3,1,2,1,2,1,0,0
Poitiers Cedex,Lycée Camille Guérin (0860035W),26,10,8,1,4,1,1,0
Quimper,Lycée Auguste Brizeux (0290069T),2,0,0,0,0,0,0,0
Reims Cedex,Lycée Franklin Roosevelt (0510034K),12,2,6,1,5,1,1,1
Rennes,Lycée privé Assomption (0350778F),17,6,2,0,0,0,0,0
Rennes Cedex 7,Lycée Chateaubriand (0350710G),71,23,32,9,26,7,8,2
Rouen Cedex,Lycée Pierre Corneille (0760090K),75,17,48,13,35,7,9,0
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),5,1,2,1,1,0,1,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),8,3,3,1,3,1,1,1
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),26,6,5,2,2,1,0,0
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),11,5,3,0,1,0,0,0
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),13,1,7,0,3,0,2,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),63,17,27,9,23,8,7,1
Saint-Nazaire,Lycée Aristide Briand (0440069L),7,2,5,2,1,0,0,0
Saint-Quentin,Lycée Pierre de La Ramée (0020049T),3,0,2,0,2,0,0,0
Salon-De-Provence,Lycée de l'Emperi (0130160D),9,4,0,0,0,0,0,0
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),20,6,10,2,8,1,3,0
Sceaux Cedex,Lycée Lakanal (0920145H),72,32,45,20,38,15,12,4
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),13,1,1,0,1,0,0,0
Strasbourg Cedex,Lycée Kleber (0670080Y),51,16,29,7,24,6,12,2
Tarbes Cedex,Lycée Théophile Gautier (0650025Z),4,0,1,0,1,0,1,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),9,3,2,0,0,0,0,0
Toulouse,Lycée Bellevue (0310038Y),29,6,15,2,12,2,3,0
Toulouse,Lycée Déodat de Séverac (0310044E),22,6,7,1,6,1,1,0
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),77,28,54,20,49,15,11,3
Tours Cedex 1,Lycée Descartes (0370035M),23,8,11,4,6,2,0,0
Tunis,Université Libre de Tunis (U0020),1,0,0,0,0,0,0,0
Valence Cedex,Lycée Camille Vernet (0260035X),1,0,0,0,0,0,0,0
Valenciennes Cedex,Lycée Henri Wallon (0590221V),51,14,19,4,17,3,4,0
Vanves Cedex,Lycée Michelet (0920149M),29,10,20,7,18,6,4,1
Versailles Cedex,Lycée Hoche (0782562L),73,23,69,21,65,20,23,7
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),138,42,134,42,126,38,38,19
