ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),82,23,72,18,67,16,23,6
Sceaux Cedex,Lycée Lakanal (0920145H),48,7,47,6,44,6,12,1
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),38,14,32,11,22,8,11,4
Strasbourg,Lycée Louis Couffignal (0670085D),19,6,9,1,9,1,2,0
Strasbourg,Lycée Ort (0671636P),19,7,7,2,6,1,0,0
Strasbourg Cedex,Lycée Kleber (0670080Y),121,30,95,21,75,16,22,7
Tanger,Lycée Moulay Hassan (99926911),6,3,2,0,2,0,1,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),16,4,11,2,8,1,1,0
Toulouse,Lycée Bellevue (0310038Y),45,11,41,10,31,7,7,4
Toulouse,Lycée Déodat de Séverac (0310044E),44,5,34,4,26,2,6,0
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),47,12,42,11,42,11,13,3
Tours Cedex 1,Lycée Descartes (0370035M),75,16,66,16,58,13,18,2
Troyes,Lycée Chrestien De Troyes (0100022V),25,4,6,2,3,0,1,0
Tunis,IPEST (99926211),17,5,15,4,15,4,11,2
Valenciennes Cedex,Lycée Henri Wallon (0590221V),46,5,36,3,27,3,6,0
Vanves Cedex,Lycée Michelet (0920149M),33,6,32,6,28,5,10,2
Versailles,Lycée Jules Ferry (0782565P),27,7,14,3,12,1,2,0
Versailles Cedex,Lycée Hoche (0782562L),41,10,41,10,39,10,12,5
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),47,10,47,10,47,10,15,4
