ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Saint-Denis,Lycée Paul Eluard (0930125F),23,5,4,1,2,0,0,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),22,4,10,1,7,1,1,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),40,12,22,6,14,3,4,1
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),30,10,20,7,17,7,7,5
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),14,2,10,2,9,2,1,0
Saint-Maur-Des-Fosses,Lycée D'Arsonval (0940121W),29,11,9,3,8,2,0,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),89,20,79,18,74,17,28,7
Sceaux Cedex,Lycée Lakanal (0920145H),48,11,48,11,47,11,9,1
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),39,9,26,6,21,4,6,2
Strasbourg,Lycée Louis Couffignal (0670085D),21,5,15,3,9,2,2,1
Strasbourg,Lycée Ort (0671636P),20,2,9,1,6,1,1,0
Strasbourg Cedex,Collège Episcopal Saint Etienne (0671609K),1,0,0,0,0,0,0,0
Strasbourg Cedex,Lycée Kleber (0670080Y),111,28,75,17,61,12,22,7
Tanger,Lycée Moulay Hassan (99926911),8,1,2,0,1,0,0,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),26,7,9,3,6,2,3,0
Toulouse,Lycée Bellevue (0310038Y),48,13,39,13,32,10,6,2
Toulouse,Lycée Déodat de Séverac (0310044E),44,9,34,6,25,4,2,1
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),48,10,47,10,46,9,19,6
Tours Cedex 1,Lycée Descartes (0370035M),77,11,70,11,60,8,12,2
Troyes,Lycée Chrestien De Troyes (0100022V),15,3,4,1,2,1,0,0
Tunis,IPEST (99926211),12,3,10,3,10,3,8,3
Valenciennes Cedex,Lycée Henri Wallon (0590221V),47,8,38,6,26,4,6,0
Vanves Cedex,Lycée Michelet (0920149M),34,10,30,10,26,10,10,3
Versailles,Lycée Jules Ferry (0782565P),12,4,4,1,4,1,1,0
Versailles Cedex,Lycée Hoche (0782562L),41,12,40,11,40,11,13,4
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),41,5,41,5,41,5,14,2
