ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Limoges Cedex,Lycée Gay-Lussac (0870015U),11,5,4,3,4,3,1,1
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),8,2,5,1,1,0,0,0
Lyon,Lycée aux Lazaristes (0690522T),26,5,25,5,22,5,4,1
Lyon,Lycée Jean Perrin (0690082P),10,0,4,0,2,0,1,0
Lyon,Lycée La Martinière Monplaisir (0692866R),43,17,21,7,18,4,4,1
Lyon Cedex 06,Lycée du Parc (0690026D),127,45,107,37,99,36,28,14
Marseille Cedex 1,Lycée Thiers (0130040Y),92,29,70,22,60,15,15,5
Melun Cedex,Lycée Jacques Amyot (0770933W),19,10,4,2,3,2,2,2
Metz Cedex 1,Lycée Fabert (0570054Z),34,11,21,5,19,4,3,0
MONTIGNY-LE-BRETONNEUX,Lycée Descartes (0781512V),7,1,4,0,2,0,0,0
Montpellier Cedex 2,Lycée Joffre (0340038G),63,28,32,12,24,10,4,0
Mulhouse,Lycée Albert Schweitzer (0680031P),2,0,0,0,0,0,0,0
Nancy Cedex,Lycée Henri Poincaré (0540038Y),53,24,28,13,24,11,6,3
Nantes,Lycée Saint Stanislas (0440163N),19,8,2,1,1,0,1,0
Nantes Cedex 1,Lycée Clémenceau (0440021J),68,26,35,14,26,9,10,1
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),72,26,56,16,52,14,13,3
Nice Cedex 1,Lycée Massena (0060030A),82,35,52,22,45,21,16,7
Orléans Cedex 1,Lycée Pothier (0450049J),22,7,7,3,5,3,1,0
Orsay,Lycée Blaise Pascal (0910626L),33,13,13,4,11,4,4,0
Paris,Lycée Saint-Louis (0750658H),162,78,126,59,109,53,30,12
Paris,Lycée Honoré De Balzac (0750705J),5,0,1,0,1,0,0,0
Paris,Lycée Janson de Sailly (0750699C),102,33,65,19,49,14,20,4
Paris 4e,Lycée Charlemagne (0750652B),68,19,44,13,27,7,6,2
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),29,6,22,6,19,5,4,2
Paris Cedex 03,Lycée Turgot (0750647W),17,5,6,1,4,0,4,0
Paris Cedex 05,Lycée Henri IV (0750654D),51,11,50,11,46,11,12,2
Paris Cedex 05,Lycée Louis Le Grand (0750655E),114,47,106,44,100,42,21,10
Paris Cedex 06,Lycée Stanislas (0753840S),92,27,84,24,83,24,31,4
Paris Cedex 09,Lycée Jacques Decour (0750668U),38,14,16,5,11,1,3,0
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),10,4,1,1,1,1,1,1
Paris 15e,Lycée Buffon (0750693W),32,7,10,2,4,1,0,0
Paris 17e,Lycée Carnot (0750704H),14,5,3,1,2,0,0,0
Paris 4e,IPESUP (0753144K),8,7,4,3,3,2,0,0
Paris 5e,Lycée Lavoisier (0750656F),27,6,9,1,7,1,2,0
Paris 6e,Lycée Fénelon (0750660K),41,24,35,19,31,15,12,5
Paris 8e,Lycée Chaptal (0750663N),68,20,30,6,24,6,5,0
Paris 9e,Lycée Condorcet (0750667T),16,4,11,3,6,2,1,0
Pau Cedex,Lycée Louis Barthou (0640055M),35,16,12,3,8,2,2,0
Périgueux Cedex,Lycée Bertran de Born (0240024W),11,2,1,0,1,0,0,0
Perpignan,Lycée François Arago (0660010C),3,0,0,0,0,0,0,0
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),9,3,5,0,5,0,2,0
Poitiers Cedex,Lycée Camille Guérin (0860035W),36,13,20,10,15,8,5,2
Quimper,Lycée Auguste Brizeux (0290069T),1,1,1,1,1,1,1,1
Reims Cedex,Lycée Franklin Roosevelt (0510034K),18,6,6,2,4,0,0,0
Rennes,Lycée privé Assomption (0350778F),11,4,0,0,0,0,0,0
Rennes Cedex 7,Lycée Chateaubriand (0350710G),64,18,33,10,25,8,9,2
Rouen Cedex,Lycée Pierre Corneille (0760090K),59,18,28,6,21,3,8,1
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),2,1,0,0,0,0,0,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),9,3,3,1,3,1,0,0
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),38,15,15,4,10,2,1,1
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),5,1,2,1,1,0,0,0
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),13,4,8,3,7,2,2,2
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),64,22,35,10,26,7,6,0
Saint-Nazaire,Lycée Aristide Briand (0440069L),8,3,2,0,1,0,1,0
Saint-Quentin,Lycée Pierre de La Ramée (0020049T),4,0,3,0,2,0,1,0
Salon-De-Provence,Lycée de l'Emperi (0130160D),2,0,0,0,0,0,0,0
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),17,4,7,3,4,2,2,1
Sceaux Cedex,Lycée Lakanal (0920145H),78,31,60,25,50,20,19,5
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),12,2,2,0,1,0,1,0
Strasbourg Cedex,Lycée Kleber (0670080Y),53,19,33,6,27,5,9,1
Tarbes Cedex,Lycée Théophile Gautier (0650025Z),3,0,0,0,0,0,0,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),13,3,0,0,0,0,0,0
Toulouse,Lycée Bellevue (0310038Y),25,9,11,1,8,1,1,0
Toulouse,Lycée Déodat de Séverac (0310044E),14,4,3,1,2,1,0,0
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),67,21,55,15,50,13,23,5
Tours Cedex 1,Lycée Descartes (0370035M),20,6,12,2,10,2,1,0
Troyes,Lycée Chrestien De Troyes (0100022V),2,0,1,0,0,0,0,0
Tulle,Lycée Edmond Perrier (0190032G),1,0,0,0,0,0,0,0
Tunis,IPEST (99926211),2,2,1,1,0,0,0,0
Valenciennes Cedex,Lycée Henri Wallon (0590221V),52,10,26,7,21,4,8,2
Vanves Cedex,Lycée Michelet (0920149M),33,10,19,5,12,2,3,0
Versailles Cedex,Lycée Hoche (0782562L),75,17,71,17,66,15,27,7
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),139,43,137,43,136,43,43,14
