ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Marseille,Lycée Jean Perrin (0130053M),73,9,41,3,39,3,25,3
Massy Cedex,Lycée Parc de Vilgenis (0910727W),23,2,6,0,5,0,1,0
Meaux,Lycée Pierre de Coubertin (0770931U),18,0,0,0,0,0,0,0
Metz,Lycée Louis De Cormontaigne (0573227Y),14,2,4,0,4,0,1,0
Monastir,I.P.E.I (99949911),1,0,0,0,0,0,0,0
Montauban,Lycée Bourdelle (0820021C),30,5,14,2,14,2,4,0
Montluçon,Lycée Paul Constans (0030026M),20,3,8,1,8,1,3,0
Montpellier,Lycée Jean Mermoz (0340042L),41,7,24,3,23,3,9,0
Nabeul,IPEIN (99950811),2,0,0,0,0,0,0,0
Nancy,Lycée Henri Loritz (0540042C),36,4,26,4,24,4,15,4
Nantes,Lycée Eugène Livet (0440029T),79,9,63,6,60,6,28,3
Nevers,Lycée Jules Renard (0580031U),16,3,12,2,11,2,3,0
Nice,Lycée Les Eucalyptus (0060075Z),75,5,28,2,25,2,11,1
Nimes,Lycée Dhuoda (0300026R),31,2,9,0,8,0,3,0
Nogent Sur Oise,Lycée Marie Curie (0600020W),40,7,23,3,23,3,15,2
Nouméa,Lycée Jules Garnier (9830003L),25,7,13,4,13,4,9,3
Orléans,Lycée Benjamin Franklin (0450051L),22,2,9,1,9,1,3,0
Paris,Lycée Raspail (0750691U),73,12,33,4,31,4,14,2
Paris,Lycée Voltaire (0750675B),35,7,15,1,15,1,5,0
Paris 11e,Lycée Dorian (0750676C),31,4,21,1,21,1,11,1
Paris 16e,Lycée Jean-Baptiste Say (0750700D),35,5,34,5,34,5,6,3
Paris 8e,Lycée Chaptal (0750663N),37,7,35,6,35,6,18,6
Pirae,Lycée Polyvalent De Taaone (9840023C),10,4,0,0,0,0,0,0
Poitiers,Lycée Louis Armand (0860037Y),21,1,7,0,3,0,3,0
Pringy,Lycée Louis Lachenal (0740006E),40,4,35,3,31,3,14,2
Rabat,Lycée Ibn Al Ghazi (99951011),1,0,0,0,0,0,0,0
Reims Cedex,Lycée Franklin Roosevelt (0510034K),21,0,8,0,4,0,3,0
Rennes,Lycée Joliot-Curie (0350029S),38,3,27,2,26,2,12,0
Rouen,Lycée Blaise Pascal (0760095R),25,2,11,2,10,2,4,1
Rueil-Malmaison,Lycée Passy Buzenval (0920928J),31,6,24,3,24,3,20,3
Saint-Etienne,Lycée Etienne Mimard (0420046X),40,7,15,2,14,2,6,0
Saint-Sebastien-Sur-Loire,Lycée Saint Joseph La Joliverie (0441653H),2,0,1,0,1,0,0,0
Saint-Sylvain D'Anjou,Lycée Saint Aubin La Salle (0492420P),23,2,15,2,13,0,7,0
Ste Clotilde/la Reunion,Lycée Lislet-Geoffroy (9740054R),20,4,0,0,0,0,0,0
Strasbourg,Lycée Louis Couffignal (0670085D),46,4,18,1,18,1,12,1
Tarbes,Lycée Jean Dupuy (0650027B),28,7,6,0,6,0,4,0
Thiers,Lycée Jean Zay (0630069H),21,2,4,0,4,0,2,0
Toulon,Lycée Rouvière (0830056K),26,5,12,3,12,3,7,2
Toulouse,Lycée Déodat de Séverac (0310044E),45,8,35,3,34,2,19,1
Tours,Lycée J. de Vaucanson (0371418R),49,3,30,1,29,1,12,0
Vannes,Lycée Alain René Lesage (0560051B),24,1,9,0,8,0,2,0
Versailles,Lycée Jules Ferry (0782565P),94,8,84,5,84,5,40,3
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),31,5,29,3,29,3,7,0
Voiron,Lycée Ferdinand Buisson (0380092U),30,4,20,3,18,3,7,1
