ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Meaux,Lycée Pierre de Coubertin (0770931U),9,0,3,0,1,0,0,0
Metz,Lycée Louis De Cormontaigne (0573227Y),22,0,3,0,3,0,1,0
Montluçon,Lycée Paul Constans (0030026M),20,1,10,1,8,1,2,1
Montpellier,Lycée Jean Mermoz (0340042L),45,8,29,5,27,4,12,2
Nancy,Lycée Henri Loritz (0540042C),38,3,22,1,21,1,12,0
Nantes,Lycée Eugène Livet (0440029T),76,9,60,7,58,7,32,4
Nevers,Lycée Jules Renard (0580031U),13,1,7,0,5,0,0,0
Nice,Lycée Les Eucalyptus (0060075Z),73,6,30,6,27,5,13,3
Nimes,Lycée Dhuoda (0300026R),24,2,11,1,11,1,4,1
Nogent Sur Oise,Lycée Marie Curie (0600020W),38,11,27,7,25,7,16,6
Nouméa,Lycée Jules Garnier (9830003L),19,5,11,4,11,4,6,2
Orléans,Lycée Benjamin Franklin (0450051L),18,2,7,0,7,0,4,0
Paris,Lycée Raspail (0750691U),77,7,35,5,33,5,16,1
Paris,Lycée Voltaire (0750675B),34,4,14,1,11,1,6,0
Paris 11e,Lycée Dorian (0750676C),36,2,28,1,26,1,17,1
Paris 16e,Lycée Jean-Baptiste Say (0750700D),36,6,36,6,35,6,12,1
Paris 8e,Lycée Chaptal (0750663N),37,11,37,11,37,11,22,9
Poitiers,Lycée Louis Armand (0860037Y),10,0,5,0,5,0,3,0
Pringy,Lycée Louis Lachenal (0740006E),37,3,32,3,29,3,16,1
Rabat,Lycée Ibn Al Ghazi (99951011),1,0,0,0,0,0,0,0
Reims Cedex,Lycée Franklin Roosevelt (0510034K),38,2,14,1,7,1,2,1
Rennes,Lycée Joliot-Curie (0350029S),44,8,38,5,38,5,18,2
Rouen,Lycée Blaise Pascal (0760095R),22,1,6,0,6,0,1,0
Rueil-Malmaison,Lycée Passy Buzenval (0920928J),26,4,21,3,18,2,7,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),35,3,21,2,18,2,5,0
Saint-Sylvain D'Anjou,Lycée Saint Aubin La Salle (0492420P),15,4,8,1,5,1,2,1
Sfax,IPEIS (99951111),2,0,0,0,0,0,0,0
Ste Clotilde/la Reunion,Lycée Lislet-Geoffroy (9740054R),20,2,4,1,4,1,2,1
Strasbourg,Lycée Louis Couffignal (0670085D),46,4,17,2,16,2,7,0
Tarbes,Lycée Jean Dupuy (0650027B),14,1,4,0,0,0,0,0
Thiers,Lycée Jean Zay (0630069H),11,4,7,2,7,2,0,0
Toulon,Lycée Rouvière (0830056K),27,3,20,1,16,1,11,1
Toulouse,Lycée Déodat de Séverac (0310044E),41,5,39,5,36,4,19,3
Toulouse,Lycée Saint-Joseph (0311145B),6,0,1,0,0,0,0,0
Tours,Lycée J. de Vaucanson (0371418R),26,4,11,0,11,0,2,0
Vannes,Lycée Alain René Lesage (0560051B),29,3,12,1,9,1,5,0
Versailles,Lycée Jules Ferry (0782565P),95,8,77,8,76,8,47,5
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),34,7,31,5,31,5,17,3
Voiron,Lycée Ferdinand Buisson (0380092U),33,8,16,3,16,3,2,0
