ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Compiègne Cedex,Lycée Pierre d'Ailly (0600014P),20,7,12,3,4,1,2,0
Dijon,Lycée Carnot (0210015C),67,19,60,16,56,15,33,9
Douai,Lycée Albert Chatelet (0590063Y),32,12,24,11,14,4,3,0
Dunkerque Cedex,Lycée Jean Bart (0590071G),17,3,10,2,8,2,3,0
Enghien-Les-Bains,Lycée Gustave Monod (0952196W),23,7,12,6,11,5,3,1
Epinay-Sur-Seine,Lycée Jacques Feyder (0930120A),2,0,0,0,0,0,0,0
Evreux,Lycée Aristide Briand (0270016W),14,0,8,0,7,0,4,0
Fontainebleau,Lycée François 1er (0770927P),22,7,16,6,16,6,10,3
Fort-De-France Cedex (martinique),Lycée de Bellevue (9720003W),22,9,9,6,6,4,4,2
Grenoble Cedex 1,Lycée Champollion (0380027Y),72,22,70,21,59,19,43,17
La Flèche Cedex,Prytanée National Militaire (0720896H),19,1,16,1,13,1,7,1
La Mulatière,Lycée Assomption Bellevue (0690539L),39,24,26,16,15,6,7,2
La Rochelle,Lycée Jean Dautet (0170028N),16,5,8,4,6,2,4,1
La Roche-Sur-Yon,Lycée Pierre Mendès-France (0850025R),8,4,7,3,3,0,2,0
Le Havre,Lycée François 1er (0760052U),19,6,16,6,15,6,8,3
Le Mans Cedex 01,Lycée Montesquieu (0720029R),29,6,25,5,23,3,10,1
Le Raincy,Lycée Albert Schweitzer (0930830X),33,13,22,9,16,7,7,3
Lille,E.H.E.I.L (09000101),1,0,0,0,0,0,0,0
Lille Cedex,Lycée Faidherbe (0590119J),84,27,81,25,74,25,19,7
Limoges Cedex,Lycée Gay-Lussac (0870015U),31,16,29,14,29,14,6,4
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),30,16,27,15,26,15,7,6
Lyon,Lycée aux Lazaristes (0690522T),13,3,11,3,10,3,5,2
Lyon,Lycée Jean Perrin (0690082P),29,10,24,8,22,8,13,5
Lyon,Lycée La Martinière Monplaisir (0692866R),61,24,56,23,55,23,31,14
Lyon Cedex 06,Lycée du Parc (0690026D),124,45,123,45,105,41,25,7
Marseille Cedex 1,Lycée Thiers (0130040Y),87,27,85,26,72,23,25,9
Melun Cedex,Lycée Jacques Amyot (0770933W),32,15,25,11,20,9,9,3
Metz Cedex 1,Lycée Fabert (0570054Z),63,19,56,16,53,16,24,9
Monastir,I.P.E.I (99949911),1,0,0,0,0,0,0,0
MONTIGNY-LE-BRETONNEUX,Lycée Descartes (0781512V),18,5,16,4,15,4,9,2
Montpellier Cedex 2,Lycée Joffre (0340038G),73,34,65,29,59,28,26,17
Mulhouse,Lycée Albert Schweitzer (0680031P),18,7,10,5,9,5,5,3
Nancy Cedex,Lycée Henri Poincaré (0540038Y),73,35,72,35,69,35,34,21
Nantes,Lycée Saint Stanislas (0440163N),26,10,20,10,16,10,4,4
Nantes Cedex 1,Lycée Clémenceau (0440021J),79,32,78,32,74,31,25,11
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),71,27,70,27,59,25,9,3
Nice Cedex 1,Lycée Massena (0060030A),95,40,89,36,79,33,26,12
Nîmes Cedex,Lycée Alphonse Daudet (0300021K),24,11,14,7,14,7,7,3
Orléans Cedex 1,Lycée Pothier (0450049J),66,25,46,19,43,19,17,7
Orsay,Lycée Blaise Pascal (0910626L),36,14,34,13,32,13,11,6
Paris,Lycée Saint-Louis (0750658H),159,79,153,77,140,72,36,25
Paris,Lycée Honoré De Balzac (0750705J),14,2,10,1,8,0,2,0
Paris,Lycée Janson de Sailly (0750699C),103,37,96,34,84,32,21,9
Paris 4e,Lycée Charlemagne (0750652B),71,20,65,19,52,17,18,6
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),31,7,29,7,26,5,2,1
Paris Cedex 03,Lycée Turgot (0750647W),34,14,20,8,15,7,3,2
Paris Cedex 05,Lycée Henri IV (0750654D),18,5,15,5,13,5,3,1
Paris Cedex 05,Lycée Louis Le Grand (0750655E),59,27,48,25,35,20,4,2
Paris Cedex 06,Lycée Stanislas (0753840S),63,22,54,19,42,15,7,5
Paris Cedex 09,Lycée Jacques Decour (0750668U),39,15,38,15,32,13,7,3
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),28,13,20,10,18,9,8,4
Paris 15e,Lycée Buffon (0750693W),37,10,34,9,32,8,12,3
Paris 17e,Lycée Carnot (0750704H),24,11,19,7,11,4,6,2
Paris 4e,IPESUP (0753144K),8,7,6,5,6,5,3,2
Paris 5e,Lycée Lavoisier (0750656F),38,10,23,8,18,6,5,1
Paris 6e,Lycée Fénelon (0750660K),40,24,38,23,29,21,9,8
Paris 8e,Lycée Chaptal (0750663N),76,26,69,22,62,22,25,11
Paris 9e,Lycée Condorcet (0750667T),18,6,14,4,12,3,3,1
Pau Cedex,Lycée Louis Barthou (0640055M),66,28,52,22,47,21,19,9
Périgueux Cedex,Lycée Bertran de Born (0240024W),20,2,11,0,9,0,2,0
Perpignan,Lycée François Arago (0660010C),24,10,15,6,14,5,8,2
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),22,12,12,5,8,5,2,2
Poitiers Cedex,Lycée Camille Guérin (0860035W),57,20,39,19,36,18,18,9
Quimper,Lycée Auguste Brizeux (0290069T),28,12,14,4,12,4,5,2
Reims Cedex,Lycée Franklin Roosevelt (0510034K),56,17,45,14,37,12,11,5
Rennes,Lycée privé Assomption (0350778F),18,5,10,4,10,4,4,1
Rennes Cedex 7,Lycée Chateaubriand (0350710G),72,20,67,19,62,18,22,6
Rouen Cedex,Lycée Pierre Corneille (0760090K),68,19,64,19,59,18,20,8
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),17,8,11,5,11,5,7,3
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),25,11,15,5,13,5,2,1
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),59,22,54,21,51,21,32,14
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),21,9,19,7,17,7,13,5
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),13,4,11,4,9,2,4,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),73,26,64,23,52,21,17,13
Saint-Nazaire,Lycée Aristide Briand (0440069L),31,13,23,8,23,8,13,3
Saint-Quentin,Lycée Pierre de La Ramée (0020049T),12,1,8,1,7,1,0,0
Salon-De-Provence,Lycée de l'Emperi (0130160D),31,9,7,2,5,1,3,1
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),30,11,28,11,24,8,6,3
Sceaux Cedex,Lycée Lakanal (0920145H),80,33,76,33,66,31,15,9
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),36,12,23,9,17,7,9,5
Strasbourg Cedex,Lycée Kleber (0670080Y),83,30,79,28,72,25,26,12
Tarbes Cedex,Lycée Théophile Gautier (0650025Z),28,7,18,6,12,6,4,2
Toulon Cedex,Lycée Dumont D'Urville (0830053G),46,15,17,6,12,4,2,2
Toulouse,Lycée Bellevue (0310038Y),34,15,31,13,29,12,17,9
Toulouse,Lycée Déodat de Séverac (0310044E),34,10,27,10,27,10,17,6
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),70,25,68,25,65,24,13,4
Tours Cedex 1,Lycée Descartes (0370035M),72,29,60,25,56,24,21,9
Troyes,Lycée Chrestien De Troyes (0100022V),21,6,13,4,9,3,4,1
Tulle,Lycée Edmond Perrier (0190032G),17,9,15,7,13,6,5,2
Tunis,IPEST (99926211),21,13,20,13,18,12,8,6
Tunis,Université de Tunis (35900002),1,1,0,0,0,0,0,0
Valence Cedex,Lycée Camille Vernet (0260035X),7,5,4,2,3,1,2,0
Valenciennes Cedex,Lycée Henri Wallon (0590221V),87,22,71,19,62,15,24,5
Vanves Cedex,Lycée Michelet (0920149M),35,11,34,10,31,9,11,3
Versailles Cedex,Lycée Hoche (0782562L),64,17,57,17,40,13,5,1
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),129,40,124,39,81,29,4,0
