ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Clermont-Ferrand Cedex,Lycée Blaise Pascal (0630018C),35,3,15,2,12,2,3,0
Dijon,Lycée Carnot (0210015C),27,5,10,3,5,2,1,0
Dijon,Lycée Gustave Eiffel (0211033J),14,2,7,1,3,0,0,0
Douai,Lycée Albert Chatelet (0590063Y),22,5,19,5,16,5,3,0
Dunkerque Cedex,Lycée Jean Bart (0590071G),7,1,3,0,2,0,1,0
El Jadida,Lycée Errazi (99927011),1,0,0,0,0,0,0,0
Evreux,Lycée Aristide Briand (0270016W),6,0,0,0,0,0,0,0
Evry,Lycée Parc des Loges (0911251R),15,4,6,3,4,2,1,1
Fès,Centre des classes préparatoires Moulay Dris (99926711),8,1,2,0,1,0,1,0
Fontainebleau,Lycée François 1er (0770927P),15,2,9,2,7,1,3,0
Grenoble Cedex 1,Lycée Champollion (0380027Y),67,9,51,7,47,6,15,1
Kenitra,Lycée Mohamed VI (99948211),4,0,0,0,0,0,0,0
La Flèche Cedex,Prytanée National Militaire (0720896H),41,3,16,0,14,0,2,0
La Rochelle,Lycée Jean Dautet (0170028N),13,0,3,0,1,0,0,0
Le Mans Cedex 01,Lycée Montesquieu (0720029R),26,8,13,3,6,3,2,1
Le Raincy,Lycée Albert Schweitzer (0930830X),17,2,3,0,1,0,0,0
Les Ulis,Lycée L'Essouriau (0911492C),14,1,8,1,7,1,4,0
Lille,Lycée Catholique Saint Pierre (0593117T),1,1,0,0,0,0,0,0
Lille,Lycée César Baggio (0590121L),20,3,7,0,2,0,0,0
Lille Cedex,Lycée Faidherbe (0590119J),43,6,39,5,37,5,14,1
Limoges Cedex,Lycée Gay-Lussac (0870015U),34,11,20,8,15,7,3,2
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),12,1,4,1,2,1,1,0
Lyon,Lycée aux Lazaristes (0690522T),36,12,32,10,32,10,7,4
Lyon,Lycée Jean Perrin (0690082P),22,4,5,0,5,0,1,0
Lyon,Lycée La Martinière Monplaisir (0692866R),49,7,26,5,17,3,4,0
Lyon Cedex 06,Lycée du Parc (0690026D),80,21,67,17,63,15,24,3
Lyon Cedex 1,Institution des Chartreux (0690564N),1,0,0,0,0,0,0,0
Marrakech,Classes préparatoires Ibn Ghazi 2 (E0017),2,0,0,0,0,0,0,0
Marrakech,Lycée Ibn Timiya (99926511),9,2,2,0,2,0,0,0
Marseille,Lycée Jean Perrin (0130053M),29,8,15,4,11,2,4,0
Marseille Cedex 1,Lycée Thiers (0130040Y),40,8,37,7,29,6,11,2
Meaux,Lycée Henri Moissan (0770930T),11,1,5,0,1,0,0,0
Meknès,Lycée Omar Ibn Al Khattab (99928611),6,1,0,0,0,0,0,0
Metz,Lycée Louis De Cormontaigne (0573227Y),8,0,1,0,1,0,0,0
Metz Cedex 1,Lycée Fabert (0570054Z),26,6,10,1,9,1,3,0
Montigny-Les-Metz Cedex 1,Lycée Jean XXIII (0572341K),1,0,0,0,0,0,0,0
Montpellier Cedex 2,Lycée Joffre (0340038G),63,13,35,6,27,4,9,2
Montreuil,Lycée Condorcet (0930122C),8,1,4,1,2,1,0,0
Mulhouse,Lycée Albert Schweitzer (0680031P),7,1,2,0,1,0,0,0
Nancy,Lycée Henri Loritz (0540042C),48,10,27,6,20,3,6,1
Nancy Cedex,Lycée Henri Poincaré (0540038Y),12,2,7,1,5,1,1,0
Nantes,Lycée Saint Stanislas (0440163N),27,3,8,1,7,1,1,0
Nantes Cedex 1,Lycée Clémenceau (0440021J),127,30,100,24,92,23,48,8
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),39,11,30,10,28,9,11,4
Nice,Lycée Les Eucalyptus (0060075Z),19,5,5,0,5,0,2,0
Nice Cedex 1,Lycée Massena (0060030A),39,9,22,4,13,2,3,1
Nîmes Cedex,Lycée Alphonse Daudet (0300021K),14,3,8,1,7,1,2,0
Nouméa,Lycée Jules Garnier (9830003L),17,7,15,7,12,6,3,1
Orléans Cedex 1,Lycée Pothier (0450049J),42,5,25,2,21,1,5,0
Orsay,Lycée Blaise Pascal (0910626L),46,9,37,6,37,6,13,2
Paris,Lycée Raspail (0750691U),17,3,8,2,5,2,2,0
Paris,Lycée Saint-Louis (0750658H),220,70,180,55,161,47,55,13
Paris,Lycée Janson de Sailly (0750699C),100,21,67,12,48,11,16,3
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),41,7,31,7,25,6,7,2
Paris Cedex 05,Lycée Louis Le Grand (0750655E),42,9,40,9,38,9,22,4
Paris Cedex 06,Lycée Stanislas (0753840S),92,9,89,9,87,9,37,3
Paris Cedex 09,Lycée Jacques Decour (0750668U),72,19,29,11,19,9,5,2
Paris Cedex 12,Lycée Paul Valery (0750679F),28,5,9,0,7,0,2,0
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),23,1,7,0,5,0,0,0
Paris 15e,Lycée Buffon (0750693W),23,5,8,1,3,1,2,1
Paris 16e,Lycée Claude Bernard (0750698B),70,19,40,12,28,9,10,3
Paris 16e,Lycée Jean-Baptiste Say (0750700D),28,8,19,6,15,3,7,2
Paris 8e,Lycée Chaptal (0750663N),87,28,63,19,53,16,15,3
Paris 9e,Lycée Condorcet (0750667T),37,13,30,9,27,8,8,2
Pau Cedex,Lycée Louis Barthou (0640055M),19,3,8,2,4,1,2,0
Perpignan,Lycée François Arago (0660010C),25,6,15,4,8,3,5,1
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),6,4,2,2,1,1,0,0
Poitiers Cedex,Lycée Camille Guérin (0860035W),24,6,5,2,5,2,2,1
Quimper,Lycée Auguste Brizeux (0290069T),10,3,3,1,2,1,1,0
Rabat,Lycée Ibn Al Ghazi (99951011),9,1,2,0,2,0,0,0
Rabat,Lycée Moulay Youssef (99926611),25,14,2,0,2,0,0,0
Reims Cedex,Lycée Franklin Roosevelt (0510034K),33,3,21,2,10,1,5,1
Remire-Montjoly,Lycée Léon-Gontran Damas (9730196A),5,1,2,1,2,1,0,0
Rennes,Lycée Joliot-Curie (0350029S),17,3,10,3,9,3,3,3
Rennes,Lycée privé Assomption (0350778F),13,1,2,0,1,0,1,0
Rennes Cedex 7,Lycée Chateaubriand (0350710G),74,17,52,12,41,9,16,2
Rouen Cedex,Lycée Pierre Corneille (0760090K),44,4,29,1,28,1,8,1
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),8,1,1,0,0,0,0,0
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),30,2,16,1,12,1,2,0
Saint-Denis,Lycée Paul Eluard (0930125F),10,3,1,1,1,1,1,1
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),10,0,3,0,3,0,2,0
Saint-Etienne,Lycée Etienne Mimard (0420046X),27,3,13,1,6,0,1,0
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),16,3,7,0,7,0,5,0
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),28,4,14,1,9,1,1,0
Saint-Maur-Des-Fosses,Lycée D'Arsonval (0940121W),23,1,12,1,5,0,2,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),85,23,65,19,54,16,14,4
Sceaux Cedex,Lycée Lakanal (0920145H),45,8,40,8,37,8,18,4
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),34,8,12,0,7,0,1,0
Strasbourg,Lycée Louis Couffignal (0670085D),13,3,6,0,5,0,0,0
Strasbourg,Lycée Ort (0671636P),10,2,2,0,1,0,0,0
Strasbourg Cedex,Lycée Kleber (0670080Y),87,20,55,12,44,9,18,5
Tanger,Lycée Moulay Hassan (99926911),7,1,1,0,1,0,0,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),16,4,6,0,3,0,0,0
Toulouse,Lycée Bellevue (0310038Y),17,5,5,2,4,1,1,0
Toulouse,Lycée Déodat de Séverac (0310044E),38,6,22,4,14,2,4,0
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),41,4,40,4,39,4,15,3
Tours Cedex 1,Lycée Descartes (0370035M),39,6,21,2,14,2,4,0
Troyes,Lycée Chrestien De Troyes (0100022V),6,1,0,0,0,0,0,0
Tunis,IPEST (99926211),12,3,9,2,8,2,0,0
Valenciennes Cedex,Lycée Henri Wallon (0590221V),30,5,11,4,9,3,3,1
Vanves Cedex,Lycée Michelet (0920149M),32,9,31,8,24,6,5,0
Versailles,Lycée Jules Ferry (0782565P),36,1,17,0,12,0,4,0
Versailles Cedex,Lycée Hoche (0782562L),44,5,44,5,44,5,27,2
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),44,7,44,7,43,7,9,2
