ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Limoges Cedex,Lycée Gay-Lussac (0870015U),44,13,42,12,40,11,11,4
Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),31,6,28,5,23,4,8,1
Lyon,Lycée aux Lazaristes (0690522T),12,3,9,1,8,1,2,1
Lyon,Lycée Jean Perrin (0690082P),23,8,20,8,16,7,7,3
Lyon,Lycée La Martinière Monplaisir (0692866R),55,17,44,12,43,12,14,3
Lyon Cedex 06,Lycée du Parc (0690026D),33,17,26,12,25,12,3,1
Lyon Cedex 1,Institution des Chartreux (0690564N),2,0,0,0,0,0,0,0
Marrakech,Classes préparatoires Ibn Ghazi 2 (E0017),5,2,2,0,1,0,0,0
Marrakech,CPGE privée Koutoubia-Prépas (99697011),3,0,0,0,0,0,0,0
Marrakech,Lycée Ibn Timiya (99926511),3,0,1,0,1,0,0,0
Marseille,Lycée Jean Perrin (0130053M),39,6,32,5,30,3,14,1
Marseille Cedex 1,Lycée Thiers (0130040Y),45,9,36,6,34,5,11,3
Meaux,Lycée Henri Moissan (0770930T),29,8,29,8,25,8,11,2
Meknès,Lycée Omar Ibn Al Khattab (99928611),6,3,2,1,1,1,1,1
Metz,Lycée Louis De Cormontaigne (0573227Y),31,6,17,2,14,1,5,1
Metz Cedex 1,Lycée Fabert (0570054Z),31,5,24,4,24,4,11,1
Montferrier / Lez,Lycée Saint-Joseph Pierre Rouge (0341521U),8,2,7,2,6,2,5,2
Montpellier Cedex 2,Lycée Joffre (0340038G),88,27,66,24,60,23,17,8
Montreuil,Lycée Condorcet (0930122C),27,6,21,5,19,4,14,3
Mulhouse,Lycée Albert Schweitzer (0680031P),35,10,31,10,20,7,5,3
Nancy,Lycée Henri Loritz (0540042C),70,10,60,10,58,10,24,4
Nancy Cedex,Lycée Henri Poincaré (0540038Y),34,9,27,6,25,5,9,2
Nantes,Lycée Saint Stanislas (0440163N),44,8,42,8,40,8,14,3
Nantes Cedex 1,Lycée Clémenceau (0440021J),98,24,80,21,75,20,16,2
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),39,7,37,7,37,7,9,4
Nice,Lycée Les Eucalyptus (0060075Z),37,6,35,6,28,5,15,3
Nice Cedex 1,Lycée Massena (0060030A),45,18,42,18,39,18,14,6
Nîmes Cedex,Lycée Alphonse Daudet (0300021K),42,8,39,7,35,6,21,3
Nouméa,Lycée Jules Garnier (9830003L),14,4,14,4,13,4,5,1
Ollioules,Lycée Saint Joseph (0830098F),5,2,1,0,1,0,1,0
Orléans Cedex 1,Lycée Pothier (0450049J),73,15,61,15,51,13,17,4
Orsay,Lycée Blaise Pascal (0910626L),41,12,39,11,39,11,8,1
Paris,Lycée Raspail (0750691U),27,6,25,6,25,6,9,2
Paris,Lycée Saint-Louis (0750658H),191,67,171,59,165,59,35,13
Paris,Lycée Janson de Sailly (0750699C),66,17,51,14,49,13,11,3
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),33,7,33,7,33,7,10,1
Paris Cedex 05,Lycée Louis Le Grand (0750655E),11,3,5,0,5,0,3,0
Paris Cedex 06,Lycée Stanislas (0753840S),67,11,60,10,58,10,8,3
Paris Cedex 09,Lycée Jacques Decour (0750668U),90,21,76,19,64,18,19,5
Paris Cedex 12,Lycée Paul Valery (0750679F),39,9,26,4,21,3,13,3
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),43,8,35,6,33,6,22,5
Paris 15e,Lycée Buffon (0750693W),39,11,32,10,28,9,11,4
Paris 16e,Lycée Claude Bernard (0750698B),69,12,61,11,56,10,33,7
Paris 16e,Lycée Jean-Baptiste Say (0750700D),35,12,28,11,26,9,11,4
Paris 8e,Lycée Chaptal (0750663N),87,23,83,22,81,22,27,8
Paris 9e,Lycée Condorcet (0750667T),27,6,26,5,24,5,1,0
Pau Cedex,Lycée Louis Barthou (0640055M),43,10,39,9,36,9,7,2
Perpignan,Lycée François Arago (0660010C),32,9,30,9,23,6,10,2
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),26,9,23,9,22,9,17,7
Poitiers Cedex,Lycée Camille Guérin (0860035W),40,6,37,5,35,4,9,2
Quimper,Lycée Auguste Brizeux (0290069T),26,6,25,6,21,4,16,3
Rabat,Lycée Ibn Al Ghazi (99951011),24,11,12,4,5,2,1,0
Rabat,Lycée Moulay Youssef (99926611),8,2,2,0,0,0,0,0
Rabat,Prépa P2i Rabat (L0080),7,1,5,1,3,1,2,1
Reims Cedex,Lycée Franklin Roosevelt (0510034K),86,24,62,17,44,12,22,7
Remire-Montjoly,Lycée Léon-Gontran Damas (9730196A),22,8,20,7,18,7,10,5
Rennes,Lycée Joliot-Curie (0350029S),28,9,27,9,27,9,8,4
Rennes,Lycée privé Assomption (0350778F),21,4,15,1,14,1,7,0
Rennes Cedex 7,Lycée Chateaubriand (0350710G),41,5,31,4,28,3,9,0
Rouen Cedex,Lycée Pierre Corneille (0760090K),39,8,33,7,32,7,9,4
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),35,5,30,4,27,4,9,0
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),10,3,6,1,3,0,0,0
Saint-Denis,Lycée Paul Eluard (0930125F),25,5,22,5,17,4,8,1
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),27,5,25,5,25,5,17,5
Saint-Etienne,Lycée Etienne Mimard (0420046X),38,13,31,9,29,9,13,4
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),33,11,32,11,32,11,19,5
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),5,1,4,1,4,1,0,0
Saint-Maur-Des-Fosses,Lycée D'Arsonval (0940121W),27,10,21,7,19,5,15,4
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),78,15,62,13,53,11,10,1
Sceaux Cedex,Lycée Lakanal (0920145H),39,11,34,9,34,9,12,3
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),39,8,33,6,24,4,9,1
Strasbourg,Lycée Louis Couffignal (0670085D),23,6,22,6,20,6,6,0
Strasbourg,Lycée Ort (0671636P),22,3,15,2,12,1,4,1
Strasbourg Cedex,Lycée Kleber (0670080Y),104,27,97,25,91,23,30,9
Tanger,Lycée Moulay Hassan (99926911),12,3,6,0,1,0,1,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),33,8,30,6,29,6,15,2
Toulouse,Lycée Bellevue (0310038Y),44,12,42,12,42,12,9,1
Toulouse,Lycée Déodat de Séverac (0310044E),37,9,29,7,26,6,4,2
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),18,4,12,3,12,3,1,0
Tours Cedex 1,Lycée Descartes (0370035M),67,9,53,7,49,7,9,0
Troyes,Lycée Chrestien De Troyes (0100022V),26,5,19,4,16,4,10,3
Valenciennes Cedex,Lycée Henri Wallon (0590221V),42,7,41,7,39,6,14,3
Vanves Cedex,Lycée Michelet (0920149M),34,10,33,10,33,10,5,2
Versailles,Lycée Jules Ferry (0782565P),8,3,7,3,6,2,4,2
Versailles Cedex,Lycée Hoche (0782562L),15,7,13,6,10,5,1,1
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),1,0,1,0,1,0,0,0
