ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Nabeul,IPEIN (99950811),1,0,0,0,0,0,0,0
Nancy Cedex,Lycée Henri Poincaré (0540038Y),26,18,21,15,20,14,3,1
Nantes,Lycée Saint Stanislas (0440163N),16,7,13,6,12,6,6,2
Nantes Cedex 1,Lycée Clémenceau (0440021J),41,20,31,16,31,16,1,0
Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),24,15,20,13,19,13,4,4
Nice Cedex 1,Lycée Massena (0060030A),46,17,40,15,38,15,4,2
Nîmes Cedex,Lycée Alphonse Daudet (0300021K),22,9,21,9,18,8,6,4
Orléans Cedex 1,Lycée Pothier (0450049J),43,17,32,13,30,13,13,4
Orsay,Lycée Blaise Pascal (0910626L),22,9,21,9,21,9,4,2
Paris,Lycée Saint-Louis (0750658H),63,39,48,33,48,33,13,7
Paris,Lycée Honoré De Balzac (0750705J),14,2,13,2,13,2,9,2
Paris,Lycée Janson de Sailly (0750699C),42,14,34,13,31,12,14,5
Paris 4e,Lycée Charlemagne (0750652B),34,11,25,10,24,10,7,3
Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),30,7,30,7,30,7,8,0
Paris Cedex 03,Lycée Turgot (0750647W),29,13,23,13,21,12,8,6
Paris Cedex 05,Lycée Henri IV (0750654D),3,0,1,0,1,0,0,0
Paris Cedex 05,Lycée Louis Le Grand (0750655E),16,11,5,4,5,4,1,1
Paris Cedex 06,Lycée Stanislas (0753840S),17,3,12,3,12,3,1,0
Paris Cedex 09,Lycée Jacques Decour (0750668U),28,13,19,11,19,11,7,4
Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),26,12,23,11,19,9,7,3
Paris 15e,Lycée Buffon (0750693W),27,9,24,9,23,8,10,2
Paris 17e,Lycée Carnot (0750704H),19,11,19,11,18,10,10,4
Paris 4e,IPESUP (0753144K),8,7,6,6,6,6,2,2
Paris 5e,Lycée Lavoisier (0750656F),31,9,26,8,20,6,9,3
Paris 6e,Lycée Fénelon (0750660K),15,9,6,3,6,3,2,2
Paris 8e,Lycée Chaptal (0750663N),56,22,46,20,45,20,11,4
Paris 9e,Lycée Condorcet (0750667T),18,6,14,5,13,4,7,2
Pau Cedex,Lycée Louis Barthou (0640055M),46,20,44,19,40,18,19,9
Périgueux Cedex,Lycée Bertran de Born (0240024W),19,2,17,1,15,1,5,0
Perpignan,Lycée François Arago (0660010C),25,10,21,8,18,6,6,2
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),19,11,19,11,18,11,9,6
Poitiers Cedex,Lycée Camille Guérin (0860035W),36,14,28,13,26,13,10,3
Quimper,Lycée Auguste Brizeux (0290069T),30,11,30,11,29,10,18,6
Reims Cedex,Lycée Franklin Roosevelt (0510034K),40,15,34,13,30,12,16,5
Rennes,Lycée privé Assomption (0350778F),16,4,14,4,14,4,8,3
Rennes Cedex 7,Lycée Chateaubriand (0350710G),24,8,17,7,14,6,5,1
Rouen Cedex,Lycée Pierre Corneille (0760090K),31,8,30,8,28,8,7,1
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),15,8,11,6,11,6,1,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),25,11,22,10,19,9,7,2
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),38,14,31,12,29,11,3,2
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),21,9,21,9,21,9,5,3
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),44,20,42,19,41,18,21,7
Saint-Nazaire,Lycée Aristide Briand (0440069L),30,13,28,11,28,11,8,3
Saint-Quentin,Lycée Pierre de La Ramée (0020049T),10,1,7,1,6,1,3,1
Salon-De-Provence,Lycée de l'Emperi (0130160D),27,7,20,6,12,4,4,1
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),22,9,21,8,20,8,10,4
Sceaux Cedex,Lycée Lakanal (0920145H),32,16,27,16,27,16,7,3
Sfax,IPEIS (99951111),1,1,0,0,0,0,0,0
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),26,10,25,10,21,7,13,3
Strasbourg Cedex,Lycée Kleber (0670080Y),46,21,40,19,36,17,11,6
Tarbes Cedex,Lycée Théophile Gautier (0650025Z),26,7,21,7,15,7,7,2
Toulon Cedex,Lycée Dumont D'Urville (0830053G),44,14,34,11,26,9,19,5
Toulouse,Lycée Bellevue (0310038Y),10,7,8,6,7,5,2,1
Toulouse,Lycée Déodat de Séverac (0310044E),28,9,25,9,22,9,4,2
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),23,11,20,9,18,7,1,0
Tours Cedex 1,Lycée Descartes (0370035M),57,27,51,25,48,24,23,11
Troyes,Lycée Chrestien De Troyes (0100022V),16,5,13,4,10,4,4,2
Tulle,Lycée Edmond Perrier (0190032G),17,9,17,9,16,8,6,4
Tunis,IPEST (99926211),1,1,1,1,1,1,0,0
Tunis,Université Libre de Tunis (U0020),4,0,0,0,0,0,0,0
Valence Cedex,Lycée Camille Vernet (0260035X),8,5,6,3,5,2,2,1
Valenciennes Cedex,Lycée Henri Wallon (0590221V),48,14,46,14,37,11,10,3
Vanves Cedex,Lycée Michelet (0920149M),9,3,8,2,8,2,2,0
Versailles Cedex,Lycée Hoche (0782562L),20,3,17,3,17,3,4,0
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),21,8,8,4,8,4,3,3
