ville,etablissemnt,inscrits,dont filles,admissibles,dont filles,classes,dont filles,integres,dont filles
Paris 6e,Lycée Fénelon (0750660K),74,19,61,16,51,14,7,3
Paris 8e,Lycée Chaptal (0750663N),75,19,65,17,53,14,14,6
Paris 9e,Lycée Condorcet (0750667T),75,17,61,15,50,13,16,5
Pau Cedex,Lycée Louis Barthou (0640055M),34,7,24,5,11,2,3,0
Perpignan,Lycée François Arago (0660010C),11,3,4,1,2,0,0,0
Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),21,5,4,1,2,1,1,1
Poitiers Cedex,Lycée Camille Guérin (0860035W),63,15,45,10,34,4,12,2
Pontoise,Lycée Camille Pissarro (0950649P),11,0,5,0,3,0,0,0
Rabat,Lycée Ibn Al Ghazi (99951011),75,24,22,7,9,2,0,0
Rabat,Lycée Moulay Youssef (99926611),151,47,91,20,67,11,36,5
Rabat,Lycée privé Al Khawarizmi CPGE (99928311),32,9,6,2,5,1,2,0
Reims Cedex 2,Lycée Clémenceau (0510031G),63,6,45,5,37,4,16,2
Rennes Cedex 7,Lycée Chateaubriand (0350710G),104,22,93,21,69,15,19,2
Roubaix,Lycée privé Saint Rémi (0592921E),16,1,5,0,3,0,1,0
Rouen Cedex,Lycée Pierre Corneille (0760090K),68,10,52,8,45,7,8,1
Safi,Lycée Moulay Abdellah (99929411),15,5,12,4,6,2,1,1
Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),16,3,13,2,6,1,2,0
Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),12,2,7,2,6,2,4,2
Saint-Denis,Lycée Paul Eluard (0930125F),7,0,2,0,1,0,1,0
Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),22,6,10,3,6,3,2,2
Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),74,12,50,7,40,6,15,2
Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),24,4,14,2,12,2,7,2
Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),11,1,9,0,6,0,2,0
Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),73,20,68,17,66,17,23,6
Saint-Pierre,Lycée Catholique Saint Charles (9741255W),12,4,7,2,4,2,1,0
Sale,Collège Selmane Al-Farissi (L0002),45,20,9,4,5,3,1,0
Sale,Université Internationale de Rabat (U0010),21,5,7,3,6,3,1,1
Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),40,3,27,1,18,1,7,1
Sceaux Cedex,Lycée Lakanal (0920145H),36,6,32,5,23,4,5,1
Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),58,13,37,4,32,3,14,0
Strasbourg Cedex,Lycée Kleber (0670080Y),128,22,111,21,95,19,38,4
Tanger,GROUPE ASSAFA (SOPHOS) (L0005),1,0,1,0,0,0,0,0
Tanger,Lycée Al Bayrouni (99901131),5,0,1,0,0,0,0,0
Tanger,Lycée Moulay Hassan (99926911),31,8,15,2,10,0,1,0
Taza,Lycée Charif Al Idrissi (3500052E),7,1,4,1,4,1,2,0
Toulon Cedex,Lycée Dumont D'Urville (0830053G),20,3,9,2,5,1,2,0
Toulouse,Lycée Bellevue (0310038Y),41,15,33,12,24,10,5,1
Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),129,32,117,28,104,25,38,10
Tours Cedex 1,Lycée Descartes (0370035M),69,15,63,13,58,12,20,5
Troyes,Lycée Chrestien De Troyes (0100022V),15,1,10,0,8,0,6,0
Tunis,Esprit-prépa (L0042),50,19,31,10,28,9,13,4
Tunis,IPEI El Manar (99951211),1,1,0,0,0,0,0,0
Tunis,I.P.E.I.T (99922211),4,1,0,0,0,0,0,0
Tunis,IPEST (99926211),33,19,28,16,26,14,16,10
Valence Cedex,Lycée Camille Vernet (0260035X),9,0,4,0,2,0,1,0
Valenciennes Cedex,Lycée Henri Wallon (0590221V),79,9,41,4,28,3,13,1
Vannes,Lycée Alain René Lesage (0560051B),21,7,13,4,10,4,4,3
Vanves Cedex,Lycée Michelet (0920149M),30,4,24,4,20,4,7,2
Versailles Cedex,Lycée Hoche (0782562L),75,24,66,22,63,22,14,9
Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),122,22,121,22,113,21,22,5
