ville,etablissement,inscrits,dont filles,admissibles,dont filles,classes,dont filles,entres,dont filles
TROYES,CHRESTIEN DE TROYES,7,3,3,3,3,3,1,1
BREST,KERICHEN,11,3,0,0,0,0,0,0
BREST,VAUBAN,38,6,12,2,11,2,3,0
BREST,NAVAL,27,0,1,0,0,0,0,0
BREST,SAINTE ANNE,7,1,1,0,1,0,0,0
LORIENT,DUPUY DE LOME,13,2,0,0,0,0,0,0
RENNES,CHATEAUBRIAND,96,24,47,7,41,7,8,2
RENNES,JOLIOT CURIE,29,7,15,6,8,5,1,1
SAINT-BRIEUC,RABELAIS,22,5,3,1,3,1,0,0
VANNES,LESAGE,7,3,0,0,0,0,0,0
EVREUX,ARISTIDE BRIAND,13,1,2,0,2,0,1,0
LE HAVRE,FRANCOIS 1ER,3,1,0,0,0,0,0,0
ROUEN,CORNEILLE,51,12,27,5,24,5,2,0
MULHOUSE,A. SCHWEITZER,20,3,2,1,2,1,0,0
STRASBOURG,COUFFIGNAL,16,1,4,0,4,0,1,0
STRASBOURG,KLEBER,78,12,40,4,40,4,5,0
TOULOUSE,BELLEVUE,43,10,21,5,18,5,3,1
TOULOUSE,DEODAT DE SEVERAC,38,4,24,2,23,2,8,2
BALMA,SALIEGE,17,4,8,2,8,2,0,0
TOULOUSE,PIERRE DE FERMAT,74,20,45,8,44,8,17,2
MONTBONNOT,PUPILLES DE L'AIR,9,0,3,0,1,0,0,0
CAEN,SAINTE MARIE,4,0,0,0,0,0,0,0
ST CYR L'ECOLE,LYCEE MILITAIRE,28,1,3,0,2,0,1,0
MONTPELLIER,LA MERCI,1,1,0,0,0,0,0,0
RENNES,ASSOMPTION,8,1,0,0,0,0,0,0
STRASBOURG,ORT FRANCE,14,1,8,1,8,1,2,0
MARSEILLE,NOTRE DAME DE SION,1,0,0,0,0,0,0,0
LYON,JEAN PERRIN,13,3,4,1,4,1,0,0
CHAMBERY,VAUGELAS,12,8,1,1,1,1,0,0
ANGOULEME,GUEZ DE BALZAC,1,0,0,0,0,0,0,0
ANGERS,CHARLES DE FOUCAULD,26,4,5,0,4,0,1,0
AUTUN,LYCEE MILITAIRE,1,0,0,0,0,0,0,0
AIX-EN-PROVENCE,LYCEE MILITAIRE,9,1,1,0,0,0,0,0
MANTES-LA-JOLIE,SAINT-EXUPERY,2,0,0,0,0,0,0,0
SAINT MAUR LES FOSSES,D'ARSONVAL,27,6,10,0,10,0,1,0
PARIS,URANIE,1,0,0,0,0,0,0,0
NOUMEA,JULES GARNIER,6,4,2,2,2,2,0,0
QUIMPER,LYCEE BRIZEUX,29,10,14,5,10,5,3,1
CASABLANCA,ECO SUP GALILEE,1,0,0,0,0,0,0,0
SAINTE CLOTILDE,LECONTE DE LISLE,7,3,0,0,0,0,0,0
FORT DE FRANCE,DE BELLEVUE,4,3,0,0,0,0,0,0
POINTE A PITRE,BAIMBRIDGE,16,7,1,0,1,0,0,0
