year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	rang_du_dernier_appele	integres_nb	integres_filles	integres_cinq_demi	places
2015	PT	AUTRES ECOLES	ESTP Paris TP										291	11	0.0%	46.0%	10
2015	PT	AUTRES ECOLES	ESTP Paris	649	15.0%	29.0%	384	14.0%	34.0%	378	15.0%	34.0%		31			31
2015	PT	AUTRES ECOLES	Grenoble INP - Génie Industriel	789	15.0%	27.0%	276	15.0%	37.0%	134	18.0%	36.0%	80	9	11.0%	45.0%	10
2015	PT	AUTRES ECOLES	IFMA Clermont-Ferrand	967	12.0%	27.0%	543	13.0%	33.0%	279	15.0%	31.0%	183	61	21.0%	20.0%	68
2015	PT	AUTRES ECOLES	INSA centre val de loire GSI										53	10	10.0%	30.0%	12
2015	PT	AUTRES ECOLES	INSA centre val de loire MRI										78	5	20.0%	40.0%	12
2015	PT	AUTRES ECOLES	INSA Centre Val de Loire	465	15.0%	27.0%	315	14.0%	29.0%	82	18.0%	21.0%		15			24
2015	PT	AUTRES ECOLES	ISMANS Le Mans	296	12.0%	28.0%	196	12.0%	33.0%	37	18.0%	25.0%	35	1	0.0%	0.0%	20
2015	PT	AUTRES ECOLES	ITECH Lyon	115	26.0%	24.0%	62	24.0%	30.0%	1	100.0%	100.0%	0	0	0.0%	0.0%	5
2015	PT	AUTRES ECOLES	Mines Douai - ISPA Alençon	284	16.0%	31.0%	213	14.0%	36.0%	31	22.0%	30.0%	23	2	50.0%	0.0%	8
2015	PT	AUTRES ECOLES	3IL Limoges	142	13.0%	24.0%	113	14.0%	24.0%	46	8.0%	20.0%	46	3	0.0%	0.0%	8
2015	PT	FESIC	ECAM Lyon				200	13.0%	35.0%	56	16.0%	31.0%	55	0	0.0%	0.0%	3
2015	PT	FESIC	ECAM Rennes	844	13.0%	23.0%	773	14.0%	23.0%	100	16.0%	17.0%	100	11	36.0%	0.0%	18
2015	PT	FESIC	ECAM Strasbourg Europe				773	14.0%	23.0%	67	14.0%	26.0%	67	9	11.0%	34.0%	18
2015	PT	FESIC	ECAM-EPMI Cergy-Pontoise	844	13.0%	23.0%	792	14.0%	24.0%	134	8.0%	24.0%	131	9	11.0%	12.0%	15
2015	PT	FESIC	ESAIP Angers - Grasse	844	13.0%	23.0%	780	14.0%	23.0%	238	13.0%	33.0%	238	8	12.0%	13.0%	8
2015	PT	FESIC	ESEO Angers	844	13.0%	23.0%	632	13.0%	26.0%	380	13.0%	30.0%	379	3	33.0%	0.0%	5
2015	PT	FESIC	HEI	844	13.0%	23.0%	733	13.0%	24.0%	363	16.0%	31.0%	334	30	20.0%	24.0%	26
2015	PT	FESIC	ISEN Brest	844	13.0%	23.0%	713	13.0%	25.0%	180	12.0%	29.0%	165	0	0.0%	0.0%	5
2015	PT	FESIC	ISEN Lille	844	13.0%	23.0%	713	13.0%	25.0%	180	12.0%	29.0%	176	6	0.0%	17.0%	20
2015	PT	FESIC	ISEN Toulon	844	13.0%	23.0%	713	13.0%	25.0%	180	12.0%	29.0%	178	2	0.0%	0.0%	10
2015	PT	FESIC	ISEP Paris	844	13.0%	23.0%	742	13.0%	24.0%	218	11.0%	28.0%	216	31	6.0%	20.0%	25
2015	PT	EPITA	EPITA										33	3	0.0%	34.0%	5
2015	PT	EPITA	IPSA Paris										40	2	0.0%	0.0%	3
2015	PT	EPITA	IPSA Toulouse										40	3	0.0%	0.0%	2
2015	PT	EPITA	EPITA / IPSA PT	86	11.0%	23.0%	54	7.0%	17.0%	41	9.0%	15.0%		8			10
